t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.000006,0.000098,-0.000009,0.000610,0.009811,-0.000942,1.000000,0.000021,-0.000008,-0.000237,3.3015557224
0.100134,0.005913,0.028951,-0.002979,0.060930,0.301837,-0.030714,0.999997,0.000253,-0.000127,-0.002220,2.4028818850
0.200061,0.019088,0.077267,-0.010067,0.098160,0.453234,-0.049163,0.999994,0.000483,-0.000217,-0.003497,1.9493964014
0.310030,0.036808,0.122276,-0.018699,0.167657,0.518165,-0.064559,0.999989,0.000796,-0.000610,-0.004612,1.6680963892
0.410007,0.050417,0.151140,-0.024642,0.221341,0.505116,-0.064351,0.999979,0.001836,-0.001925,-0.005877,1.6610693427
0.510025,0.061673,0.153897,-0.033237,0.282786,0.451877,-0.060385,0.999965,0.003983,-0.003669,-0.006394,1.4704723340
0.620134,0.069772,0.154343,-0.382907,0.355375,0.427520,-0.062521,0.999937,0.006900,-0.006242,-0.006269,1.3313955583
0.720089,0.058444,0.126646,-0.285388,0.354947,0.354664,-0.032202,0.999870,0.010813,-0.009780,-0.006928,1.2233095807
0.820059,0.049015,0.076044,-0.223623,0.355307,0.208531,-0.028177,0.999760,0.015739,-0.012948,-0.008072,1.1373532856
0.930042,0.042960,0.021510,-0.178625,0.370903,0.082495,-0.020798,0.999589,0.020885,-0.017256,-0.009343,1.0688799477
1.030058,0.021449,-0.054114,-0.149201,0.363191,-0.055681,-0.020072,0.999322,0.026695,-0.022430,-0.011799,1.0103217317
1.130122,0.001406,-0.148464,-0.127932,0.371401,-0.233615,-0.015381,0.998938,0.032837,-0.028275,-0.015639,0.9607771774
1.240076,-0.020621,-0.265804,-0.113582,0.369721,-0.422513,0.001120,0.998422,0.038842,-0.034707,-0.020980,0.9199616800
1.340106,-0.059259,-0.405653,-0.102853,0.330557,-0.636213,0.019603,0.997726,0.045019,-0.042024,-0.027405,0.8826720706
1.440041,-0.100106,-0.565236,-0.095076,0.274466,-0.883439,0.036372,0.996834,0.051210,-0.049408,-0.035474,0.8502390093
1.550100,-0.143383,-0.750414,-0.086415,0.221883,-1.138962,0.051196,0.995690,0.057213,-0.057001,-0.045597,0.8233140504
1.650197,-0.205004,-0.940918,-0.203524,0.143129,-1.378622,0.047426,0.994333,0.063060,-0.064749,-0.055967,0.7971456665
1.750079,-0.275483,-1.145655,-0.173721,0.051318,-1.600523,0.047055,0.992759,0.067875,-0.072954,-0.067087,0.7735082268
1.860117,-0.352153,-1.391993,-0.153722,-0.045295,-1.845993,0.033498,0.990885,0.071734,-0.081023,-0.080226,0.7538257021
1.960089,-0.464470,-1.662286,-0.155943,-0.185633,-2.120176,0.062823,0.988866,0.075410,-0.088612,-0.092770,0.7576922446
2.070109,-0.563251,-1.947153,-0.130072,-0.323434,-2.377954,0.089584,0.986532,0.078618,-0.095844,-0.106709,0.7395656912
2.170128,-0.682255,-2.220770,-0.106798,-0.507777,-2.611097,0.102115,0.984125,0.081576,-0.102925,-0.119375,0.7209885721
2.270169,-0.808818,-2.504418,-0.084333,-0.698451,-2.828548,0.105380,0.981580,0.084493,-0.109517,-0.131788,0.7040197236
2.380123,-0.954887,-2.826677,-0.062972,-0.889311,-3.034165,0.090709,0.978769,0.087460,-0.115748,-0.144789,0.6901269857
2.480154,-1.110608,-3.127394,-0.041359,-1.086695,-3.189113,0.082752,0.976165,0.089449,-0.122411,-0.155296,0.6755069094
2.580207,-1.275211,-3.441528,-0.019776,-1.278311,-3.335336,0.106467,0.973530,0.092034,-0.128875,-0.164805,0.6623327772
2.690417,-1.496235,-3.808452,-0.016249,-1.458415,-3.448335,0.112615,0.971094,0.092869,-0.134878,-0.173665,0.6681579728
2.790135,-1.676072,-4.155970,0.003272,-1.633660,-3.569596,0.087818,0.969011,0.093949,-0.140636,-0.180037,0.6551178096
2.890360,-1.863422,-4.524204,0.023582,-1.808564,-3.709615,0.075778,0.966994,0.094787,-0.147419,-0.184950,0.6433516564
3.000168,-2.080847,-4.942657,0.040770,-1.998911,-3.877986,0.089468,0.964745,0.096639,-0.154779,-0.189662,0.6343711053
3.100385,-2.292690,-5.324191,0.063191,-2.179815,-3.965376,0.149250,0.962722,0.098422,-0.161429,-0.193445,0.6244165980
3.200255,-2.526807,-5.710415,0.079218,-2.492048,-3.973452,0.147900,0.960885,0.098810,-0.167193,-0.197443,0.6148278667
3.310228,-2.752153,-6.174555,0.120725,-2.638091,-4.100883,0.185189,0.959009,0.098374,-0.172566,-0.202104,0.6078056770
3.410198,-2.955213,-6.595369,0.158704,-2.757761,-4.178192,0.211531,0.957714,0.094668,-0.177881,-0.205379,0.5992940538
3.510189,-3.163326,-7.017992,0.201356,-2.858749,-4.271219,0.272737,0.956595,0.091082,-0.182650,-0.208012,0.5916033784
3.620291,-3.410846,-7.479485,0.251806,-2.961681,-4.340260,0.351675,0.955576,0.086852,-0.187195,-0.210451,0.5862601451
3.720213,-3.636525,-7.897586,0.302358,-3.027372,-4.387640,0.440042,0.954515,0.082825,-0.192215,-0.212356,0.5793319242
3.820233,-3.881547,-8.325846,0.364028,-3.132692,-4.442327,0.548127,0.954784,0.076156,-0.191959,-0.213869,0.5730100753
3.930215,-4.143411,-8.792599,0.417257,-3.143274,-4.453623,0.479273,0.955586,0.068622,-0.189338,-0.215168,0.5783527639
4.030233,-4.393417,-9.224343,0.513618,-3.209691,-4.457118,0.541372,0.956495,0.060615,-0.185814,-0.216600,0.5825301479
4.130428,-4.665333,-9.686403,0.691721,-3.281904,-4.522746,0.624370,0.957167,0.053847,-0.182476,-0.218252,0.5754232173
4.240213,-4.998283,-10.171600,0.749637,-3.547872,-4.463088,0.482865,0.957372,0.049324,-0.180879,-0.219747,0.5700718540
4.340182,-5.246883,-10.637786,0.826878,-3.480972,-4.496414,0.498968,0.957930,0.043941,-0.177062,-0.221560,0.5637312750
4.450238,-5.569066,-11.161231,0.899575,-3.486059,-4.548684,0.547420,0.958456,0.037949,-0.173321,-0.223344,0.5599038201
4.550242,-5.874520,-11.656010,0.958136,-3.545179,-4.641508,0.621624,0.959174,0.032354,-0.168781,-0.224615,0.5546981228
4.650354,-6.187675,-12.142965,1.012529,-3.573761,-4.705838,0.653654,0.960020,0.027471,-0.163366,-0.225650,0.5496024499
4.760231,-6.612159,-12.754459,1.086655,-3.538168,-4.722768,0.604763,0.960854,0.022502,-0.157342,-0.226931,0.5270703631
4.860237,-6.976328,-13.226689,1.136455,-3.641476,-4.722012,0.497969,0.960593,0.019551,-0.157707,-0.228052,0.5433251090
4.960208,-7.312242,-13.729093,1.204996,-3.689589,-4.807596,0.507434,0.960434,0.018170,-0.156254,-0.229831,0.5383743316
5.070247,-7.697924,-14.268548,1.265228,-3.734151,-4.815507,0.565974,0.960349,0.016273,-0.154430,-0.231552,0.5359395908
5.170304,-8.060367,-14.770045,1.318085,-3.779294,-4.839155,0.576646,0.960333,0.013015,-0.152767,-0.232925,0.5315002153
5.270291,-8.426542,-15.286605,1.378230,-3.846257,-4.906432,0.599967,0.960209,0.010005,-0.151283,-0.234545,0.5274738405
5.380295,-8.835251,-15.860316,1.444121,-3.948262,-5.044296,0.610035,0.960182,0.008714,-0.148958,-0.236191,0.5254763615
5.480277,-9.207030,-16.351742,1.509828,-3.972536,-5.053632,0.621528,0.960331,0.008554,-0.146334,-0.237229,0.5215980830
5.580330,-9.601631,-16.841285,1.575117,-4.001096,-5.009928,0.644622,0.960384,0.006903,-0.143736,-0.238654,0.5180866819
5.690551,-10.045655,-17.416509,1.649628,-4.092453,-5.065255,0.718258,0.960647,0.005217,-0.138779,-0.240562,0.5169655499
5.790327,-10.440778,-17.944621,1.705896,-4.148672,-5.131804,0.666733,0.961170,0.003791,-0.132515,-0.242028,0.5131983446
5.890441,-10.845602,-18.465850,1.774820,-4.181559,-5.151977,0.575961,0.961459,0.003073,-0.128424,-0.243092,0.5095069135
6.000296,-11.273579,-19.046968,1.858735,-4.215443,-5.142895,0.563619,0.961305,0.001732,-0.127294,-0.244305,0.5157386895
6.100507,-11.696595,-19.590509,1.910327,-4.288048,-5.208989,0.553499,0.961151,0.001805,-0.125979,-0.245591,0.5125472894
6.200315,-12.118261,-20.127695,1.959692,-4.347578,-5.252051,0.580958,0.961084,0.003065,-0.124446,-0.246618,0.5097234755
6.310340,-12.560999,-20.716218,2.022078,-4.363154,-5.195068,0.643003,0.961231,0.003735,-0.121035,-0.247733,0.5164983493
6.410294,-13.008210,-21.259206,2.067893,-4.428092,-5.171903,0.609361,0.961500,0.004104,-0.116129,-0.249027,0.5130106139
6.520314,-13.495095,-21.866925,2.139430,-4.511352,-5.177018,0.613745,0.961723,0.003460,-0.112047,-0.250046,0.5117445692
6.620433,-13.886282,-22.437066,2.200171,-4.525231,-5.200208,0.578634,0.961983,0.001949,-0.108039,-0.250824,0.5159535716
6.720305,-14.298381,-22.975054,2.248851,-4.473676,-5.120379,0.516681,0.962173,0.000306,-0.104708,-0.251515,0.5123813642
6.830327,-14.772766,-23.582765,2.293808,-4.490037,-5.120296,0.546151,0.962399,-0.001146,-0.100109,-0.252518,0.5114772398
6.930297,-15.201206,-24.140454,2.733564,-4.488832,-5.133856,0.611195,0.962773,-0.005626,-0.094096,-0.253344,0.5086512928
7.030327,-15.624068,-24.708439,2.716983,-4.491601,-5.213282,0.519783,0.963113,-0.009283,-0.087574,-0.254278,0.5057851265
7.140424,-16.098455,-25.312130,2.730704,-4.518946,-5.238399,0.444178,0.963283,-0.011796,-0.083561,-0.254880,0.5048856301
7.240370,-16.495556,-25.867442,2.776160,-4.519986,-5.204949,0.365090,0.963355,-0.011382,-0.081464,-0.255306,0.5091824338
