t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.000007,0.000050,-0.000002,0.000695,0.005009,-0.000169,1.000000,0.000006,-0.000003,-0.000005,3.3015557710
0.100002,0.002384,0.027486,-0.005504,0.025107,0.285612,-0.056487,1.000000,-0.000045,-0.000026,-0.000006,2.4028736641
0.210146,0.019637,0.078098,-0.025219,0.042365,0.397686,-0.076282,1.000000,-0.000265,0.000008,-0.000039,1.6617823169
0.310008,0.034992,0.126793,-0.041649,0.065630,0.447233,-0.076954,1.000000,-0.000323,-0.000052,-0.000133,1.4842822764
0.410039,0.040507,0.212297,-0.049585,0.081110,0.883924,-0.076834,1.000000,-0.000185,-0.000260,-0.000182,1.4767867954
0.520060,0.058088,0.264508,-0.091350,0.092664,0.758883,-0.074538,0.999996,0.002808,-0.000455,-0.000284,1.3347989978
0.620024,0.071291,0.330030,-0.134401,0.097804,0.694872,-0.076208,0.999944,0.005895,-0.000788,-0.008779,1.2248464963
0.720226,0.083160,0.403477,-0.142077,0.118449,0.732983,-0.076609,0.999943,0.005891,-0.000706,-0.008886,1.2400027373
0.830059,0.095739,0.505216,-0.228069,0.098575,0.656624,-0.081769,0.999918,0.009091,-0.001671,-0.008913,1.0660604766
0.930114,0.107656,0.573907,-0.236567,0.119106,0.686523,-0.084939,0.999917,0.009184,-0.001555,-0.008920,1.0822123948
1.040046,0.122027,0.677503,-0.291115,0.126116,0.689986,-0.089516,0.999905,0.010364,-0.002287,-0.008758,1.0223044060
1.140042,0.139357,0.792047,-0.349880,0.147826,0.707469,-0.098251,0.999900,0.010871,-0.003257,-0.008400,0.9700495350
1.240123,0.160392,0.932574,-0.421035,0.177113,0.742805,-0.105453,0.999903,0.010657,-0.004658,-0.007720,0.9254954062
1.350018,0.206617,1.093628,-0.495565,0.249542,0.777156,-0.103437,0.999910,0.010669,-0.005065,-0.006341,0.9043677700
1.450069,0.222633,1.448950,-0.643395,0.216218,0.950115,-0.108249,0.999934,0.006557,-0.008593,-0.003918,0.8188444509
1.550094,0.251101,1.548117,-0.653585,0.284604,0.991426,-0.101881,0.999940,0.006636,-0.008676,-0.001041,0.8371523408
1.660073,0.260616,1.777275,-0.725811,0.281472,1.100342,-0.098866,0.999919,0.005028,-0.011080,0.003618,0.8092055152
1.760184,0.271106,2.013217,-0.783686,0.271705,1.215150,-0.084098,0.999865,0.003466,-0.013230,0.009154,0.7825975458
1.860065,0.286385,2.259121,-0.811381,0.268518,1.336802,-0.033773,0.999751,0.002187,-0.015216,0.016155,0.7590822146
1.970095,0.308038,2.534856,-0.952730,0.279121,1.480133,-0.109065,0.999529,0.000701,-0.016690,0.025761,0.7399491437
2.070085,0.319540,2.801191,-1.022684,0.265070,1.616442,-0.113945,0.999177,-0.000612,-0.018564,0.036067,0.7207367485
2.170125,0.328206,3.075059,-1.091085,0.246025,1.750575,-0.124998,0.998635,-0.001847,-0.020578,0.047974,0.7033741536
2.280150,0.320864,3.518723,-1.212577,0.106193,1.961432,-0.142683,0.997694,-0.004500,-0.024423,0.063167,0.6610531789
2.380098,0.336092,3.727307,-1.226778,0.152359,2.086941,-0.142081,0.996679,-0.004021,-0.024539,0.077536,0.6780912360
2.480125,0.332364,4.127838,-1.344071,0.091678,2.269535,-0.142805,0.995220,-0.004979,-0.027491,0.093580,0.6480012362
2.590131,0.347113,4.395299,-1.359385,0.134073,2.431343,-0.139211,0.993290,-0.004308,-0.027553,0.112235,0.6689532942
2.690270,0.284939,4.669595,-1.423138,-0.011731,2.547804,-0.135302,0.990917,-0.003198,-0.031672,0.130655,0.6528039335
2.790134,0.230317,4.955072,-1.482922,-0.122542,2.675587,-0.129695,0.988045,-0.002574,-0.034509,0.150231,0.6389952155
2.900132,0.166018,5.282390,-1.542677,-0.235069,2.821859,-0.128157,0.984237,-0.001987,-0.036806,0.172973,0.6287498826
3.000116,0.085250,5.584590,-1.596782,-0.375105,2.931558,-0.119036,0.980117,-0.001204,-0.039373,0.194470,0.6176607988
3.100145,-0.006458,5.895708,-1.650284,-0.529375,3.024068,-0.114347,0.975282,0.000064,-0.041944,0.216945,0.6076981731
3.210313,-0.116835,6.247631,-1.698922,-0.716464,3.138242,-0.097915,0.969116,0.001935,-0.044351,0.242575,0.6005381913
3.310175,-0.229645,6.563677,-1.745247,-0.896085,3.221204,-0.093979,0.962829,0.004824,-0.046247,0.266079,0.5919473750
3.410159,-0.394583,6.826485,-1.756836,-1.115116,3.304418,-0.116527,0.955881,0.008354,-0.047195,0.289816,0.5956924505
3.520136,-0.585951,7.112670,-1.766420,-1.350679,3.350625,-0.117677,0.947338,0.010986,-0.048046,0.316419,0.6015073075
3.620153,-0.731270,7.422125,-1.823663,-1.548737,3.361959,-0.116685,0.938687,0.013719,-0.049023,0.340993,0.5932202974
3.730239,-0.916401,7.756409,-1.871374,-1.757271,3.345870,-0.056256,0.928292,0.019605,-0.050576,0.367874,0.5876228562
3.830190,-1.106970,8.052996,-1.934816,-1.949896,3.291486,-0.057458,0.917924,0.023221,-0.051804,0.392673,0.5801946100
3.930225,-1.316003,8.358944,-1.993697,-2.153771,3.260473,-0.075936,0.906704,0.027049,-0.052711,0.417586,0.5732866003
4.040192,-1.608637,8.622964,-2.017426,-2.406268,3.241176,-0.107968,0.893304,0.030596,-0.053902,0.445160,0.5792798626
4.140176,-1.833251,9.038440,-1.678280,-2.603689,3.368177,-0.104158,0.880822,0.032547,-0.052084,0.469447,0.5865557254
4.240355,-2.130583,9.249347,-1.786893,-2.863800,3.214349,-0.132071,0.866388,0.035913,-0.057405,0.494759,0.5770952614
4.350173,-2.480142,9.503382,-1.883461,-3.157115,3.086296,-0.149220,0.850359,0.038235,-0.061794,0.521161,0.5709477539
4.450224,-2.816536,9.716353,-1.967322,-3.406388,2.936200,-0.169843,0.835387,0.040085,-0.065827,0.544232,0.5635711935
4.560191,-3.212580,9.954067,-2.038208,-3.675961,2.787488,-0.167841,0.818886,0.042629,-0.069939,0.568081,0.5589055164
4.660258,-3.604254,10.088992,-2.074767,-3.900159,2.610813,-0.191080,0.803722,0.045758,-0.073931,0.588618,0.5623832377
4.760238,-4.000606,10.292931,-2.125441,-4.137727,2.433051,-0.152280,0.788462,0.048340,-0.076996,0.608328,0.5564931773
4.860206,-4.411987,10.491189,-2.172641,-4.396629,2.269937,-0.128214,0.773425,0.052321,-0.079574,0.626693,0.5511120828
4.970199,-4.919094,10.808678,-2.209459,-4.704167,2.245602,-0.142693,0.758572,0.055191,-0.076079,0.644775,0.5621610508
5.070202,-5.336873,10.902226,-2.184154,-4.855219,1.980679,-0.160135,0.744313,0.058589,-0.079934,0.660436,0.5536249305
5.170241,-5.781157,11.003436,-2.225872,-5.004253,1.717896,-0.188019,0.731304,0.060795,-0.083622,0.674171,0.5464891578
5.280207,-6.302345,11.126050,-2.267709,-5.171386,1.470641,-0.192903,0.718871,0.062266,-0.086429,0.686933,0.5423330100
5.380212,-6.786421,11.233876,-2.308083,-5.277390,1.247169,-0.195899,0.708792,0.063643,-0.089118,0.696866,0.5367647635
5.490237,-7.348965,11.357620,-2.342344,-5.404961,1.041477,-0.184222,0.699138,0.065730,-0.091809,0.706015,0.5337272883
5.590222,-7.873358,11.475089,-2.373497,-5.515939,0.872154,-0.185457,0.691494,0.068417,-0.093744,0.712999,0.5290571502
5.690413,-8.417733,11.590724,-2.398334,-5.651447,0.717416,-0.195706,0.684839,0.070575,-0.094530,0.719082,0.5248744928
5.800264,-9.027595,11.700288,-2.422366,-5.782317,0.562480,-0.213810,0.678784,0.071899,-0.094662,0.724653,0.5227154083
5.900244,-9.633416,11.790874,-2.480213,-5.919726,0.423245,-0.223136,0.674104,0.071624,-0.093386,0.729200,0.5333246537
6.010269,-10.243611,11.881822,-2.501529,-5.943683,0.307721,-0.224934,0.670294,0.074066,-0.093364,0.732464,0.5285261058
6.110266,-10.825244,11.970141,-2.521724,-6.001540,0.218551,-0.207589,0.667911,0.076284,-0.092500,0.734520,0.5228126556
6.210527,-11.426661,12.051160,-2.546017,-6.050801,0.136646,-0.184283,0.666462,0.079121,-0.091272,0.735689,0.5181321898
6.320257,-12.106664,12.067911,-2.579095,-6.109730,-0.040841,-0.205387,0.665379,0.080645,-0.090518,0.736596,0.5318419008
6.420310,-12.738996,12.178013,-2.586325,-6.183027,-0.061497,-0.221838,0.664631,0.083893,-0.086402,0.737402,0.5238389203
6.520275,-13.372798,12.265468,-2.586476,-6.225028,-0.092590,-0.233338,0.663838,0.086351,-0.083220,0.738199,0.5176109758
6.630263,-14.078249,12.337632,-2.590903,-6.258307,-0.129051,-0.246613,0.662630,0.088475,-0.079999,0.739387,0.5144600287
6.730323,-14.738265,12.409054,-2.588019,-6.321966,-0.135345,-0.244341,0.661290,0.090556,-0.076856,0.740668,0.5099954265
6.830283,-15.528198,12.514113,-2.566047,-6.462895,-0.073052,-0.188660,0.660253,0.093091,-0.070480,0.741911,0.4950907401
6.940300,-16.237173,12.490093,-2.585539,-6.444233,-0.218325,-0.177170,0.660338,0.093183,-0.069411,0.741925,0.5148280934
7.040292,-16.923975,12.552209,-2.551698,-6.497822,-0.183633,-0.173751,0.659749,0.096113,-0.063675,0.742589,0.5105128340
7.150351,-17.695464,12.601891,-2.514471,-6.575824,-0.182102,-0.179812,0.659154,0.097928,-0.057885,0.743354,0.5085791277
7.250425,-18.410672,12.651842,-2.464558,-6.632301,-0.156462,-0.189029,0.658417,0.098614,-0.053240,0.744263,0.5049604751
7.350314,-19.134947,12.697056,-2.414179,-6.693140,-0.122665,-0.208443,0.657514,0.098764,-0.049302,0.745312,0.5016892949
7.460345,-19.843305,12.637094,-2.354438,-6.653002,-0.247650,-0.184374,0.657622,0.096204,-0.049406,0.745545,0.5156986768
7.560269,-20.640297,12.729384,-2.294823,-6.813122,-0.158034,-0.093473,0.656552,0.097669,-0.041404,0.746783,0.5100099183
7.660336,-21.422167,12.790042,-2.237751,-6.915293,-0.111364,-0.052615,0.655775,0.099824,-0.033781,0.747565,0.5055712037
7.770412,-22.272186,12.834808,-2.174726,-6.988515,-0.092704,-0.081954,0.654816,0.102144,-0.026802,0.748375,0.5032940613
7.870345,-23.058311,12.881060,-2.096730,-7.078377,-0.063368,-0.126391,0.653712,0.103908,-0.020812,0.749287,0.4992715902
7.970342,-23.841479,12.920861,-2.019309,-7.147481,-0.050646,-0.137617,0.652628,0.105533,-0.016627,0.750109,0.4960674954
8.080364,-24.837528,12.972237,-1.882214,-7.330661,0.015259,-0.122592,0.651357,0.105810,-0.009184,0.751302,0.4779287906
8.180507,-25.694214,12.986020,-1.828434,-7.389672,-0.015507,-0.131719,0.650784,0.104769,-0.006383,0.751973,0.4774311813
8.290411,-26.493228,12.972232,-1.841975,-7.270069,-0.125448,-0.123206,0.650318,0.103402,-0.007956,0.752550,0.4970767495
8.390345,-27.289874,13.021755,-1.788014,-7.346827,-0.080192,-0.080047,0.649771,0.103176,-0.003075,0.753089,0.4936968221
8.490402,-28.088687,13.062669,-1.741837,-7.437670,-0.056388,-0.034156,0.649400,0.103473,0.002017,0.753371,0.4908532161
8.600355,-28.957057,13.096370,-1.699710,-7.494862,-0.036040,-0.018080,0.649352,0.103710,0.008106,0.753339,0.4900157933
8.700549,-29.758517,13.122081,-1.657869,-7.542032,-0.015874,-0.012418,0.649477,0.103959,0.014152,0.753108,0.4873769585
8.800418,-30.666376,13.153562,-1.592423,-7.680765,0.053693,-0.025139,0.649834,0.103706,0.022676,0.752626,0.4682400045
8.910346,-31.496418,13.150919,-1.598907,-7.550741,-0.024035,-0.058980,0.649741,0.104307,0.023259,0.752606,0.4870679293
9.010342,-32.432147,13.191978,-1.505932,-7.749171,0.056949,-0.044881,0.650831,0.102952,0.033047,0.751484,0.4672732646
9.110399,-33.193508,13.192296,-1.509874,-7.609276,0.003175,-0.039395,0.650627,0.102833,0.032899,0.751683,0.4846777428
9.220583,-34.099385,13.221723,-1.512466,-7.681514,0.032611,-0.124040,0.651406,0.100422,0.039022,0.751041,0.4835405066
9.320387,-34.926805,13.245527,-1.493369,-7.746453,0.065799,-0.084722,0.652206,0.098845,0.044192,0.750269,0.4813045717
9.430419,-35.830170,13.263722,-1.483256,-7.772202,0.080031,-0.066737,0.652877,0.097227,0.049273,0.749581,0.4811478496
9.530407,-36.663821,13.283294,-1.468622,-7.800699,0.099006,-0.085429,0.653513,0.095577,0.053654,0.748937,0.4789207218
9.610354,-37.348619,13.301982,-1.440499,-7.876257,0.126881,-0.087972,0.654212,0.093223,0.057476,0.748339,0.4734843282
9.740436,-38.413661,13.328623,-1.417010,-7.888757,0.169242,-0.070039,0.654552,0.091489,0.060617,0.748009,0.4777281094
9.840438,-39.261999,13.353234,-1.387735,-7.931154,0.212705,-0.021988,0.655019,0.089909,0.065706,0.747361,0.4761014090
9.940408,-40.116194,13.360051,-1.366679,-7.984122,0.223794,-0.001260,0.655302,0.088323,0.071730,0.746748,0.4745241654
10.050465,-41.326778,13.367129,-1.347105,-8.071109,0.214212,-0.068120,0.655664,0.086209,0.076762,0.746177,0.4743887952
10.150437,-42.251868,13.377131,-1.345196,-8.105586,0.223496,-0.100394,0.656205,0.082679,0.081421,0.745607,0.4785535041
10.250591,-42.935428,13.399814,-1.330386,-7.941022,0.255258,-0.112273,0.655856,0.081822,0.081629,0.745986,0.4911105472
10.360458,-43.906429,13.393310,-1.313412,-8.044709,0.259689,-0.078062,0.656807,0.075184,0.087839,0.745141,0.4887219460
10.460449,-44.785264,13.383336,-1.304097,-8.123742,0.264508,-0.070471,0.657510,0.069775,0.093211,0.744395,0.4852155597
10.570456,-45.737500,13.378250,-1.293509,-8.177432,0.271176,-0.049405,0.657971,0.065089,0.098038,0.743792,0.4843702077
10.670445,-46.610005,13.369624,-1.285758,-8.252369,0.268863,-0.058713,0.658527,0.059751,0.103463,0.743013,0.4815935133
10.770513,-47.551815,13.344795,-1.264306,-8.344679,0.238296,0.035161,0.659476,0.051802,0.108876,0.741994,0.4629604829
10.880455,-48.449421,13.381858,-1.260849,-8.164337,0.337113,0.031440,0.658874,0.051230,0.108956,0.742555,0.4825338804
10.980429,-49.327685,13.362237,-1.292554,-8.226780,0.331703,0.001745,0.659751,0.045081,0.111977,0.741726,0.4797660697
11.080509,-50.197711,13.347651,-1.310637,-8.282289,0.333279,-0.016943,0.660488,0.039637,0.114739,0.740958,0.4776830492
11.190617,-51.233871,13.314228,-1.331369,-8.321949,0.343213,-0.037557,0.661044,0.034422,0.117511,0.740288,0.4835457022
11.290515,-52.081021,13.300608,-1.326920,-8.348297,0.336812,-0.044359,0.661769,0.028908,0.119926,0.739489,0.4813779190
11.400500,-53.006047,13.295075,-1.327030,-8.350413,0.350977,-0.062541,0.662532,0.023231,0.122231,0.738628,0.4812498329
11.500473,-53.849560,13.436474,-1.323727,-8.370205,0.568965,-0.070917,0.663105,0.021680,0.128076,0.737169,0.4793007223
11.600531,-54.691756,13.369589,-1.569730,-8.380408,0.497482,-0.090008,0.664268,0.013726,0.129821,0.736007,0.4776245904
11.700650,-55.531325,13.321202,-1.583463,-8.361734,0.464016,-0.104633,0.665576,0.006476,0.132053,0.734526,0.4764208892
