t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.000017,-0.000017,-0.000035,-0.001699,-0.001735,-0.003459,1.000000,0.000171,0.000040,-0.000220,3.3015553730
0.099820,-0.001986,-0.002249,-0.000054,-0.022012,-0.024932,-0.000404,0.999998,0.000178,-0.000305,-0.002155,2.5576718150
0.199809,-0.402274,0.316299,0.000957,-0.041992,-0.065139,0.012135,0.999990,0.000881,-0.000908,-0.004248,2.1558734891
0.309844,-0.960347,0.764443,0.003997,-0.072328,-0.076921,0.028799,0.999978,0.001314,-0.001474,-0.006300,1.9084389683
0.410009,-1.625145,1.311742,0.008693,-0.115341,-0.065061,0.044504,0.999963,0.001681,-0.001398,-0.008310,1.7414652270
0.509859,-2.322743,1.896539,0.013376,-0.169758,-0.027502,0.036852,0.999947,0.001302,-0.000835,-0.010186,1.6249393648
0.619849,-3.048129,2.511255,0.017450,-0.246512,0.021517,0.014405,0.999924,0.000020,-0.000454,-0.012354,1.5464111953
0.719814,-3.820238,3.172833,0.019357,-0.353106,0.102051,-0.017287,0.999898,-0.001663,-0.000795,-0.014179,1.4889072511
0.819863,-4.599757,3.845329,0.020772,-0.477065,0.184962,-0.028306,0.999865,-0.003063,-0.001915,-0.016011,1.4520600783
0.929918,-5.398277,4.531206,0.023379,-0.636320,0.276514,-0.010202,0.999825,-0.004632,-0.003456,-0.017765,1.4378761807
1.029850,-6.228881,5.252488,0.026898,-0.822586,0.411071,0.002368,0.999790,-0.005089,-0.005719,-0.019032,1.4311818090
1.139927,-7.079158,5.990853,0.038254,-1.027071,0.565284,0.074756,0.999740,-0.005416,-0.008796,-0.020345,1.4447219313
1.239878,-7.957468,6.761693,0.051305,-1.265854,0.740393,0.117782,0.999695,-0.005620,-0.010556,-0.021626,1.4604060835
1.339893,-8.849211,7.550340,0.066137,-1.523974,0.969047,0.139900,0.999651,-0.006216,-0.011828,-0.022801,1.4846117976
1.449936,-9.779571,8.376151,0.076577,-1.811395,1.235923,0.093456,0.999600,-0.007094,-0.012849,-0.024170,1.5244295735
1.549889,-10.736542,9.237358,0.084490,-2.126664,1.523534,0.073208,0.999509,-0.009673,-0.014818,-0.025839,1.5606612537
1.649872,-11.714746,10.119005,0.088782,-2.476685,1.813999,0.040079,0.999385,-0.011641,-0.017906,-0.027820,1.6015371789
1.749912,-12.714946,11.024958,0.090970,-2.834868,2.125567,0.017498,0.999204,-0.014803,-0.022033,-0.029769,1.6461334201
1.859934,-13.767198,11.978211,0.096346,-3.193431,2.439597,0.046881,0.998997,-0.017928,-0.025734,-0.031973,1.7068877858
