t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.000021,0.000005,0.000003,0.002081,0.000522,0.000288,1.000000,0.000004,-0.000001,-0.000344,3.3015558129
0.104986,-0.050518,-0.004631,-0.002026,-0.491853,-0.044496,-0.019536,0.999992,0.000170,-0.000068,-0.004081,2.4032317724
0.204974,-0.144403,-0.010314,-0.005392,-0.641021,-0.045012,-0.025814,0.999966,0.000327,-0.000522,-0.008233,1.9496787635
0.314959,-0.249692,-0.014413,-0.008324,-0.732199,-0.032522,-0.024049,0.999906,0.000550,-0.001129,-0.013628,1.6683881531
0.414987,-0.353985,-0.021285,-0.011748,-0.815598,-0.044135,-0.030581,0.999808,0.001258,-0.002034,-0.019430,1.4737979445
0.545290,-0.483669,-0.025289,-0.016856,-0.859551,-0.028858,-0.041265,0.999600,0.001936,-0.003194,-0.028047,1.3349114530
0.625153,-0.579481,-0.028157,-0.023258,-0.907623,-0.018557,-0.053173,0.999410,0.002167,-0.005239,-0.033887,1.2221999865
0.725007,-0.695247,-0.033288,-0.033130,-0.936386,-0.022670,-0.063689,0.999072,0.001841,-0.007843,-0.042313,1.1355930975
0.835000,-0.835506,-0.040608,-0.045345,-0.979190,-0.046839,-0.062542,0.998517,0.001275,-0.011684,-0.053152,1.0668249578
0.935005,-0.988335,-0.041943,-0.058660,-1.059673,-0.066329,-0.058006,0.997783,0.000949,-0.016560,-0.064452,1.0083429436
1.035010,-1.157349,-0.034423,-0.071715,-1.161218,-0.067144,-0.059702,0.996761,0.000146,-0.022135,-0.077314,0.9589089098
1.145049,-1.354626,-0.019663,-0.087309,-1.280610,-0.051894,-0.079044,0.995222,-0.001601,-0.028568,-0.093353,0.9180262378
1.245012,-1.560578,0.003791,-0.102186,-1.440416,-0.023880,-0.072730,0.993322,-0.003834,-0.035716,-0.109639,0.8809280088
1.345011,-1.772656,0.045473,-0.117315,-1.576008,0.134601,-0.045173,0.990936,-0.006890,-0.042172,-0.127359,0.8485125092
1.455040,-2.017148,0.067180,-0.133157,-1.761655,0.087161,-0.038949,0.987794,-0.008101,-0.046991,-0.148286,0.8213227121
1.555305,-2.251461,0.126458,-0.146489,-1.934594,0.121868,-0.057226,0.984296,-0.011222,-0.051416,-0.168497,0.7949448524
1.665109,-2.509654,0.208256,-0.160388,-2.099970,0.185434,-0.071296,0.979711,-0.015507,-0.055765,-0.191875,0.7729291959
1.765054,-2.752561,0.312494,-0.188251,-2.244608,0.296307,-0.085124,0.974703,-0.021544,-0.060163,-0.214174,0.7512759588
1.865055,-3.003590,0.428057,-0.205120,-2.400583,0.407566,-0.088863,0.968883,-0.027969,-0.063719,-0.237536,0.7316524224
1.975060,-3.306311,0.581293,-0.220954,-2.568192,0.513708,-0.077424,0.961525,-0.034307,-0.067945,-0.263961,0.7373668299
2.075234,-3.548305,0.749557,-0.238293,-2.671996,0.687381,-0.074604,0.953849,-0.041938,-0.071545,-0.288610,0.7189060674
2.175117,-3.791570,0.936182,-0.256819,-2.760985,0.884029,-0.069703,0.945109,-0.050667,-0.074650,-0.314053,0.7020523956
2.285091,-4.105511,1.261832,-0.289685,-2.872220,1.287263,-0.078085,0.927700,-0.066376,-0.079396,-0.358696,0.6604022680
2.385065,-4.393245,1.516064,-0.312077,-2.962106,1.510189,-0.086368,0.916555,-0.075674,-0.081557,-0.384120,0.6492397216
2.495074,-4.699740,1.821082,-0.335153,-3.041826,1.769715,-0.086410,0.903094,-0.086142,-0.083486,-0.412347,0.6407799375
2.595278,-4.947490,2.126157,-0.359417,-3.072507,2.032584,-0.106204,0.889680,-0.097501,-0.084690,-0.437939,0.6316427515
2.695097,-5.172849,2.453858,-0.371040,-3.110051,2.319075,-0.056009,0.875433,-0.108946,-0.084684,-0.463224,0.6240624472
2.805129,-5.397733,2.841932,-0.377803,-3.087373,2.628351,0.002726,0.858863,-0.120990,-0.081768,-0.490948,0.6194279752
2.905106,-5.745287,3.071208,-0.375539,-3.286926,2.699768,0.000609,0.842734,-0.123086,-0.076017,-0.518528,0.6263980680
3.005109,-6.094204,3.323388,-0.377600,-3.489740,2.764677,-0.019045,0.825333,-0.125108,-0.070941,-0.546023,0.6352295944
3.115140,-6.483591,3.633894,-0.379408,-3.716537,2.833797,-0.002406,0.805049,-0.127019,-0.066240,-0.575651,0.6488967487
3.215130,-6.821042,3.938612,-0.372242,-3.882371,2.927182,0.089412,0.785697,-0.129604,-0.061718,-0.601725,0.6633265063
3.315172,-7.152676,4.270025,-0.361788,-4.093667,3.005747,0.127082,0.766045,-0.132965,-0.057175,-0.626280,0.6801040280
3.425176,-7.519205,4.659490,-0.349190,-4.306501,3.028313,0.151120,0.744689,-0.135368,-0.052416,-0.651434,0.7028467568
3.525121,-7.816978,5.042836,-0.339438,-4.476852,3.121820,0.160307,0.725233,-0.136915,-0.048365,-0.673017,0.7251393873
3.625379,-8.092442,5.458465,-0.328531,-4.615881,3.235156,0.198046,0.705536,-0.138379,-0.044603,-0.693600,0.7507848680
3.735226,-8.388764,5.947837,-0.311727,-4.763575,3.369182,0.254053,0.684181,-0.139840,-0.040866,-0.714612,0.7841868920
3.845193,-8.644761,6.476178,-0.289892,-4.872825,3.516588,0.328021,0.663753,-0.141483,-0.037559,-0.733488,0.8217494906
3.935201,-8.750163,6.947585,-0.271612,-4.900334,3.641151,0.392149,0.647868,-0.143569,-0.035293,-0.747268,0.8517818382
4.045475,-8.921966,7.545158,-0.241115,-4.924901,3.800244,0.451458,0.629990,-0.145643,-0.032483,-0.762133,0.8962825754
4.145204,-9.424666,7.933434,-0.191645,-5.040653,3.893294,0.496039,0.615672,-0.145311,-0.028968,-0.773947,0.9622253020
4.245179,-9.337515,8.582941,-0.159261,-4.888259,4.040235,0.562510,0.603288,-0.148139,-0.028940,-0.783110,1.0048084242
4.355191,-9.255760,9.306485,-0.117656,-4.686310,4.193129,0.624100,0.591855,-0.150722,-0.029152,-0.791290,1.0578948982
4.451930,-9.052035,9.982297,-0.082606,-4.416921,4.340070,0.679197,0.583640,-0.153597,-0.030435,-0.796772,1.1023709056
4.548670,-8.815674,10.675131,-0.079483,-4.106100,4.496544,0.723188,0.577242,-0.156377,-0.032246,-0.800811,1.1483585565
4.645409,-8.543869,11.381758,-0.039596,-3.753120,4.658702,0.769821,0.572742,-0.159130,-0.034584,-0.803398,1.1952370837
4.755301,-8.267463,12.197821,0.008217,-3.323627,4.840742,0.809085,0.569611,-0.161579,-0.037451,-0.805005,1.2553684830
4.865194,-7.924231,13.040135,0.050959,-2.822106,5.019722,0.836787,0.568539,-0.163858,-0.041034,-0.805128,1.3148784663
4.975222,-7.523753,13.913024,0.084978,-2.288234,5.208487,0.847097,0.568594,-0.166514,-0.045700,-0.804292,1.3728569604
5.075347,-7.071518,14.740944,0.100453,-1.781376,5.404046,0.851182,0.569079,-0.169185,-0.050668,-0.803093,1.4163303021
5.175305,-6.610563,15.588774,0.104053,-1.271969,5.605309,0.834739,0.569370,-0.171656,-0.055671,-0.802030,1.4560006759
5.275303,-6.141248,16.454863,0.215242,-0.795922,5.827358,0.847735,0.569725,-0.173635,-0.060481,-0.801003,1.4926536354
5.385231,-5.689472,17.433974,0.185115,-0.333945,6.083971,0.813526,0.569890,-0.174451,-0.065072,-0.800349,1.5389381509
5.485263,-5.244223,18.350942,0.140104,0.083903,6.331807,0.766074,0.569997,-0.175224,-0.069676,-0.799716,1.5668255187
5.585500,-4.818775,19.287263,0.092145,0.454660,6.582444,0.720746,0.570053,-0.175470,-0.073709,-0.799260,1.5918883104
5.695279,-4.395244,20.337700,0.048790,0.815281,6.865523,0.683763,0.570009,-0.175278,-0.077950,-0.798932,1.6278349574
5.795423,-3.998096,21.315208,-0.002031,1.144317,7.139113,0.652434,0.569711,-0.175436,-0.081381,-0.798767,1.6456086113
5.895313,-3.621418,22.309920,-0.052955,1.413917,7.419441,0.609139,0.569278,-0.175847,-0.084845,-0.798625,1.6603567279
6.005307,-3.223238,23.430331,-0.099297,1.779603,7.687401,0.558243,0.568665,-0.175145,-0.087643,-0.798914,1.6879139342
