t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.026961,0.034870,-0.001155,-2.696062,3.486999,-0.115531,0.999999,-0.000005,-0.000093,0.001017,330.0045251207
0.099840,-0.237493,0.321254,-0.003869,-2.640532,3.572025,-0.042950,0.999940,0.001591,-0.000187,0.010833,6.1561887556
0.209860,-0.548472,0.729713,-0.010512,-2.702169,3.714401,-0.040548,0.999758,0.003233,0.001180,0.021748,6.0564016724
0.309867,-0.887479,1.089854,-0.016945,-2.890453,3.782212,-0.079613,0.999506,0.003075,0.002145,0.031202,6.0248951905
0.419909,-1.314431,1.498249,-0.019371,-3.134189,3.890366,-0.086085,0.999166,0.000570,0.002392,0.040757,6.0131451948
0.519881,-1.694797,1.787880,-0.021630,-3.267002,3.727728,-0.056468,0.998808,0.000999,0.002349,0.048752,5.9951788347
0.619861,-2.137881,2.131929,-0.027914,-3.494699,3.705620,-0.061725,0.998388,0.001080,-0.000687,0.056748,5.9970762387
0.729878,-2.523684,2.550495,-0.035553,-3.506738,3.804538,-0.069439,0.997961,0.001698,-0.000286,0.063811,6.0137435052
0.829870,-3.021351,2.855261,-0.062417,-3.807618,3.798883,-0.150305,0.997513,0.003853,-0.008026,0.069917,6.0039126940
0.940008,-3.446546,3.280980,-0.090655,-3.860563,3.865329,-0.256387,0.997147,0.000707,-0.010580,0.074739,6.0218647004
1.039852,-3.714197,3.548801,-0.100692,-3.699546,3.676848,-0.203772,0.996878,0.003619,-0.009070,0.078349,6.0250912529
1.139892,-4.078173,3.844317,-0.119080,-3.719179,3.610394,-0.123390,0.996570,0.004616,-0.011515,0.081823,6.0294075751
1.239834,-4.506936,4.111360,-0.134965,-3.820705,3.485902,-0.080257,0.996255,0.006504,-0.014655,0.084962,6.0335507086
1.349921,-4.939529,4.460483,-0.142644,-3.858931,3.393691,-0.090377,0.996096,0.007168,-0.012007,0.087159,6.0392513340
1.449915,-5.406288,4.755203,-0.138564,-4.022271,3.277515,-0.027710,0.995896,0.008771,-0.012825,0.089166,6.0433776899
1.559907,-5.773616,5.122331,-0.125434,-3.932877,3.315302,0.020715,0.995944,0.008855,-0.002665,0.089497,6.0372956359
1.659881,-6.170726,5.454133,-0.129846,-3.972105,3.318857,-0.044131,0.995946,0.006449,0.003567,0.089653,6.0557668187
1.759899,-6.568123,5.772633,-0.130088,-3.996203,3.241298,-0.122475,0.995915,0.004912,0.008841,0.089728,6.0580103215
1.869934,-7.044325,6.112439,-0.134967,-4.147467,3.106847,-0.149676,0.995847,0.006979,0.009554,0.090273,6.0632152080
1.970187,-7.456439,6.393413,-0.169484,-4.234014,2.945080,-0.173965,0.995760,0.010684,0.007242,0.091076,6.0667130780
2.069939,-7.675554,6.769826,-0.208407,-4.006657,3.111405,-0.236685,0.995625,0.009501,0.010334,0.092375,6.0699363056
2.179894,-8.010576,7.096470,-0.276321,-3.894352,3.084361,-0.338537,0.995778,0.007942,0.003211,0.091398,6.0644707240
2.279965,-8.373108,7.386928,-0.316823,-3.841579,2.998350,-0.384818,0.995650,0.004421,-0.004388,0.092969,6.0703798760
2.379980,-8.757470,7.673183,-0.345736,-3.843047,2.862136,-0.289087,0.995518,0.004900,-0.011856,0.093700,6.0898976258
2.490002,-9.260198,8.090302,-0.303468,-3.971761,2.993956,0.098354,0.995469,0.004327,-0.015616,0.093694,6.0841412939
2.589901,-9.657990,8.393164,-0.273949,-3.981928,3.031685,0.295488,0.995528,0.006796,-0.010787,0.093599,6.1048601608
2.700049,-10.039356,8.749895,-0.308060,-3.911563,3.094622,0.188185,0.995606,0.006293,-0.001473,0.093416,6.0936713453
2.799963,-10.427579,9.061937,-0.305259,-3.885572,3.123094,0.028025,0.995565,0.004377,0.001777,0.093955,6.1116605990
2.900050,-10.695054,9.352355,-0.296599,-3.677570,3.025753,-0.044400,0.995480,0.004475,0.007070,0.094604,6.1002842488
3.009989,-11.095117,9.679446,-0.306084,-3.638941,2.975190,-0.086271,0.995415,0.005183,0.004896,0.095383,6.1205620974
3.109909,-11.472813,10.046929,-0.299650,-3.611136,3.068536,-0.067059,0.995382,0.004078,0.001740,0.095894,6.1232416780
3.209935,-11.958635,10.396715,-0.304900,-3.746082,3.160965,-0.061823,0.995368,0.002390,-0.005185,0.095973,6.1264406835
3.319908,-12.399982,10.778620,-0.310312,-3.721005,3.239348,-0.078971,0.995265,0.001323,-0.007777,0.096877,6.1317892140
3.420101,-12.646366,11.151024,-0.318273,-3.501945,3.294442,-0.085909,0.995197,-0.000250,-0.003957,0.097816,6.1354025693
3.519978,-13.199303,11.504293,-0.324035,-3.732363,3.342691,0.067751,0.995068,-0.003747,-0.009631,0.098657,6.1402028562
3.629997,-13.729681,11.874751,-0.341739,-3.842521,3.383395,0.068656,0.994979,-0.004600,-0.010896,0.099387,6.1464130785
3.730038,-14.383803,12.205847,-0.322882,-4.197086,3.382769,0.001083,0.994720,-0.006943,-0.019442,0.100525,6.1499410608
3.829942,-14.839829,12.557100,-0.312698,-4.216805,3.423066,-0.034651,0.994544,-0.007130,-0.021000,0.101935,6.1550656318
3.940076,-15.354218,12.956608,-0.311750,-4.245691,3.493213,-0.014861,0.994351,-0.007678,-0.023059,0.103326,6.1623078555
4.050028,-15.790687,13.352641,-0.325698,-4.172034,3.560876,-0.013651,0.994139,-0.007145,-0.022007,0.105601,6.1690502313
4.150027,-16.350095,13.713259,-0.342584,-4.335255,3.610817,-0.026181,0.993791,-0.008695,-0.025989,0.107833,6.1734690175
4.250074,-16.874909,14.093462,-0.354947,-4.428818,3.676030,-0.032496,0.993413,-0.010245,-0.029091,0.110360,6.1779417890
4.350027,-17.340260,14.445050,-0.366194,-4.436004,3.695898,-0.040936,0.993152,-0.009457,-0.030403,0.112409,6.1824061111
4.460087,-19.763999,14.154256,-0.473974,-4.570968,3.754798,-0.053864,0.992684,-0.010541,-0.034763,0.115150,3.4864054350
4.560038,-22.850373,13.573071,-0.527092,-5.001794,3.842026,-0.056960,0.991825,-0.014668,-0.045513,0.118311,2.5303314436
4.670044,-23.425856,13.993295,-0.534850,-5.070074,3.879240,-0.037082,0.991378,-0.015320,-0.046968,0.121367,2.5371068520
4.770080,-23.936209,14.385474,-0.535959,-5.101658,3.920349,-0.011094,0.991121,-0.015149,-0.046620,0.123595,2.5518692484
4.870064,-24.477394,14.762642,-0.547934,-5.229736,3.917092,-0.014086,0.990822,-0.014260,-0.047277,0.125831,2.5552299986
4.970097,-25.059625,15.146263,-0.557256,-5.407835,3.939314,-0.041825,0.990541,-0.014323,-0.049057,0.127343,2.5587065797
