t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,-0.000000,-0.000002,-0.000000,-0.000034,-0.000043,0.000024,0.000000,1,-2.801553,3.593392,-0.105489,-2.808286,3.585109,-0.100621,148.103055,0
0.099840,-0.301533,0.340493,-0.009476,-0.175638,0.189016,-0.007849,0.116679,1,-1.950504,3.612627,-0.083009,-2.015210,3.505099,-0.130701,115.807196,0
0.209860,-0.646414,0.713390,-0.012245,-0.333177,0.329921,-0.011618,0.355459,1,-3.052381,3.615537,-0.024231,-3.208036,3.347188,-0.098120,149.939943,0
0.309867,-0.974106,1.052338,-0.013901,-0.446939,0.408842,-0.010542,0.561779,1,-3.205891,3.593670,-0.033005,-3.426333,3.152034,-0.061346,148.656815,0
0.419909,-1.351409,98.901698,-0.023282,-0.854790,98.189877,-0.019328,6544.266356,0,-3.376622,3.552416,-0.074014,-3.654227,2.931529,-0.068607,146.941123,0
0.519881,-1.708394,1.753369,-0.032616,-0.839225,0.655210,-0.019918,1.680046,1,-3.485423,3.533342,-0.073896,-3.761899,2.794217,-0.081433,143.639161,0
0.619861,-2.070643,2.083092,-0.041657,-0.855417,0.629001,-0.020080,1.624163,1,-3.539043,3.544248,-0.054508,-3.797746,2.719621,-0.053044,139.069748,0
0.729878,-2.472776,2.454837,-0.050569,-0.898874,0.715316,-0.020719,1.846828,1,-3.600775,3.527925,-0.054541,-3.815845,2.668655,-0.052046,138.620418,0
0.829870,-2.852781,2.778268,-0.062768,-0.952283,0.587873,-0.017785,1.742086,1,-3.705417,3.453155,-0.122408,-3.842063,2.269616,-0.048397,119.187326,0
0.940008,-3.276164,3.133397,-0.085306,-1.009581,0.584007,-0.016488,1.871820,1,-3.783132,3.379174,-0.205666,-3.822076,2.065272,-0.044068,109.256929,0
1.039852,-3.665539,3.445680,-0.110529,-1.028109,0.557219,-0.020963,1.865749,1,-3.806681,3.348112,-0.224421,-3.747900,1.933759,-0.090884,99.463277,0
1.139892,-4.057837,3.758295,-0.126009,-1.042901,0.530946,-0.022803,1.857737,1,-3.842460,3.322048,-0.152875,-3.676860,1.771978,-0.094975,89.653864,0
1.239834,-4.454621,4.073435,-0.134265,-1.054459,0.506096,-0.022133,1.849083,1,-3.887979,3.307648,-0.068818,-3.624386,1.630042,-0.054392,81.789854,0
1.349921,-4.894145,4.417996,-0.142726,-1.083913,0.490997,-0.019808,1.914142,1,-3.907451,2.787677,-0.062406,-3.512805,1.030176,-0.024896,66.677684,0
1.449915,-5.291214,4.736615,-0.148708,-1.065600,0.467046,-0.020604,1.830228,1,-3.899236,3.311657,-0.029886,-3.353254,1.468357,-0.047128,64.158983,0
1.559907,-5.730770,5.086291,-0.634288,-1.065063,0.443243,-0.382627,2.001311,1,-3.923416,3.284141,0.014718,-3.220788,1.269435,0.006263,55.010657,0
1.659881,-6.133443,5.402062,-0.152891,-1.025394,0.405130,0.078462,1.661905,1,-3.957410,3.238769,-0.004700,-3.071995,1.096557,0.044223,47.374327,0
1.759899,-6.536622,5.710818,-0.163275,-0.979711,0.364982,0.062388,1.497928,1,-3.954237,3.224930,-0.087561,-2.886970,1.010222,0.054805,40.546864,0
1.869934,-6.970784,6.058394,-0.187896,-0.676636,-0.367929,0.076475,1.368245,1,-1.714289,3.247920,-0.211774,-0.063974,0.172551,-0.003763,5.058253,1
1.970187,-7.351847,6.377870,-0.211899,-0.697881,-0.281569,0.057615,0.719625,1,-3.783641,3.248305,-0.213599,-1.987871,0.200338,-0.012676,37.759481,0
2.069939,-7.729893,6.687273,-0.236024,-0.701944,-0.229833,0.047836,0.692130,1,-3.765706,3.161023,-0.245719,-1.827037,-0.014054,0.023043,30.183387,0
2.179894,-8.149286,7.015013,-0.272684,-0.711761,-0.207260,0.038474,0.697459,1,-3.796345,3.067521,-0.343655,-1.743706,-0.194105,-0.003722,26.380686,0
2.279965,-8.527945,7.312841,-0.311976,-0.869549,0.072212,-0.000684,0.954714,1,-3.788720,3.071777,-0.374457,-1.680190,-0.193948,-0.034358,24.664663,0
2.379980,-8.903489,7.614588,-0.349612,-0.641235,-0.221808,0.023278,0.586070,1,-3.748029,3.135568,-0.384400,-1.531419,-0.110053,-0.085644,18.152394,0
2.490002,-9.312373,7.948154,-0.360386,-0.833999,0.088759,0.009924,0.885842,1,-3.728296,3.160858,-0.106187,-1.448220,-0.090871,0.192273,16.738874,0
2.589901,-9.688941,8.250911,-0.337743,-0.557882,-0.256931,0.001606,0.484099,1,-3.991304,3.123550,0.176039,-1.554186,-0.361920,-0.067087,16.809558,0
2.700049,-10.106285,8.577255,-0.307150,-0.004417,0.293940,0.024679,0.753826,1,-3.802487,3.070534,0.233996,-0.344233,-0.111486,-0.002150,12.306311,1
2.799963,-10.489542,8.874216,-0.204049,0.424418,0.077583,0.049559,0.121633,1,-3.838967,3.049260,0.073864,-0.105586,-0.141508,0.030665,1.890108,1
2.900050,-10.876388,9.172985,-0.295312,0.342874,0.047877,-0.031243,0.141206,1,-6.971720,3.079745,-0.004736,-3.199527,-0.101700,0.032127,119.880729,0
3.009989,-11.297251,9.517859,-0.306658,0.292601,0.060624,-0.032608,0.096056,1,-3.846230,3.143719,-0.067970,-0.010787,-0.029720,0.004376,0.053983,1
3.109909,-11.682297,9.834110,-0.316951,0.243868,0.067272,-0.027180,0.073762,1,-3.874017,3.177333,-0.065119,0.001493,-0.032528,-0.003396,0.050612,1
