t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,-0.000000,-0.000002,0.000000,-0.000012,0.000017,-0.000025,0.000000,1,0.002037,-0.003405,0.004990,0.000980,-0.000647,-0.000109,0.000122,1
0.109801,-0.000600,-0.000032,0.000877,-0.000314,0.000292,0.000202,0.000001,1,0.001734,-0.003440,0.005238,0.006255,0.004798,0.000622,0.003529,1
0.209842,4.373826,0.000439,0.001410,2.712084,0.000509,0.000132,11.868340,1,0.001243,-0.003410,0.005196,0.000866,0.009037,0.000038,0.003937,1
0.309832,-0.002191,0.000290,0.001625,-1.107308,-0.000262,0.000230,1.766542,1,0.000947,-0.003185,0.005184,0.003042,0.005530,0.000014,0.001599,1
0.419871,-0.003021,0.000192,0.001823,-0.760115,0.003821,-0.000494,0.809384,1,2.337146,-0.003350,0.004994,2.372212,0.031557,-0.001213,80.509856,0
0.520056,-0.003276,-0.000076,0.003014,-0.543143,-0.000645,0.000618,0.397737,1,0.000018,-0.003365,0.004997,0.023128,0.018656,-0.000775,0.036205,1
0.619841,-0.003784,-0.000041,0.419151,-0.293059,-0.000862,0.301718,0.324284,1,-0.704861,-0.003247,0.005335,-0.375011,0.023744,-0.001580,5.980737,1
0.729846,-0.004533,-0.000039,0.004745,-0.243200,-0.002834,-0.083722,0.055958,1,-0.000658,-0.003350,0.005291,0.211534,0.020038,-0.000181,1.887488,1
0.829906,-0.005051,-0.000030,0.005333,-0.202087,-0.004734,-0.062776,0.041053,1,-0.000813,-0.003288,0.005317,0.137041,0.020557,-0.000669,0.794290,1
0.929873,-0.005724,0.000057,0.005920,-0.167299,-0.006115,-0.047852,0.029324,1,-0.001323,-0.003071,0.005340,0.090429,0.019637,0.000482,0.352519,1
1.039930,-0.007242,0.000335,0.005020,-0.138421,-0.007041,-0.038025,0.020743,1,-0.001811,-0.003006,0.004973,0.060074,0.019983,0.000055,0.165911,1
1.139870,-0.008499,0.001040,0.015903,-0.114974,-0.007606,-0.023140,0.014164,1,-0.002451,-0.002877,0.013015,0.040332,0.018479,0.006688,0.083012,1
1.249884,-0.009302,0.001253,0.004089,-0.095017,-0.008327,-0.016833,0.010501,1,-0.002873,-0.002504,-0.054332,0.027431,0.017908,-0.042231,0.106960,1
1.349872,-0.010361,0.001473,0.003616,-0.079128,-0.005054,-0.015871,0.007018,1,-0.003314,-0.002457,0.003829,0.018776,-0.007000,0.011794,0.021571,1
1.449935,-0.011303,0.001542,0.002945,-0.065910,-0.004152,-0.014811,0.004995,1,-0.003573,-0.002376,0.003579,0.012716,0.002074,0.008161,0.009221,1
1.559995,-0.012152,0.001714,0.001549,-0.054848,-0.004396,-0.014006,0.003557,1,-0.004031,-0.002308,0.003046,0.008782,0.008344,0.004456,0.006830,1
1.659945,-0.012568,0.001825,0.000862,-0.045601,-0.005242,-0.010059,0.002502,1,-0.004237,-0.002138,-0.010800,0.006465,0.010606,-0.005666,0.007528,1
1.759940,-0.013165,0.002026,0.000427,-0.038197,-0.006212,-0.009493,0.001726,1,-0.004497,-0.002235,0.002270,0.005025,0.012313,0.004392,0.008024,1
1.869907,-0.014061,0.002403,-0.000244,-0.036244,-0.006893,-0.009121,0.001021,1,-0.004752,-0.002035,0.001988,0.025846,0.012737,0.003656,0.035141,1
1.970072,-0.015028,0.002781,-0.000687,-0.033151,-0.007877,-0.008860,0.001041,1,-0.005067,-0.001762,0.001954,0.015122,0.013622,0.004548,0.017947,1
2.069964,-0.015625,0.003405,-0.001877,-0.029275,-0.008305,-0.009160,0.000924,1,-0.005449,-0.001595,0.001415,0.009306,0.012371,0.003980,0.010477,1
2.179916,-0.016224,0.003919,0.056427,-0.025168,-0.008829,0.040188,0.002708,1,-0.005557,-0.001290,0.001288,0.004659,0.012986,0.002268,0.008089,1
2.279929,-0.016687,0.004591,-0.003654,-0.021330,-0.009123,-0.016997,0.000858,1,-0.006011,-0.001003,0.000742,0.002364,0.011722,0.001987,0.006051,1
2.389926,-0.017177,0.005033,-0.004272,-0.017828,-0.009420,-0.015155,0.000656,1,-0.006109,-0.000616,0.000603,0.000781,0.011179,0.002104,0.005358,1
2.489975,-0.017558,0.005743,-0.005424,-0.014665,-0.009568,-0.013944,0.000519,1,-0.006313,-0.000422,0.000402,-0.000331,0.010810,0.001274,0.004880,1
2.589954,-0.017877,-7.216005,-0.006871,-0.014119,-7.233299,-0.015532,43.847754,0,-0.006355,0.000029,-0.000017,-0.001177,0.010084,0.000738,0.004253,1
2.699944,-0.018168,0.007180,-0.008347,-0.013880,-0.006972,-0.014221,0.000529,1,-1.650713,0.000323,-0.000449,-1.669956,0.016809,-0.000083,42.250784,0
2.799932,-0.018311,0.008198,-0.009399,-0.006869,-0.019396,-0.012660,0.000418,1,-0.006615,0.000678,-0.000843,-0.015382,0.050262,-0.000392,0.120946,1
2.899951,-0.018684,0.008826,-0.010376,-0.002994,-0.024466,-0.011212,0.000366,1,-0.006745,0.001093,-0.001221,-0.009445,0.031548,-0.000678,0.046409,1
3.010056,-0.019275,0.009466,-0.012466,-0.001022,-0.025276,-0.011114,0.000505,1,-0.006825,0.001343,-0.001843,-0.005481,0.019807,0.000260,0.017885,1
3.109953,-0.019592,0.010206,-0.014328,0.000270,-0.024299,-0.010550,0.000572,1,-0.006791,0.001604,-0.002289,-0.003238,0.013023,-0.000946,0.007548,1
3.209905,-0.019497,0.010691,-0.015862,0.001849,-0.098446,-0.007314,0.000773,1,-0.006802,0.001782,-0.002666,-0.004223,0.311373,-0.009009,4.008216,1
3.319957,-0.019667,0.011323,-0.017174,0.001946,-0.126826,-0.004445,0.003667,1,-0.006791,0.002021,-0.002936,0.000271,0.182779,-0.009624,1.379959,1
3.419994,-0.019739,0.012066,-0.018738,0.001230,-0.132848,-0.002892,0.010313,1,-0.006725,0.002289,-0.003447,0.003716,0.101840,-0.007073,0.426471,1
3.530200,-0.020173,0.012596,-0.020523,0.000090,-0.124980,-0.002313,0.013116,1,-0.006671,0.002637,-0.003660,0.005177,0.049660,-0.005255,0.102910,1
3.629967,-0.020163,0.012698,-0.022560,-0.000785,-0.111433,-0.002338,0.012854,1,-0.007111,0.002729,-0.004343,0.006063,0.017355,-0.003965,0.014269,1
3.729949,-0.020146,0.012758,-0.023834,-0.001475,-0.095349,-0.001953,0.010788,1,-0.007009,0.002954,-0.004498,0.005923,-0.002013,-0.003078,0.001913,1
3.829977,-0.020192,0.012829,-0.025078,-0.002270,-0.078541,-0.001913,0.008278,1,-0.007157,0.002874,-0.004896,0.006693,-0.015244,-0.001749,0.011314,1
3.940004,-0.019991,0.013093,-0.027031,-0.002839,-0.062214,-0.002757,0.005930,1,-0.006694,0.002747,-0.005035,0.007524,-0.024060,-0.000487,0.025779,1
4.040100,-0.020126,0.013224,-0.028099,-0.004208,-0.047270,-0.002664,0.003858,1,-0.006359,0.002576,-0.005196,0.009293,-0.027324,-0.000802,0.033695,1
4.150010,-0.019819,0.013263,-0.029121,-0.004686,0.152940,-0.003003,0.002062,1,-0.006270,-0.819107,-0.005724,0.008999,-0.513212,0.000201,10.683984,1
4.249996,-0.019899,0.013605,-0.030151,-0.005266,0.089888,-0.002793,0.028278,1,-0.006298,0.002622,-0.005341,0.007231,0.190043,-0.000563,1.396006,1
4.349999,-0.019217,0.013364,-0.031487,-0.005020,0.052222,-0.003024,0.009729,1,-0.006303,0.002784,-0.005831,0.006866,0.111463,-0.000023,0.484664,1
4.460032,-0.018877,0.013238,-0.031822,-0.002541,0.054283,-0.002262,0.003327,1,0.856002,-1.196733,-0.005740,0.871949,-1.102437,0.000993,29.925056,0
4.560099,-0.018035,0.012929,-0.031525,-0.003445,0.032683,-0.001523,0.003274,1,-0.004939,0.002124,-0.005544,0.008223,0.048148,0.001063,0.099786,1
4.660020,-0.017571,0.012932,-0.031853,-0.003845,0.022842,-0.001414,0.001093,1,-0.004929,0.002147,-0.005137,0.006018,0.019256,0.000903,0.016814,1
4.770017,-0.017283,0.013172,-0.032455,-0.003863,0.019373,-0.001208,0.000465,1,-0.004861,0.002411,-0.005508,0.004731,0.001782,-0.000049,0.001050,1
4.870177,-0.017114,0.013370,-0.032715,-0.004115,0.019257,-0.001035,0.000280,1,-0.004313,0.002172,-0.005121,0.004794,-0.009061,0.000767,0.004302,1
4.980055,-0.016214,0.013136,-0.032730,-0.003364,0.020556,-0.000312,0.000219,1,-0.004019,0.002001,-0.005186,0.003786,-0.016649,-0.000334,0.011875,1
5.080067,-0.015179,0.013262,-0.032394,-0.002616,0.023052,0.000144,0.000256,1,-0.004034,0.002356,-0.004872,0.003640,-0.020253,0.001129,0.017189,1
5.180044,-0.014001,0.013305,-0.031937,-0.001886,0.025329,0.000818,0.000328,1,-0.003288,0.002127,-0.004532,0.003643,-0.021264,0.000423,0.018775,1
