t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.010007,0.001224,0.000023,-1.000701,0.122433,0.002329,1.000000,0.000004,-0.000000,-0.000019,330.0045256924
0.109801,-0.100936,0.010661,0.000100,-1.010386,0.106699,0.000998,1.000000,-0.000033,0.000010,0.000090,6.1569698918
0.209842,-0.697466,-0.161172,-0.006022,-1.020621,0.104322,0.001315,0.999992,-0.000059,-0.000181,0.003887,3.5640148142
0.309832,-0.361021,1.647093,0.001083,-1.043787,0.218782,0.000417,0.999994,-0.000495,-0.000222,0.003490,2.5461694986
0.419871,0.146059,0.934986,0.004524,-0.435842,0.078102,0.004175,0.999991,0.000490,0.003956,-0.001569,2.0392341849
0.520056,0.599617,1.436259,0.006932,-0.189607,0.048186,0.006005,0.999976,0.001119,0.006633,-0.001757,1.7532433491
0.619841,0.628422,1.114067,0.015789,0.026912,-0.101546,0.003587,0.999945,0.003056,0.009952,-0.001132,1.5513494027
0.729846,0.432246,1.005383,-0.005239,0.276593,-0.068938,0.001811,0.999889,0.003334,0.014398,-0.001694,1.4022927269
0.829906,0.124010,0.502112,-0.000852,0.158427,-0.038229,0.003710,0.999930,0.002258,0.011581,-0.000870,1.2854790763
0.929873,0.009458,0.705600,0.003296,0.073996,-0.069810,0.005631,0.999956,0.002534,0.008992,-0.000348,1.1922299931
1.039930,0.334277,0.515924,0.007629,0.064229,-0.066209,0.007778,0.999965,0.001512,0.008186,-0.000208,1.1175815277
1.139870,0.336842,0.208888,0.005283,0.103053,-0.129827,0.006642,0.999949,0.002811,0.009647,-0.000239,1.0537180115
1.249884,-0.045865,0.436238,0.005948,0.167301,0.195979,0.012674,0.999906,-0.007623,0.011349,-0.000560,1.0013328761
1.349872,0.277993,0.358860,-0.008769,0.222945,-0.191124,0.009821,0.999903,0.006158,0.012513,-0.000406,0.9569723719
1.449935,0.114987,0.301566,-0.005957,0.152007,-0.112269,0.008687,0.999942,0.003008,0.010078,-0.002131,0.9231882498
1.559995,0.021301,0.668099,-0.003093,0.155583,-0.122800,0.011568,0.999944,0.002796,0.009921,-0.002456,0.9078707185
1.659945,-0.224063,1.127162,-0.001480,0.046602,-0.095459,0.009945,0.999970,0.001824,0.006997,-0.002784,0.8750902902
1.759940,-0.209482,1.522670,-0.001338,-0.061862,-0.109832,0.008150,0.999987,0.002113,0.003607,-0.002839,0.8455848953
1.869907,-0.062064,1.438341,-0.000448,0.055987,-0.020259,0.007525,0.999966,-0.001594,0.007576,-0.003008,0.8207673622
1.970072,-0.061784,2.104834,-0.001811,0.018911,-0.062212,0.004955,0.999978,0.000233,0.005899,-0.002899,0.7960763147
2.069964,-0.078672,1.916479,-0.001801,-0.108777,-0.018742,0.004342,0.999989,-0.001682,0.002965,-0.003149,0.7755393783
2.179916,-0.060519,1.666853,-0.001924,-0.114218,-0.130623,0.003740,0.999993,0.001073,0.003069,-0.001912,0.7582049533
2.279929,-0.077996,1.536488,-0.002359,-0.083775,0.060133,0.002467,0.999974,-0.005599,0.004551,0.000261,0.7399232876
2.389926,-0.068701,1.270378,-0.001385,-0.062244,-0.156792,-0.006888,0.999985,0.000146,0.005332,0.000854,0.7247230319
2.489975,-0.093642,1.002991,-0.000478,-0.113418,-0.192856,-0.005531,0.999991,0.000587,0.004032,0.000649,0.7086042976
2.589954,-0.067560,0.271026,0.002366,-0.139878,-0.245370,-0.002429,0.999994,0.000600,0.003221,0.001138,0.6936675409
2.699944,-0.038741,0.464836,0.003578,-0.024467,-0.233168,0.007840,0.999975,-0.001144,0.007009,-0.000033,0.6844002737
2.799932,-0.096963,0.609090,0.001393,-0.253516,-0.335149,0.004087,0.999998,0.001639,0.000757,0.000298,0.6731247247
2.899951,-0.024743,0.305840,-0.001396,-0.065433,-0.539265,0.002348,0.999955,0.006988,0.006452,0.000378,0.6622299154
3.010056,-0.077280,0.466874,-0.012919,-0.007140,-0.288538,-0.000298,0.999968,-0.002027,0.007789,-0.000159,0.6537554194
3.109953,-0.144549,0.577270,-0.015003,-0.130281,-0.133642,0.002365,0.999974,-0.005721,0.004445,-0.000418,0.6445661306
3.209905,-0.216481,0.704842,-0.016608,-0.248934,-0.047206,0.000896,0.999968,-0.007846,0.001502,-0.000567,0.6355868509
3.319957,-0.099372,0.910256,-0.017965,-0.125412,-0.066467,0.000267,0.999964,-0.006578,0.005038,-0.001613,0.6287183059
3.419994,-0.013350,1.107796,-0.018390,0.023764,0.236315,-0.001122,0.999852,-0.014668,0.008884,-0.001499,0.6328532731
3.530200,0.142955,0.907696,-0.018822,-0.058835,0.141041,-0.003338,0.999910,-0.011870,0.006123,-0.001104,0.6266941527
3.629967,0.140640,0.749656,-0.022667,-0.066100,-0.161835,-0.003537,0.999974,-0.003489,0.005983,-0.001789,0.6185041132
3.729949,0.177179,0.790857,-0.023191,-0.034011,-0.100278,-0.001244,0.999961,-0.005096,0.007028,-0.001336,0.6114485609
3.829977,0.223694,0.778685,-0.024231,-0.038166,-0.106120,-0.003236,0.999963,-0.005134,0.006885,-0.000807,0.6044839657
3.940004,0.225229,0.811981,-0.024944,-0.056440,-0.265234,-0.004371,0.999980,-0.001428,0.006194,-0.000616,0.5994908386
4.040100,0.213611,1.078009,-0.024000,-0.056716,-0.273278,-0.003285,0.999979,-0.001763,0.006210,-0.000018,0.6074650241
4.150010,0.099019,0.846728,-0.024147,-0.054987,-0.233943,0.000485,0.999973,-0.003376,0.006527,-0.000888,0.5993884595
4.249996,0.132076,0.615606,-0.022032,-0.017368,-0.104323,0.004666,0.999943,-0.007352,0.007538,-0.001730,0.5902491194
4.349999,0.150091,0.344098,-0.021130,-0.017616,-0.128685,0.003800,0.999944,-0.007250,0.007604,-0.001130,0.5997247237
4.460032,0.206682,0.461993,-0.025928,0.033071,-0.135330,-0.004462,0.999928,-0.007265,0.009451,-0.001420,0.5900120379
4.560099,0.140432,0.338365,-0.027792,0.063353,0.026656,-0.006001,0.999900,-0.009736,0.010170,-0.001547,0.5799898576
4.660020,0.100688,0.588866,-0.030841,0.092850,0.435374,-0.007902,0.999743,-0.019811,0.010939,-0.001303,0.5715223810
4.770017,0.073114,0.674343,-0.033831,0.037408,0.281126,-0.010259,0.999836,-0.015038,0.009525,-0.003230,0.5678485396
4.870177,0.103564,0.556052,-0.034098,0.009804,0.078564,-0.010463,0.999911,-0.009736,0.008513,-0.003303,0.5622697477
4.980055,0.040277,0.463175,-0.034898,0.012299,0.006835,-0.009641,0.999921,-0.007928,0.008580,-0.004579,0.5588703757
5.080067,0.135883,0.319564,-0.031987,0.139051,-0.159785,-0.007844,0.999910,-0.003784,0.011950,-0.004868,0.5536204764
5.180044,-0.072072,0.635403,-0.030384,-0.132784,-0.017718,-0.010306,0.999942,-0.007823,0.004775,-0.005606,0.5486940985
5.290053,-0.163590,0.446566,-0.033299,-0.217855,-0.283669,-0.011869,0.999980,-0.000368,0.002801,-0.005594,0.5466780990
5.390042,-0.025055,0.439206,-0.034425,-0.149323,-0.217803,-0.010550,0.999976,-0.002683,0.004426,-0.004694,0.5432047527
5.490150,0.016492,0.536211,-0.033771,-0.066429,-0.148946,-0.011564,0.999959,-0.004377,0.006636,-0.004299,0.5397115618
5.600067,-0.319643,0.883567,-0.033350,-0.374925,-0.092013,-0.011172,0.999979,-0.005129,-0.001228,-0.003717,0.5380343638
