t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.000041,0.000028,-0.000011,-0.004057,0.002797,-0.001070,1.000000,-0.000012,0.000014,-0.000030,3.3015556632
0.099945,-0.004180,0.002663,-0.002690,-0.046249,0.029460,-0.029853,1.000000,-0.000234,0.000344,-0.000318,2.5576508340
0.209908,0.223778,-0.555931,-0.005606,-0.088745,0.054693,-0.043342,0.999999,-0.001123,-0.000162,-0.000652,2.1574152697
0.309893,0.562833,-1.387388,-0.008671,-0.117447,0.067265,-0.028557,0.999998,-0.001606,-0.000183,-0.001205,1.9079089923
0.409876,0.938651,-2.312131,-0.013972,-0.132789,0.028723,-0.031930,0.999996,-0.002254,-0.000136,-0.001783,1.7407247131
0.520000,1.334740,-3.298836,-0.017179,-0.151215,-0.037731,-0.024696,0.999995,-0.002273,0.000393,-0.002372,1.6277559894
0.619894,1.762871,-4.363488,-0.022521,-0.150393,-0.134428,-0.048585,0.999995,-0.001385,0.000441,-0.002809,1.5470087130
0.719912,1.477373,-5.434484,-0.024737,-0.223050,-0.245402,-0.039279,0.999995,-0.000123,-0.000254,-0.003151,1.4943407045
0.829897,2.090802,-6.526598,-0.021777,-0.160538,-0.388393,-0.003700,0.999993,0.001296,-0.000312,-0.003578,1.4675263464
0.929964,2.665378,-7.650788,-0.017939,-0.086391,-0.555608,0.010991,0.999991,0.002792,0.000426,0.003212,1.4540793229
1.030123,2.653347,-7.706503,-0.017089,-0.120127,-0.556263,0.008479,0.999992,0.002880,0.000870,0.002570,1.5195280752
1.139917,2.635205,-7.764952,-0.017002,-0.165234,-0.532353,0.000790,0.999993,0.003153,0.001370,0.001689,1.6024267826
1.239924,2.614925,-7.819045,-0.018181,-0.202778,-0.540891,-0.011785,0.999995,0.002966,0.001064,0.000939,1.6886425553
1.339951,2.591423,-7.872699,-0.018856,-0.234961,-0.536390,-0.006753,0.999994,0.003341,0.000667,0.000115,1.7860625786
1.449936,2.561437,-7.931718,-0.020120,-0.272639,-0.536613,-0.011491,0.999994,0.003228,0.000640,-0.000893,1.9062453274
1.549994,2.530478,-7.984772,-0.021380,-0.309411,-0.530238,-0.012588,0.999993,0.003355,0.000606,-0.001759,2.0285334500
1.650013,2.516204,-8.037522,-0.022468,-0.142713,-0.527401,-0.010881,0.999991,0.003232,0.000746,-0.002634,2.1636675560
1.759974,2.495453,-8.094016,-0.024378,-0.188710,-0.513762,-0.017369,0.999987,0.003535,0.001174,-0.003557,2.3279680785
1.859974,2.473100,-8.146809,-0.028150,-0.223525,-0.527927,-0.037716,0.999983,0.003869,0.000792,-0.004248,2.4923722468
1.959960,2.446115,-8.198164,-0.030842,-0.269896,-0.513630,-0.026925,0.999979,0.004254,0.000060,-0.004804,2.6731445649
2.070024,2.412484,-8.254762,-0.031371,-0.305550,-0.514223,-0.004805,0.999976,0.004606,-0.000535,-0.005236,2.8914885814
2.170004,2.378261,-8.304046,-0.029332,-0.342304,-0.492943,0.020393,0.999972,0.005094,-0.000559,-0.005401,3.1087393424
2.269971,2.340729,-8.351270,-0.026959,-0.375440,-0.472395,0.023737,0.999970,0.005591,0.000060,-0.005360,3.3440271674
2.380011,2.298340,-8.399706,-0.026652,-0.385216,-0.440166,0.002787,0.999963,0.006737,0.001103,-0.005230,3.6248186818
2.480007,2.256860,-8.440921,-0.026028,-0.414823,-0.412163,0.006241,0.999949,0.008175,0.003148,-0.005105,3.9031008692
2.580010,2.209261,-8.479458,-0.041256,-0.475969,-0.385363,-0.152270,0.999947,0.008043,0.004174,-0.004956,4.1968441992
2.689976,2.152103,-8.517075,-0.056157,-0.519787,-0.342077,-0.135509,0.999942,0.009592,0.001678,-0.004675,4.5540540385
2.790045,2.097104,-8.546071,-0.062355,-0.549610,-0.289755,-0.061937,0.999948,0.009208,-0.000789,-0.004302,4.9086753965
2.900014,2.032690,-8.575030,-0.060251,-0.585745,-0.263340,0.019136,0.999946,0.009203,-0.002435,-0.004115,5.3297308656
3.000215,1.971689,-8.596115,-0.052775,-0.608786,-0.210427,0.074605,0.999952,0.008561,-0.002699,-0.003869,5.7433980882
3.100067,1.907742,-8.615246,-0.044937,-0.640412,-0.191591,0.078495,0.999958,0.008256,-0.001712,-0.003673,6.1834322203
3.200010,1.840351,-8.631926,-0.039979,-0.674298,-0.166895,0.049612,0.999955,0.008883,-0.000050,-0.003305,6.6537468154
3.309987,1.760760,-8.645471,-0.043747,-0.723709,-0.123169,-0.034260,0.999950,0.009675,0.000481,-0.002648,7.2060480438
3.410012,1.685125,-8.654185,-0.047422,-0.756160,-0.087118,-0.036742,0.999937,0.011030,0.000390,-0.001888,7.7495044230
3.510107,1.605443,-8.658669,-0.050579,-0.796061,-0.044798,-0.031546,0.999919,0.012656,0.000902,-0.001079,8.3312256172
3.620071,1.512916,-8.659799,-0.056299,-0.841432,-0.010269,-0.052014,0.999887,0.015004,0.000440,-0.000074,9.0135110256
3.720032,1.424504,-8.654402,-0.060910,-0.884456,0.053985,-0.046123,0.999869,0.016115,-0.000985,0.001303,9.6792299731
3.820071,1.332268,-8.639834,-0.061240,-0.921999,0.145624,-0.003304,0.999872,0.015596,-0.001873,0.002869,10.3920739970
3.930036,1.226032,-8.611666,-0.058995,-0.966089,0.256155,0.020413,0.999903,0.013139,-0.002176,0.004158,11.2272248533
4.030274,1.123857,-8.580115,-0.055210,-1.019329,0.314759,0.037764,0.999918,0.010236,-0.002747,0.007162,12.0402308388
