t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,-0.000000,-0.000002,-0.000000,0.000020,-0.000015,0.000005,0.000000,1,5.300733,-13.148097,-0.018744,5.304790,-13.150894,-0.017675,1435.284404,0
0.099945,0.550091,-1.313803,0.001625,0.316555,-0.751858,0.002465,1.165263,1,5.289270,-13.125178,-0.024770,5.332431,-13.147302,0.005058,1425.004130,0
0.209908,1.144244,-2.755252,-0.006158,0.569667,-1.361138,-0.000342,3.517939,1,5.279811,-13.097754,-0.038028,5.357657,-13.126406,0.005316,1403.224864,0
0.309893,1.685158,-4.063053,-0.014757,0.733230,-1.748049,-0.003977,5.500139,1,5.269876,-13.078232,-0.033053,5.367697,-13.098704,-0.004415,1375.742670,0
0.409876,2.224658,-5.373524,-0.015513,0.873266,-2.078843,-0.001054,7.487181,1,5.255879,-13.062343,-0.025914,5.358729,-13.019787,0.005986,1334.103030,0
0.520000,2.814712,-6.809529,-0.018887,1.036817,-2.459469,-0.001219,10.059965,1,5.227209,-13.047794,-0.024009,5.334286,-12.905340,0.000591,1275.066290,0
0.619894,0.820046,-8.112219,-0.016439,-0.679637,-2.702279,0.004369,10.368947,1,5.194878,-13.032461,-0.033684,5.378545,-12.765777,0.014636,1214.160463,0
0.719912,3.870025,-9.413073,-0.012352,1.761567,-2.929193,0.009017,14.903741,1,5.170652,-13.012939,-0.033406,5.295911,-12.604871,0.004890,1141.491534,0
0.829897,4.446542,-10.842800,-0.011455,1.772518,-3.247610,0.007583,16.245452,1,5.150827,-12.993646,-0.024219,5.201801,-12.404407,-0.021733,1052.100536,0
0.929964,4.967615,-12.140677,-0.009901,2.302236,-4.489889,0.008037,16.567769,0,5.138379,-12.975123,-0.008574,5.224770,-12.419514,-0.019565,1002.347669,0
1.030123,5.489342,-13.437134,-0.003854,2.835996,-5.730631,0.013235,26.767648,0,5.122621,-12.959134,-0.005339,5.242748,-12.402871,-0.013819,966.395247,0
1.139917,6.056878,-14.861797,0.004069,3.421673,-7.096845,0.021072,40.648521,0,5.098029,-12.940860,-0.005471,5.263263,-12.408507,-0.006261,927.527184,0
1.239924,6.572457,-16.154355,0.015876,3.957532,-8.335310,0.034057,55.587379,0,5.071421,-12.921978,-0.023412,5.274200,-12.381087,-0.011627,886.862845,0
1.339951,7.082486,-17.444720,0.024287,4.491063,-9.572022,0.043144,72.470590,0,5.041577,-12.908942,-0.027910,5.276538,-12.372552,-0.021158,846.865552,0
1.449936,7.643917,-18.864280,0.036940,5.082481,-10.932562,0.057060,92.990267,0,5.016248,-12.891964,-0.020000,5.288887,-12.355351,-0.008510,802.620396,0
1.549994,8.149193,-20.152965,0.047425,5.618716,-12.168192,0.068805,113.196638,0,4.987342,-12.877548,-0.023325,5.296753,-12.347311,-0.010737,763.630212,0
1.650013,8.651230,-21.440692,0.058735,6.135026,-13.403169,0.081203,134.375699,0,4.960905,-12.865378,-0.018313,5.103618,-12.337977,-0.007433,716.897183,0
1.759974,9.200438,-22.855526,0.071219,6.704985,-14.761510,0.095597,158.534483,0,4.927465,-12.852020,-0.019871,5.116175,-12.338258,-0.002502,677.704836,0
1.859974,9.693722,251.023849,0.072502,7.220622,259.170658,0.100651,39506.263528,0,4.893477,-12.834971,-0.034403,5.117002,-12.307044,0.003313,640.647013,0
1.959960,10.185947,-25.422120,0.083369,7.739832,-17.223956,0.114210,203.572254,0,4.863906,-12.817246,-0.040082,5.133802,-12.303616,-0.013157,607.157689,0
2.070024,10.722623,-26.830374,0.091472,8.310139,-18.575612,0.122843,228.125503,0,4.843770,-12.797196,-0.018244,5.149320,-12.282973,-0.013439,570.167428,0
