t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.000077,0.000120,-0.000011,0.007678,0.012035,-0.001104,1.000000,-0.000059,-0.000233,0.000926,3.3015557686
0.109983,0.008880,0.011598,0.000484,0.088430,0.115409,0.004895,0.999963,-0.001083,-0.003351,0.007912,2.5587500352
0.209995,0.072039,0.281790,0.002191,0.171233,0.183495,0.049024,0.999891,-0.001873,-0.005905,0.013435,2.1574299097
0.310022,0.097887,0.304685,0.012949,0.258405,0.228885,0.107550,0.999812,-0.001220,-0.007441,0.017878,2.1783963271
0.420005,0.222305,0.885202,0.011793,0.352223,0.346177,0.153456,0.999733,-0.001122,-0.007753,0.021747,1.9338836206
0.520073,0.344514,1.443117,0.290365,0.483991,0.429421,0.219506,0.999677,-0.000642,-0.007826,0.024180,1.7689991669
0.630003,0.465067,1.988423,0.197233,0.555503,0.512518,0.142978,0.997620,-0.000310,-0.008201,0.068460,1.6580394319
0.730095,0.580116,2.545428,0.137916,0.637662,0.602368,0.137527,0.997446,0.000797,-0.009418,0.070793,1.5776109444
0.830072,0.690101,3.106161,0.097465,0.695727,0.728561,0.126737,0.997264,0.000739,-0.010690,0.073145,1.5215844719
0.929987,0.801688,3.668334,0.073809,0.787426,0.768733,0.175853,0.997090,0.002187,-0.010284,0.075499,1.4847676714
1.039999,0.924473,4.257799,0.063897,0.884058,0.919208,0.218784,0.996887,0.003559,-0.008794,0.078268,1.4693355988
1.140000,1.038247,4.875460,0.055407,0.953844,1.089386,0.203602,0.996726,0.004721,-0.006871,0.080425,1.4583029448
1.250188,1.161220,5.526158,0.048556,1.004545,1.285370,0.162397,0.996569,0.006064,-0.005172,0.082380,1.4646459298
1.349983,1.267678,6.200970,0.038884,1.011481,1.497725,0.130343,0.996426,0.006094,-0.004875,0.084115,1.4706788233
1.449990,1.364421,6.894217,0.026741,0.956289,1.727261,0.081805,0.996293,0.004630,-0.005968,0.085693,1.4832279441
1.560038,1.472365,7.625681,0.013927,0.999643,1.972265,0.052025,0.996152,0.002928,-0.007301,0.087290,1.5119059636
1.660020,1.570649,8.368856,0.003409,1.047422,2.211401,0.062997,0.996011,0.002265,-0.007366,0.088902,1.5355470346
1.760197,1.679058,8.600478,0.018257,1.082181,2.312140,0.148223,0.995880,0.002818,-0.005757,0.090449,1.6527342302
1.870015,1.780176,9.565949,0.013550,1.108732,2.714517,0.123492,0.995753,-0.001735,-0.002362,0.092024,1.6842073484
1.970047,1.864238,10.485725,0.000657,1.115952,3.034245,0.014436,0.995575,-0.005566,-0.001185,0.093794,1.7021529491
2.070066,1.936549,10.784394,-0.004361,0.722970,2.986107,-0.050170,0.995404,-0.004888,-0.003393,0.095581,1.8405327426
2.180111,1.981532,11.881813,-0.018892,0.723626,3.470477,-0.037666,0.995190,-0.009328,-0.004588,0.097410,1.8624286240
2.280136,2.029123,12.890309,-0.026055,0.733378,3.894813,0.003875,0.994985,-0.014796,-0.003668,0.098854,1.8703775336
2.380101,2.083165,13.839397,-0.027446,0.747010,4.237112,0.035086,0.994789,-0.018437,-0.001490,0.100264,1.8796395231
2.490126,2.149863,14.791608,-0.025894,0.767341,4.544746,0.035082,0.994595,-0.019541,0.001506,0.101962,1.9052445379
2.590105,2.211571,15.683510,-0.026310,0.766662,4.878262,-0.012383,0.994382,-0.020659,0.003824,0.103747,1.9111102643
2.690125,2.260570,18.463073,0.093547,0.727607,7.040457,-0.029960,0.992908,-0.051743,0.012351,0.106319,0.9924682993
2.800252,2.302975,19.190183,0.123583,0.715858,7.283221,-0.049130,0.992643,-0.053426,0.012054,0.107985,0.8609607924
2.900141,2.336949,19.745780,0.132049,0.690687,7.389832,-0.064966,0.992571,-0.053052,0.010486,0.108988,0.7951014818
3.010067,2.389680,20.390007,0.126029,0.670065,7.511822,-0.060311,0.992566,-0.052804,0.008345,0.109340,0.7575936838
3.110158,2.431586,20.961337,0.117556,0.644213,7.518631,-0.024739,0.992665,-0.052126,-0.000340,0.109082,0.7287541167
3.210161,2.485761,21.577857,0.106495,0.624397,7.548671,-0.018544,0.992792,-0.049691,-0.003073,0.109024,0.7065131949
3.310173,2.556359,22.216692,0.098367,0.642763,7.522479,0.015463,0.992939,-0.047111,-0.005042,0.108750,0.6885842111
3.420204,2.624345,22.975979,0.084940,0.628249,7.599477,0.043135,0.993047,-0.045648,-0.005896,0.108344,0.6755360233
3.520180,2.687110,23.665052,0.081125,0.618827,7.635346,0.064220,0.993126,-0.044187,-0.006730,0.108179,0.6618055793
3.630230,2.757241,24.443491,0.075635,0.618999,7.653802,0.027475,0.993243,-0.041909,-0.007466,0.107960,0.6511342064
3.730226,2.823432,25.159039,0.085695,0.614376,7.667773,0.032511,0.993400,-0.038393,-0.009170,0.107697,0.6395921099
3.830327,2.894231,25.889289,0.082244,0.619160,7.720673,0.049149,0.993472,-0.036177,-0.010520,0.107678,0.6292278882
3.940113,2.969185,26.700289,0.075202,0.633363,7.766135,0.049374,0.993520,-0.034649,-0.011323,0.107654,0.6212853062
4.040154,3.035227,27.487427,0.073071,0.640390,7.872401,0.055128,0.993496,-0.034614,-0.010377,0.107977,0.6269449154
4.140125,3.098654,28.214472,0.077293,0.650569,7.829476,0.088553,0.993599,-0.030357,-0.010184,0.108329,0.6149495370
4.250385,3.339963,29.047562,0.088072,1.003595,7.879136,0.111387,0.993422,-0.023229,0.000520,0.112125,0.6063985606
4.350117,3.367262,29.798797,0.080053,0.859107,7.896061,0.060293,0.993310,-0.023809,-0.003503,0.112946,0.6088637480
4.450179,3.382489,30.558135,0.073487,0.767338,7.885445,0.053192,0.993180,-0.023396,-0.007133,0.113996,0.6003055600
4.560157,3.416225,31.402298,0.059918,0.682349,7.875949,0.041029,0.993061,-0.020908,-0.009449,0.115344,0.5941222353
4.660147,3.459730,32.183044,0.054672,0.616704,7.956409,0.041703,0.992986,-0.018732,-0.010314,0.116286,0.5865236134
4.770327,3.510524,33.035083,0.053344,0.545180,7.967965,0.047895,0.992907,-0.016824,-0.011519,0.117132,0.5812084120
4.870130,3.556392,33.799965,0.048261,0.494573,7.945841,0.007469,0.992771,-0.014997,-0.013461,0.118320,0.5739820625
4.970150,3.607047,34.571800,0.053969,0.455711,7.970186,0.029018,0.992623,-0.012105,-0.015351,0.119651,0.5677180647
5.080206,3.666017,35.414856,0.053424,0.430721,7.949661,0.064613,0.992485,-0.007880,-0.015967,0.121061,0.5636579920
