t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.000020,0.000042,-0.000024,0.002000,0.004196,-0.002377,1.000000,0.000033,0.000007,0.000007,3.3015555081
0.100014,0.001371,0.004162,-0.000206,0.015126,0.046012,-0.002160,1.000000,0.000351,0.000648,0.000088,2.5576900132
0.209887,-0.057177,0.547572,-0.006622,0.030670,0.088544,-0.035016,0.999999,0.000953,0.000831,0.000263,2.1574275300
0.309863,-0.146199,1.355485,-0.011162,0.044710,0.161831,-0.039790,0.999999,0.001647,0.000311,0.000354,1.9078523923
0.419869,-0.243782,2.260603,-0.016089,0.059430,0.274987,-0.034967,0.999998,0.001675,0.000521,0.000300,1.7435888301
0.520004,-0.352069,3.263491,-0.020617,0.078707,0.384167,-0.035792,0.999998,0.001742,0.001042,0.000224,1.6272713273
0.620034,-0.341999,3.305949,-0.024413,0.100668,0.424451,-0.037957,0.999996,0.002415,0.001608,0.000183,1.6662619381
0.729933,-0.500573,4.749060,-0.035315,0.092497,0.654261,-0.063559,0.999997,0.001546,0.001999,0.000282,1.5892673741
0.829856,-0.647156,6.081133,-0.047335,0.080917,0.912351,-0.085928,0.999998,-0.001208,0.001387,0.000437,1.5406168450
0.939848,-0.924032,8.502253,-0.064442,0.052127,1.397381,-0.068529,0.999988,-0.004834,-0.000115,0.000567,1.4513515378
1.039831,-0.916951,8.648279,-0.068540,0.070824,1.460512,-0.040993,0.999978,-0.006574,-0.000686,0.000481,1.5162687658
1.140212,-1.054363,9.904534,-0.077188,0.054793,1.738771,-0.026194,0.999953,-0.009657,-0.000971,0.000480,1.5190863547
1.249818,-1.192770,11.196035,-0.082767,0.041702,2.082761,0.003401,0.999922,-0.012424,-0.000892,0.000526,1.5398604400
1.349843,-1.314361,13.624647,-0.094952,0.034454,2.787211,-0.007001,0.999852,-0.017190,-0.000086,0.000483,1.5017039604
1.459869,-1.495152,15.052992,-0.106705,-0.001514,3.204040,-0.054389,0.999827,-0.018571,0.000273,0.000418,1.5452166729
