t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.026275,-0.000578,-0.000232,-2.627530,-0.057833,-0.023175,1.000000,0.000016,-0.000042,0.000030,330.0045257692
0.099894,-0.239284,-0.004409,-0.002571,-2.658958,-0.048977,-0.028579,1.000000,0.000021,-0.000296,0.000150,6.1561062443
0.199904,-0.507778,-0.006859,-0.004169,-2.684679,-0.024493,-0.015976,1.000000,0.000216,-0.000375,0.000070,6.1675511683
0.309944,-0.850401,0.018666,-0.000655,-2.865108,0.089495,0.000491,1.000000,-0.000015,-0.000857,0.000241,6.0648618421
0.409957,-1.141378,0.030531,-0.000847,-2.909392,0.118641,-0.001920,1.000000,0.000077,-0.000837,-0.000486,6.0805497699
0.510139,-1.436110,0.041979,-0.000787,-2.941987,0.114274,0.000602,1.000000,-0.000078,-0.000814,0.000446,6.1005062240
0.619970,-1.763417,0.057991,-0.000956,-2.980083,0.145783,-0.001545,1.000000,-0.000211,-0.000940,0.000187,6.1274763880
0.719969,-2.067615,0.076015,0.000151,-3.042021,0.180242,0.011076,1.000000,-0.000131,-0.000886,0.000026,6.1570948343
0.819964,-2.375359,0.096801,0.000676,-3.077582,0.207870,0.005246,1.000000,-0.000180,-0.000943,-0.000042,6.1915833374
0.929966,-2.717069,0.123624,0.001429,-3.106407,0.243839,0.006843,0.999999,0.000009,-0.000885,0.000701,6.2357797458
1.030049,-3.032509,0.148364,0.001912,-3.151780,0.247200,0.004824,0.999999,-0.000015,-0.000922,0.000796,6.2820385595
1.129975,-3.352680,0.175869,0.003322,-3.204084,0.275249,0.014111,1.000000,-0.000004,-0.000808,0.000305,6.3346238321
1.239978,-3.709549,0.206227,0.005584,-3.244163,0.275979,0.020563,1.000000,-0.000023,-0.000868,0.000350,6.4002069401
1.339998,-4.037736,0.236551,0.007060,-3.281218,0.303178,0.014758,0.999999,-0.000097,-0.000780,0.000945,6.4673454465
1.450045,-4.404043,0.273029,0.008849,-3.328645,0.331473,0.016257,0.999999,-0.000030,-0.001009,0.001108,6.5504339099
1.550042,-4.740881,0.308521,0.010391,-3.368485,0.354938,0.015420,0.999998,-0.000020,-0.001085,0.001489,6.6349394138
1.650027,-5.080675,0.347318,0.012123,-3.398435,0.388020,0.017324,0.999998,-0.000091,-0.001351,0.001401,6.7287790147
1.750001,-5.426184,0.389801,0.013361,-3.455993,0.424940,0.012385,0.999998,-0.000043,-0.001334,0.001409,6.8325045063
1.860022,-5.812090,0.439589,0.014396,-3.507586,0.452533,0.009404,0.999998,-0.000028,-0.001378,0.001225,6.9591068320
1.959993,-6.167211,0.487153,0.014786,-3.552232,0.475776,0.003901,0.999997,-0.000206,-0.001907,0.001359,7.0864563935
2.070081,-6.561682,0.542993,0.016274,-3.583242,0.507238,0.013517,0.999997,-0.000279,-0.001937,0.001165,7.2416863608
2.170057,-6.924035,0.596494,0.017388,-3.624398,0.535136,0.011149,0.999996,-0.000227,-0.002510,0.001259,7.3968901976
2.270067,-7.289954,0.652357,0.018804,-3.658795,0.558574,0.014151,0.999996,-0.000198,-0.002214,0.002006,7.5671091912
2.380029,-7.697339,0.718879,0.020459,-3.704802,0.604956,0.015056,0.999995,-0.000161,-0.002240,0.002058,7.7724226955
2.480247,-8.072675,0.783688,0.021895,-3.745181,0.646678,0.014329,0.999995,-0.000126,-0.002236,0.002041,7.9776965092
2.580082,-8.449896,0.851400,0.023227,-3.778461,0.678241,0.013338,0.999996,-0.000049,-0.002188,0.001951,8.2005359320
2.690228,-8.870171,0.931289,0.024182,-3.815629,0.725298,0.008673,0.999997,-0.000145,-0.001843,0.001787,8.4687860415
2.790072,-9.252958,1.006402,0.025437,-3.833817,0.752303,0.012567,0.999995,-0.000171,-0.001778,0.002444,8.7346347011
2.890100,-9.639739,1.084983,0.026429,-3.866735,0.785587,0.009916,0.999997,-0.000105,-0.001825,0.001565,9.0233236783
3.000343,-10.070338,1.174967,0.028171,-3.905894,0.816231,0.015808,0.999997,-0.000176,-0.001822,0.001775,9.3695736535
3.100053,-10.461661,1.259209,0.029520,-3.924622,0.844870,0.013530,0.999997,-0.000193,-0.001515,0.001635,9.7096604931
3.200031,-10.857240,1.345286,0.030808,-3.956681,0.860968,0.012881,0.999998,-0.000065,-0.001485,0.001262,10.0781636600
3.310062,-11.294123,1.443219,0.031791,-3.970535,0.890046,0.008932,0.999998,0.000133,-0.001387,0.001528,10.5168515326
