t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,0.000000,0.000000,0.000000,0.000920,-0.000687,-0.000002,0.000133,1,-9.297908,6.935784,0.020187,0.000007,0.000007,0.000013,0.000002,1
0.099820,-2.162557,0.400410,0.002770,-0.456425,-0.081102,0.000939,0.606506,1,-9.004088,7.112341,0.001875,0.107438,0.067493,-0.006932,1.217509,1
0.199809,-8.831899,3.809666,-0.005252,-6.197411,2.590760,-0.008561,21.633143,0,-9.333936,7.480813,0.013347,-0.102211,0.219420,-0.003280,3.157963,1
0.309844,-7.167198,2.397631,0.000999,-1.672656,0.125866,-0.001704,5.937671,1,-9.223109,7.926230,0.020056,0.020964,0.365174,-0.007838,6.285358,1
0.410009,-2.532922,11.577080,0.009777,3.884383,8.520029,0.002713,48.897155,0,-9.215509,7.818883,0.043615,0.022996,0.151712,-0.000040,1.024896,1
0.509859,-20.201735,4.438004,0.017295,-12.861528,0.615269,0.006556,91.873258,0,-8.131714,7.717390,0.047866,1.111247,0.048987,0.011061,18.418579,0
0.619849,-3.499293,-5.338057,0.028885,3.826025,-9.239335,0.018202,54.685658,0,-9.127866,8.275121,0.036438,0.068644,0.361844,-0.000478,5.677437,1
0.719814,-0.257675,7.431770,0.035025,8.036759,2.698303,0.024312,40.069676,0,-8.915167,7.663780,0.004264,0.174201,-0.163669,-0.005971,2.354200,1
0.819863,-5.633882,11.722257,0.032179,3.568810,6.205202,0.023475,28.362224,0,-7.710808,6.209658,-0.017143,1.374926,-1.628931,0.002958,69.580689,0
0.929918,-8.466954,9.740602,0.029470,0.950574,1.943264,0.009507,8.035713,1,-9.327639,7.603427,-0.008411,-0.151605,-0.147574,0.015525,1.942317,1
1.029850,-9.888698,-1.743716,0.038908,0.523697,-10.361924,0.016411,65.073688,0,-9.094281,7.554646,0.011500,0.057640,-0.101951,0.012609,0.581089,1
1.139927,-7.749477,8.123565,0.041106,2.212212,-0.804242,0.007616,8.653239,1,-9.338922,7.882532,0.029483,-0.122375,0.141485,0.013009,1.464716,1
1.239878,-9.681823,0.496664,0.050804,1.210947,-9.344633,0.008161,55.500022,0,-8.723905,8.101355,0.085371,0.297293,0.219006,-0.002847,5.578735,1
1.339893,-12.761133,4.122824,0.062127,-1.055372,-6.357710,0.010709,27.382722,0,-8.529498,7.050951,0.108530,0.290296,-0.485166,-0.016001,13.146044,1
1.449936,-12.760300,10.588540,0.082729,-0.138163,-0.501100,0.020589,0.274352,1,-8.659266,7.988619,0.091916,0.086651,0.280520,-0.040113,3.363401,1
1.549889,-11.495915,9.455984,0.096893,1.402826,-1.725367,0.021907,6.764838,1,-8.559728,7.877071,0.060195,0.083982,0.101258,-0.020193,0.691485,1
1.649872,-13.249130,18.468540,0.118300,0.532867,6.568717,0.040930,28.338520,0,-8.743146,7.453418,0.041592,-0.075564,-0.210686,-0.014129,1.974545,1
1.749912,-13.230715,16.145193,0.084038,0.993903,2.443601,0.002562,9.438216,1,-9.165015,10.322915,0.014724,-0.531438,2.644619,-0.015475,104.072893,0
1.859934,-18.046379,15.486560,0.100974,-2.115714,0.670785,0.009149,6.635396,1,-8.776217,8.026283,0.033309,-0.073967,0.198184,0.015735,1.858018,1
1.960007,-16.974877,16.728381,0.102992,0.043455,0.760142,0.004759,0.775716,1,-9.255390,7.907822,0.048684,-0.336780,0.050596,-0.002452,4.771224,1
2.069919,-19.217633,14.961396,0.108968,-0.977818,-1.339793,0.001888,3.492460,1,-8.791448,9.283230,0.036489,0.139194,1.468293,-0.045595,29.973181,0
2.169921,-17.981575,28.744035,0.082543,1.241806,11.586408,-0.031539,98.381917,0,-9.540051,8.802940,0.001311,-0.591419,1.010941,-0.062397,17.699975,0
2.269912,-19.818594,15.329047,0.094550,0.173194,-2.045471,-0.008499,5.013079,1,-8.757992,8.084206,-0.011976,0.112094,0.156260,-0.024109,1.796991,1
2.379931,-22.967943,12.342383,0.103929,-1.849843,-5.913336,-0.001015,28.341357,0,-9.841770,8.302724,0.015165,-0.503875,0.185232,-0.000919,13.054269,1
2.480019,-20.065745,20.859493,0.118669,1.718449,1.399377,0.007844,5.181641,1,-9.825350,7.826256,0.038941,-0.270581,-0.200947,-0.003204,4.654998,1
2.580025,-20.719564,24.999302,0.103343,2.026415,4.729786,-0.012900,19.291932,0,-8.010552,8.457725,0.032229,1.598808,0.370884,-0.021901,36.455132,0
2.689989,-21.887840,19.080828,0.108410,1.413594,-1.548481,-0.010422,5.375395,1,-8.420434,7.555673,0.049568,1.239798,-0.539489,-0.006964,23.392493,0
2.789971,-23.077105,22.886500,0.117324,0.885984,1.048696,-0.015265,2.618852,1,-9.282059,8.206525,0.096031,0.208783,0.018444,0.022461,2.105552,1
2.890198,-14.686310,22.626346,0.157175,9.919360,0.016821,0.006816,78.970094,0,-8.449360,8.041043,0.126166,0.585077,-0.098441,0.023721,15.764136,1
3.000081,-24.900698,23.386372,0.135126,0.299972,0.074963,-0.007341,0.270090,1,-8.317987,7.757296,0.068812,0.410616,-0.244942,-0.038292,8.988832,1
3.100028,-26.616098,22.356716,0.140476,-0.541084,-1.420735,-0.007400,2.578893,1,-8.057135,7.785604,0.020945,0.411018,-0.121673,0.019888,6.989888,1
3.200019,-26.432842,20.347911,0.116422,0.393605,-3.407018,-0.021556,13.239796,1,-8.103297,10.209587,0.014286,0.356835,2.285832,0.060044,73.086097,0
3.310044,-31.273058,22.870075,0.145775,-2.934107,-1.369876,0.011277,11.293568,1,-8.195405,6.595282,0.006877,0.309456,-1.347092,0.067783,24.250923,0
3.410166,-30.964277,28.618242,0.141712,-1.382663,2.869522,0.010034,10.701996,1,-8.088094,6.590270,-0.000207,0.462310,-1.428929,0.045948,26.610674,0
3.510030,-30.507131,30.507295,0.139556,-0.168655,3.268564,-0.006332,11.008386,1,-8.191383,8.064281,0.007424,0.180083,-0.029332,0.040721,1.431391,1
3.620013,-29.921849,27.227813,0.140345,1.035200,-0.666303,-0.016772,1.573552,1,-8.322434,8.070765,0.030296,-0.000541,-0.029145,0.034266,0.068011,1
3.720033,-50.095984,32.765228,0.151520,-18.227033,3.978688,-0.008170,250.143205,0,-6.742999,8.198159,0.033065,1.548336,0.083933,0.009676,29.552485,0
3.820034,-43.139148,27.918693,0.148218,-10.744165,-1.904102,-0.011245,81.446351,0,-7.370936,8.782650,0.002866,0.474688,0.348981,-0.001719,14.478777,1
3.930124,-31.824667,30.476532,0.138060,1.264405,-0.100299,-0.019422,1.316677,1,-8.263911,8.264294,-0.016420,-0.269738,-0.105957,0.010426,3.142387,1
4.030043,-31.942683,41.553104,0.125887,2.134206,10.087493,-0.034115,75.919911,0,-8.323540,8.283698,-0.002495,-0.207463,-0.065211,0.010361,1.783445,1
4.140072,-41.104502,31.346287,0.130686,-6.271900,-1.025349,-0.030700,29.032574,0,-7.911719,8.585572,0.006800,0.100039,0.135890,0.001728,1.074308,1
4.240048,-37.470924,30.098378,0.132082,-1.430412,-2.443893,-0.018424,9.929055,1,-8.059277,7.789988,-0.011872,-0.031483,-0.372718,-0.012810,5.324092,1
4.340059,-40.799307,35.917419,0.104461,-3.958818,2.558380,-0.045034,16.418176,0,-8.032284,6.283083,-0.005441,-0.030542,-1.886609,0.004671,48.379375,0
4.450222,-45.090509,36.490017,0.118446,-7.433886,2.504643,-0.033866,45.436432,0,-8.034118,7.586901,0.001983,-0.035593,-0.340197,0.007454,4.649629,1
4.550069,-38.363176,39.399237,0.123232,0.181539,3.656233,-0.025548,15.578355,1,-8.090709,8.190228,0.009622,-0.079259,0.115854,0.002112,0.779879,1
4.650050,-38.994408,35.872093,0.126897,0.622016,-1.274027,-0.026086,2.541634,1,-6.900763,8.185252,0.015758,0.603733,0.083632,0.014222,14.105653,1
4.760097,-39.532234,38.964143,0.113229,0.753977,0.773348,-0.034661,1.185124,1,-7.172975,6.214063,0.017678,0.252064,-1.905610,0.001768,46.691476,0
4.860127,-44.316659,39.692436,0.120390,-3.455080,1.161989,-0.033333,13.406909,1,-7.186682,8.465895,0.045383,0.180792,0.189706,0.022847,2.531255,1
4.960135,-42.924325,38.312833,0.115471,-0.398214,-1.454866,-0.041270,2.762770,1,-7.634209,7.872865,0.059556,-0.213989,-0.232495,-0.002308,3.654904,1
5.070090,-42.063911,40.196979,0.132456,1.295053,-0.389459,-0.023593,1.325580,1,-8.116897,8.096482,0.059884,-0.457114,0.010845,-0.003677,7.738947,1
5.170081,-40.358869,39.348531,0.129710,3.146668,-1.703570,-0.021020,13.447014,1,-7.512179,7.984346,0.032269,0.029609,-0.030276,-0.011441,0.069772,1
5.270093,-42.475040,40.594424,0.130603,1.596497,-0.971136,-0.007212,3.413042,1,-7.816118,7.617717,0.058849,-0.205259,-0.208163,-0.044911,3.023092,1
5.380096,-45.696688,51.327890,0.125532,-1.698510,9.620895,0.019227,72.124264,0,-7.305457,8.403665,-0.002093,0.196315,0.372069,-0.077490,6.148104,1
5.480135,-43.542896,40.037216,0.121156,1.637313,-2.969298,0.027345,11.379010,1,-7.155887,8.486958,-0.006281,0.136820,0.339284,-0.052162,5.000514,1
5.580136,-45.685474,45.649412,0.121439,0.098644,1.554578,0.029301,2.503492,1,-6.926610,8.127841,0.019033,0.213793,-0.014794,-0.026334,1.648546,1
5.690106,-38.416960,44.461760,0.110052,8.156534,-0.567954,0.025013,50.048818,0,-7.144610,8.279471,0.004856,-0.013482,0.097920,-0.024980,0.372913,1
