t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.092998,0.069340,0.000168,-9.299837,6.934028,0.016832,1.000000,0.000028,0.000041,-0.000227,330.0045253856
0.099820,-0.838484,0.621277,0.002042,-9.324956,6.909301,0.022708,0.999998,0.000052,-0.000341,-0.002147,6.1561087630
0.199809,-2.617402,1.182227,0.003855,-9.113615,7.007854,0.020253,0.999991,0.000548,-0.000574,-0.004218,3.4522924892
0.309844,-3.652130,2.015420,0.007068,-9.248425,7.238786,0.034166,0.999979,-0.000004,-0.001730,-0.006223,3.4218858888
0.410009,-6.421640,3.028437,0.007061,-9.255630,7.554181,0.043508,0.999961,-0.002709,-0.001472,-0.008234,2.4939282136
0.509859,-7.340207,3.822735,0.010740,-9.242961,7.668403,0.036805,0.999938,-0.004597,-0.000739,-0.010149,2.4882465193
0.619849,-8.337505,4.773914,0.012154,-9.202485,7.933732,0.013371,0.999870,-0.010488,0.000637,-0.012228,2.4880592678
0.719814,-9.202692,5.517055,0.008704,-9.085734,7.838588,-0.020101,0.999851,-0.009358,0.003505,-0.014067,2.4888433129
0.819863,-10.110915,6.300729,0.005487,-9.077795,7.832917,-0.032154,0.999817,-0.010268,0.002849,-0.015869,2.5048959621
0.929918,-10.429210,8.647881,0.019173,-9.192510,7.728345,-0.007169,0.999810,-0.008160,-0.000821,-0.017712,2.0232484668
1.029850,-11.327668,9.382979,0.023536,-9.159021,7.652966,0.010395,0.999804,-0.005520,-0.000380,-0.018988,2.0251220736
1.139927,-10.977186,9.778920,0.043251,-9.225332,7.731973,0.088673,0.999754,-0.007616,-0.004568,-0.020308,1.7322314449
1.239878,-11.794237,10.627838,0.055813,-9.019095,7.869263,0.131761,0.999704,-0.011603,0.002045,-0.021308,1.7356268448
1.339893,-12.585984,11.233721,0.066121,-8.800903,7.530736,0.147012,0.999699,0.000420,0.010173,-0.022314,1.7391469933
