t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.000033,0.000027,0.000000,-0.003278,0.002719,0.000017,1.000000,-0.000003,0.000004,-0.000000,3.3015557887
0.099894,-0.003960,0.000657,-0.000602,-0.043086,0.008760,-0.006353,1.000000,-0.000018,0.000003,0.000022,2.4028636623
0.199904,0.005976,-0.002223,-0.010677,-0.060504,-0.153195,-0.006239,1.000000,0.000054,0.000022,0.000913,1.9494091932
0.309944,0.035127,0.044429,-0.032305,-0.065179,-0.031968,-0.006899,0.999999,-0.000590,0.000174,0.000887,1.4662616394
0.409957,0.046442,0.059557,-0.040735,-0.078393,0.000913,-0.002444,0.999999,-0.000626,0.000454,0.000883,1.3244518757
0.510139,0.058838,0.072899,-0.051127,-0.086197,0.020533,-0.004529,0.999999,-0.000454,0.000852,0.000885,1.2159037795
0.619970,0.073154,0.079096,-0.062759,-0.093537,-0.046830,-0.007380,0.999998,-0.000096,0.001514,0.000850,1.1313145503
0.719969,0.089424,0.098503,-0.072836,-0.091763,-0.009545,-0.006673,0.999997,-0.000347,0.002313,0.000861,1.0615249447
0.819964,0.105614,0.114621,-0.082786,-0.090132,0.014561,-0.008215,0.999994,-0.000186,0.003212,0.000880,1.0036944670
0.929966,0.119454,0.127759,-0.091437,-0.088416,0.030906,-0.008355,0.999991,0.000255,0.004164,0.000918,0.9564580031
1.030049,0.108052,0.133509,-0.092395,-0.113928,0.057451,-0.009576,0.999991,0.000255,0.004174,0.000950,0.9734889788
1.129975,0.110433,0.157404,-0.101630,-0.137931,0.084773,-0.010056,0.999991,0.000242,0.004225,0.000957,0.9458588778
1.239978,0.142556,0.156355,-0.109351,-0.101330,0.061489,-0.008073,0.999979,0.001893,0.006187,0.001045,0.9031312489
1.339998,0.143718,0.182448,-0.118219,-0.122424,0.086660,-0.009828,0.999978,0.001865,0.006242,0.001093,0.8870792290
1.450045,0.142518,0.209033,-0.128970,-0.144261,0.113118,-0.033562,0.999978,0.001865,0.006279,0.001109,0.8796245754
1.550042,0.185120,0.192492,-0.118864,-0.089085,0.064378,-0.010040,0.999954,0.004080,0.008598,0.001158,0.8337423552
1.650027,0.211614,0.211970,-0.135760,-0.063622,0.043870,-0.007799,0.999938,0.005291,0.009771,0.001163,0.7733283928
1.750001,0.203751,0.218137,-0.136687,-0.078650,0.061679,-0.009277,0.999937,0.005282,0.009804,0.001256,0.7958905734
1.860022,0.226769,0.253615,-0.143359,-0.097406,0.099565,-0.006586,0.999924,0.004781,0.011325,0.001208,0.7462393155
1.959993,0.215822,0.265315,-0.144055,-0.109509,0.117034,-0.006962,0.999928,0.004773,0.010917,0.001203,0.7666862983
2.070081,0.239706,0.248381,-0.285196,-0.077265,0.075954,-0.144859,0.999905,0.006451,0.012093,0.001272,0.7432552081
2.170057,0.254060,0.243653,-0.242407,-0.054248,0.048239,-0.102009,0.999885,0.007666,0.012992,0.001297,0.7212589882
2.270067,0.261562,0.248208,-0.219234,-0.043421,0.034061,-0.098351,0.999871,0.008459,0.013581,0.001356,0.7021411737
2.380029,0.265794,0.256532,-0.199756,-0.035185,0.024640,-0.070564,0.999860,0.009091,0.014005,0.001305,0.6873799976
2.480247,0.268635,0.266349,-0.188872,-0.030429,0.018662,-0.054062,0.999850,0.009552,0.014376,0.001285,0.6721987914
2.580082,0.270258,0.276430,-0.183249,-0.026752,0.013483,-0.039675,0.999843,0.009962,0.014621,0.001323,0.6585202930
2.690228,0.270728,0.287342,-0.182414,-0.025864,0.011115,-0.031897,0.999837,0.010269,0.014811,0.001306,0.6479654783
2.790072,0.271901,0.298125,-0.183127,-0.022619,0.007839,-0.024460,0.999830,0.010583,0.015012,0.001286,0.6363341650
2.890100,0.272413,0.309146,-0.185579,-0.022368,0.006909,-0.020893,0.999825,0.010828,0.015164,0.001334,0.6257378218
3.000343,0.272971,0.320180,-0.188931,-0.021755,0.006001,-0.017420,0.999820,0.011071,0.015331,0.001303,0.6178066539
3.100053,0.274074,0.330735,-0.192557,-0.020793,0.004378,-0.015678,0.999816,0.011291,0.015424,0.001290,0.6084585162
3.200031,0.275674,0.342455,-0.196540,-0.018629,0.002717,-0.012662,0.999812,0.011498,0.015550,0.001285,0.5999081432
3.310062,0.276765,0.354520,-0.201214,-0.018588,0.001688,-0.011777,0.999808,0.011674,0.015659,0.001286,0.5937347801
3.410077,0.278747,0.366990,-0.205802,-0.016964,0.002259,-0.011638,0.999799,0.011820,0.016116,0.001284,0.5860826071
3.520263,0.280493,0.378539,-0.210115,-0.014627,0.001448,-0.009668,0.999797,0.011926,0.016173,0.001316,0.5807773220
3.620080,0.282028,0.390431,-0.214951,-0.014637,0.002160,-0.011279,0.999794,0.012048,0.016296,0.001350,0.5738493156
3.720107,0.283939,0.402238,-0.216562,-0.012866,-0.000130,0.017300,0.999792,0.012162,0.016316,0.001352,0.5676371189
3.820092,0.285797,0.415030,-0.227178,-0.012318,0.001304,0.009728,0.999786,0.012596,0.016379,0.001357,0.5616633660
3.930089,0.287091,0.428294,-0.235607,-0.019203,0.001326,0.005262,0.999784,0.012679,0.016418,0.001375,0.5578309719
4.030140,0.290574,0.441400,-0.243074,-0.016614,0.001949,0.000238,0.999777,0.013092,0.016494,0.001396,0.5523450658
4.140078,0.291299,0.440338,-0.246508,-0.013381,0.001738,-0.002104,0.999775,0.013160,0.016598,0.001416,0.5585410547
4.240041,0.291597,0.439604,-0.249788,-0.012245,0.001843,-0.005634,0.999774,0.013161,0.016643,0.001418,0.5628191668
4.340117,0.294840,0.457156,-0.255007,-0.010036,0.002497,-0.006582,0.999772,0.013207,0.016724,0.001400,0.5571277855
4.450114,0.297384,0.473235,-0.259651,-0.008584,0.003053,-0.008217,0.999770,0.013277,0.016755,0.001414,0.5535648877
4.550139,0.299633,0.487942,-0.263336,-0.008145,0.004328,-0.009926,0.999769,0.013317,0.016794,0.001431,0.5483169781
4.650088,0.299265,0.487125,-0.265075,-0.007971,0.002955,-0.010487,0.999769,0.013385,0.016776,0.001466,0.5527849135
4.760157,0.284486,0.502258,-0.267855,-0.160477,0.005258,-0.014262,0.999769,0.013414,0.016735,0.001500,0.5495106728
4.860102,0.314764,0.516039,-0.270479,-0.085037,0.004047,-0.017765,0.999744,0.013454,0.018105,0.001494,0.5444684925
4.960073,0.323424,0.530642,-0.273667,-0.044195,0.008009,-0.016684,0.999738,0.013440,0.018442,0.001513,0.5398261408
5.070364,0.318326,0.544582,-0.276108,-0.030135,0.009430,-0.009035,0.999740,0.013448,0.018378,0.001470,0.5373357882
5.170198,0.307182,0.559633,-0.278327,-0.031663,0.015107,-0.009188,0.999745,0.013375,0.018147,0.001463,0.5329507294
5.270148,0.294729,0.573890,-0.278319,-0.039838,0.020182,-0.009941,0.999750,0.013350,0.017859,0.001437,0.5288842522
5.380139,0.282431,0.585892,-0.277921,-0.048611,0.019954,-0.011652,0.999756,0.013331,0.017537,0.001418,0.5268321182
5.480321,0.271949,0.596923,-0.277076,-0.057649,0.019932,-0.010779,0.999760,0.013369,0.017291,0.001481,0.5230481199
5.590215,0.263085,0.608146,-0.276756,-0.063603,0.020751,-0.009921,0.999763,0.013370,0.017141,0.001427,0.5212266517
5.690197,0.256542,0.619274,-0.274568,-0.068598,0.022100,0.010733,0.999763,0.013412,0.017117,0.001434,0.5177421104
5.790132,0.251673,0.629567,-0.279390,-0.071171,0.021915,0.005521,0.999762,0.013437,0.017124,0.001436,0.5143769440
5.890208,0.247899,0.639058,-0.282547,-0.073265,0.021379,0.001579,0.999760,0.013490,0.017221,0.001442,0.5112703018
6.000390,0.244775,0.647936,-0.284423,-0.073567,0.018640,-0.001079,0.999756,0.013563,0.017394,0.001477,0.5101238005
6.100212,0.238569,0.657801,-0.283090,-0.080256,0.021565,-0.000957,0.999755,0.013575,0.017417,0.001492,0.5210753600
6.200168,0.242221,0.664443,-0.284720,-0.071582,0.017823,-0.002060,0.999747,0.013690,0.017783,0.001512,0.5152141647
6.310187,0.252416,0.676075,-0.286438,-0.054777,0.011579,-0.004966,0.999734,0.013871,0.018394,0.001472,0.4931392724
6.410198,0.246233,0.677207,-0.286826,-0.061826,0.011322,-0.003880,0.999733,0.013892,0.018410,0.001447,0.5110356501
6.520396,0.252067,0.682808,-0.287505,-0.050336,0.007445,-0.005278,0.999724,0.013988,0.018802,0.001438,0.5084197696
6.620171,0.260117,0.687929,-0.287957,-0.027153,0.004287,-0.005702,0.999714,0.014150,0.019213,0.001418,0.5042399767
6.720176,0.264171,0.692950,-0.288540,-0.010587,0.000829,-0.005066,0.999709,0.014253,0.019411,0.001429,0.5007210288
6.830203,0.263253,0.698499,-0.288356,-0.007530,-0.000196,0.001611,0.999707,0.014291,0.019493,0.001440,0.4994925592
6.930200,0.262236,0.703407,-0.290326,-0.004676,-0.002424,-0.001304,0.999708,0.014345,0.019417,0.001447,0.4964659318
7.030426,0.262164,0.707668,-0.291644,0.002362,-0.004618,-0.001723,0.999707,0.014411,0.019405,0.001473,0.4938426753
7.140202,0.260918,0.712205,-0.292847,0.004586,-0.006336,-0.002053,0.999708,0.014478,0.019260,-0.001883,0.4931815782
7.240246,0.262745,0.716941,-0.293379,0.006254,-0.005736,-0.003352,0.999708,0.014474,0.019279,-0.001874,0.5053026385
7.350212,0.261454,0.720904,-0.294886,0.008546,-0.007904,-0.002815,0.999710,0.014503,0.019108,-0.001869,0.5018074078
7.450272,0.258211,0.720302,-0.295885,0.007406,-0.008445,-0.003580,0.999714,0.014490,0.018951,-0.001861,0.5039150110
7.550299,0.257264,0.725872,-0.297753,0.004056,-0.007982,-0.003409,0.999717,0.014445,0.018803,-0.001838,0.4998180764
7.650227,0.257699,0.731131,-0.300081,0.002944,-0.007021,-0.005445,0.999720,0.014421,0.018661,-0.001858,0.4963520516
7.760258,0.259407,0.735380,-0.302297,0.006434,-0.008248,-0.004237,0.999720,0.014455,0.018621,-0.001843,0.4952409721
7.860282,0.029512,0.744738,-0.307598,-0.333643,-0.007307,-0.006181,0.999846,0.014456,0.009797,-0.001506,0.4750557327
