t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.056189,-0.120081,-0.000217,5.618878,-12.008123,-0.021675,1.000000,-0.000013,0.000010,-0.000047,330.0045257037
0.099945,0.501215,-1.079267,-0.004429,5.566268,-11.985975,-0.049216,1.000000,-0.000142,0.000323,-0.000327,6.1560880167
0.209908,1.109467,-2.393169,-0.011314,5.531432,-11.948597,-0.062614,0.999999,-0.001031,-0.000354,-0.000517,6.1689148545
0.309893,3.301357,-3.009594,-0.067558,5.501369,-11.911152,-0.048543,0.999999,-0.001558,-0.000314,-0.000426,3.5745310950
0.409876,4.857076,-5.177146,-0.049491,5.267781,-12.714913,-0.038926,0.999997,0.002042,-0.001387,-0.000748,2.0590702518
0.520000,5.426306,-6.578556,-0.053203,5.169002,-12.725765,-0.033713,0.999997,0.001702,-0.000969,-0.001435,2.0723078329
0.619894,5.601688,-6.800083,-0.069545,5.052475,-12.812550,-0.054728,0.999990,0.003763,-0.001850,-0.001625,1.7660651351
0.719912,6.852880,-8.322259,-0.072587,5.015617,-13.051891,-0.037422,0.999956,0.008813,-0.002483,-0.001902,1.5534316877
0.829897,7.514302,-9.642971,-0.070439,5.188601,-12.792524,0.001851,0.999985,0.003943,0.002683,-0.002758,1.5532182730
0.929964,7.644853,-12.131303,-0.075310,5.016164,-13.071318,0.010797,0.999932,0.011298,-0.000221,-0.002850,1.4056059812
1.030123,8.189346,-13.430396,-0.076954,5.065992,-13.066202,0.005794,0.999935,0.010572,0.002590,-0.003463,1.4082223714
1.139917,8.746544,-15.542962,-0.084574,5.332577,-13.231401,-0.003672,0.999812,0.015307,0.011104,-0.004235,1.2956731212
1.239924,9.019193,-16.819568,-0.084155,5.348786,-13.048467,-0.008659,0.999883,0.008551,0.011408,-0.005602,1.2059330589
1.339951,9.860750,-17.396952,-0.074450,5.313867,-12.777216,-0.009186,0.999935,0.000761,0.009289,-0.006530,1.1312168067
1.449936,10.443606,-18.801547,-0.075854,5.299419,-12.770789,-0.012756,0.999925,0.000663,0.009307,-0.007969,1.1518802151
1.549994,10.892190,-20.185515,-0.077917,5.137464,-12.956869,-0.008542,0.999926,0.007086,0.004816,-0.008621,1.1522340409
1.650013,11.654047,-20.824922,-0.074399,5.134852,-12.935791,-0.006354,0.999919,0.006574,0.005217,-0.009556,1.1026577251
1.759974,12.212605,-22.246761,-0.075546,5.079612,-12.930426,-0.010434,0.999909,0.006891,0.005544,-0.010183,1.1295045882
1.859974,12.637610,-23.174533,-0.085112,4.921570,-12.337777,-0.036113,0.999875,-0.010859,0.000788,-0.011477,1.1183143747
1.959960,13.103635,-24.425774,-0.087307,4.840318,-12.328220,-0.027088,0.999882,-0.009470,-0.000803,-0.012063,1.1156848694
2.070024,13.632166,-25.780931,-0.087760,4.801995,-12.312337,-0.004115,0.999879,-0.009109,-0.001451,-0.012558,1.1426623323
2.170004,14.114390,-27.007396,-0.085801,4.823240,-12.267200,0.019588,0.999877,-0.008520,-0.001453,-0.013098,1.1707711465
2.269971,14.641646,-27.681214,-0.063385,4.906032,-12.675594,0.021037,0.999896,0.005273,0.003109,-0.013095,1.0903611325
2.380011,14.919491,-29.982048,-0.037021,4.617169,-12.741241,0.006906,0.999875,0.008590,-0.003504,-0.012778,1.0336904071
2.480007,15.424329,-31.242101,-0.033946,4.652877,-12.701384,0.012802,0.999877,0.009497,0.000319,-0.012502,1.0322410204
2.580010,15.057780,-32.701840,-0.029461,4.488996,-12.654742,-0.151320,0.999887,0.008728,-0.000374,-0.012215,0.9837192146
2.689976,15.655892,-33.978741,-0.011083,4.524157,-12.460987,-0.108343,0.999905,0.006031,0.001459,-0.012280,0.9883030750
2.790045,16.590769,-35.281322,-0.010076,4.522850,-12.036772,-0.046294,0.999910,-0.004213,-0.000961,-0.012675,0.9479983151
2.900014,17.084828,-36.598806,-0.006145,4.492697,-11.980461,0.035744,0.999909,-0.004326,-0.002693,-0.012518,0.9723498453
3.000215,17.658710,-39.014018,-0.030796,4.543262,-12.340713,0.084515,0.999913,0.005850,-0.000750,-0.011775,0.9318658669
3.100067,18.755897,-39.718265,-0.003149,4.841860,-12.295211,0.086597,0.999876,0.005202,0.007931,-0.012563,0.8988948152
3.200010,19.238202,-40.943656,0.002606,4.825813,-12.260913,0.057582,0.999868,0.005584,0.009606,-0.011820,0.9207559961
3.309987,19.553608,-41.957807,0.022358,4.750263,-12.327739,-0.005569,0.999870,0.010073,0.007720,-0.009988,0.8887395970
3.410012,20.147384,-43.422240,0.020093,4.903862,-12.616743,0.005542,0.999692,0.019558,0.012078,-0.009405,0.8891233870
3.510107,20.650062,-44.695391,0.019399,4.615246,-12.462930,-0.003782,0.999799,0.018071,0.005116,-0.007008,0.8596451176
3.620071,21.155684,-46.063256,0.017777,4.598054,-12.439165,-0.014752,0.999763,0.020492,0.004360,-0.005963,0.8836873695
3.720032,21.940878,-47.668255,0.024436,4.673880,-12.409095,-0.023670,0.999742,0.021636,0.004505,-0.005299,0.8343252291
3.820071,22.407079,-48.901819,0.026513,4.660183,-12.330808,0.020760,0.999767,0.021097,0.003615,-0.002927,0.8551837207
3.930036,23.000473,-50.225885,0.016182,4.733809,-12.204879,0.034662,0.999820,0.017888,0.006115,-0.001673,0.8580419238
4.030274,23.470866,-51.444031,0.021389,4.692764,-12.152528,0.051939,0.999872,0.014939,0.005611,-0.000852,0.8808389715
4.130043,23.654602,-52.739978,0.054853,4.740910,-12.146826,0.040461,0.999888,0.012596,0.008025,-0.000759,0.8453831550
4.240037,24.049319,-53.317541,0.075680,4.609718,-11.995272,0.033349,0.999937,0.009062,0.006626,0.000274,0.8174456646
4.340084,24.505118,-54.512864,0.079421,4.555857,-11.947638,0.037387,0.999937,0.008705,0.007013,0.000952,0.8397739437
4.440071,24.991981,-55.644253,0.095373,4.492930,-11.900478,0.040370,0.999934,0.008738,0.007419,0.000580,0.8361206179
4.550160,25.479717,-56.949391,0.098618,4.430358,-11.855247,0.029478,0.999934,0.008422,0.007684,0.001197,0.8663546393
4.650092,25.915835,-58.132445,0.099995,4.364180,-11.838677,0.013776,0.999932,0.008787,0.007505,0.001689,0.8972029649
4.750075,26.024859,-59.870477,0.116043,4.235866,-11.871719,0.037555,0.999922,0.010213,0.006803,0.002180,0.8997144574
