t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,0.000000,0.000000,0.000000,-0.000557,0.001189,0.000002,0.000174,1,5.623528,-12.010513,-0.020931,0.000019,-0.000010,0.000003,0.000003,1
0.099945,-6.740732,-2.376742,-0.057727,-6.741289,-2.375553,-0.057725,17.200259,0,5.358004,-14.648782,-0.024559,-0.265505,-2.638280,-0.003625,58.825932,0
0.209908,3.583203,-1.527553,-0.088744,0.831901,0.291101,-0.026039,2.311902,1,5.234880,-14.128791,-0.036654,-0.309918,-2.184871,0.026375,39.723189,0
0.309893,5.091518,-6.680011,-0.090194,0.871772,-1.619289,-0.012056,7.915731,1,5.295942,-13.166167,-0.035465,-0.070412,-0.391783,0.004122,12.385616,1
0.409876,4.491929,-2.410305,-0.004366,0.161543,1.495562,0.041233,3.846377,1,5.250201,-12.666358,-0.030468,-0.056008,0.047023,0.004292,0.268130,1
0.520000,4.609035,-3.762727,-0.084412,-0.487941,1.757458,-0.020334,5.079507,1,5.047565,-12.940478,-0.024603,-0.060437,-0.121643,0.005178,0.852873,1
0.619894,0.100852,11.847551,-0.073731,-4.996124,17.367736,-0.009654,205.548269,0,3.909412,-12.351051,-0.034815,-1.198590,0.467784,-0.005034,23.381630,0
0.719912,7.743756,-7.219809,-0.074876,1.392528,-0.202976,-0.006032,3.004847,1,5.042147,-13.371072,-0.034724,-0.013720,-0.311287,0.011727,4.218787,1
0.829897,14.004655,-9.819489,-0.105763,7.061021,-1.583504,-0.035120,35.268370,0,5.646113,-12.452540,-0.023112,0.368019,0.349804,0.007753,10.783293,1
0.929964,6.480148,-13.055861,-0.083929,-0.662754,-2.232561,-0.007539,8.223111,1,4.880612,-13.491919,-0.010253,-0.180679,-0.405665,-0.007143,7.771326,1
1.030123,6.841929,17.608177,-0.032116,-0.840015,29.729883,0.045419,587.603979,0,5.251850,-13.010335,-0.001881,0.143644,0.037128,-0.009347,0.851980,1
1.139917,7.740739,-15.459595,-0.092580,-0.420319,-1.369363,-0.008409,2.882926,1,5.733683,-13.454027,-0.007729,0.409273,-0.226598,-0.011972,8.519611,1
1.239924,7.764106,-15.740333,-0.066754,-0.720168,-0.225711,0.016535,0.682844,1,5.384881,-12.706429,-0.024950,0.036767,0.320587,-0.015013,4.025657,1
1.339951,10.277367,-14.533144,-0.036641,0.948148,1.585740,0.036891,4.758802,1,5.224831,-12.412054,-0.018837,-0.081492,0.374324,-0.007141,5.740681,1
1.449936,5.726596,-25.237111,-0.174275,-4.134154,-7.840159,-0.099824,56.172286,0,4.847345,-14.223244,-0.022680,-0.466522,-1.446029,-0.013495,33.298851,0
1.549994,9.606752,-23.937382,-0.114359,-0.771395,-5.048304,-0.037298,19.414864,0,4.984646,-13.191040,-0.018067,-0.175584,-0.234394,-0.002691,3.699070,1
1.650013,11.859781,-17.635098,-0.061715,0.719315,1.896003,0.012048,5.352687,1,4.657407,-11.190931,-0.017926,-0.490941,1.737330,-0.009570,44.866453,0
1.759974,10.669007,-7.683046,-0.010777,-0.985040,13.141877,0.063621,127.250758,0,5.243298,-11.307110,-0.030904,0.108447,1.628682,-0.024551,34.219723,0
1.859974,14.361701,-29.184741,0.097588,2.216248,-7.243987,0.179089,38.666858,0,4.838557,-11.824551,-0.031536,-0.116938,0.536755,-0.012972,15.184055,1
1.959960,12.111256,-38.172642,0.013528,-0.508415,-14.979515,0.098126,157.638538,0,4.852769,-12.408857,-0.034080,-0.037122,-0.038332,0.001688,0.121438,1
2.070024,12.561888,-18.780016,0.049422,-0.541747,5.645758,0.136729,22.718918,0,4.652119,-13.986508,-0.017235,-0.188199,-1.658288,0.009854,36.097628,0
2.170004,13.960311,-23.391094,0.016416,-0.190893,3.022979,0.081904,9.261018,1,5.055619,-13.162686,0.005704,0.112805,-0.465143,-0.013899,11.261755,1
2.269971,14.336214,-31.476397,0.050783,-0.075202,-2.896398,0.088564,10.199728,1,4.336195,-12.799811,0.020273,-0.298845,-0.030973,0.000680,3.902964,1
2.380011,15.905148,-22.850928,0.054781,0.946087,7.121088,0.090007,36.431273,0,4.759785,-12.705460,0.012893,0.079340,0.019916,0.003763,0.271701,1
2.480007,11.874634,-32.188452,0.079157,-2.734230,-0.752133,0.093485,9.597268,1,4.520304,-12.648218,-0.007049,-0.045199,0.038399,-0.014621,0.148116,1
