t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.002698,-0.003003,0.000004,-0.269765,-0.300289,0.000383,1.000000,-0.000006,0.000014,0.000004,330.0045258321
0.099894,-0.027455,-0.024736,-0.000568,-0.305125,-0.274837,-0.006319,1.000000,-0.000048,-0.000019,-0.000050,6.1561060189
0.199904,-0.040561,-0.075324,-0.001214,-0.229244,-0.382868,-0.005940,1.000000,-0.000114,0.000270,-0.000045,6.0552407414
0.309944,-0.068898,-0.054008,-0.004006,-0.257416,-0.147400,-0.007222,0.999999,-0.001024,0.000221,0.000716,6.0251400514
0.409957,-0.073583,-0.045932,-0.012927,-0.227902,-0.062352,-0.036941,0.999998,-0.001606,0.000776,0.000642,6.0120518694
0.510139,-0.099125,-0.049637,-0.016718,-0.254959,-0.036988,-0.037838,0.999998,-0.001554,0.000746,0.000717,6.0261794015
0.619970,-0.052146,-0.054478,-0.021871,-0.133541,-0.012228,-0.043572,0.999994,-0.001421,0.003172,0.000589,6.0207508955
0.719969,0.014727,-0.040166,-0.017033,-0.006187,0.040987,-0.027069,0.999977,-0.001886,0.006456,0.000052,6.0183978083
0.819964,0.133822,0.120042,-0.013594,0.168413,0.341566,-0.021430,0.999896,-0.008259,0.011841,-0.000490,6.0188197926
0.929966,0.027639,0.074348,-0.009941,-0.044443,0.237400,-0.013897,0.999971,-0.004061,0.006363,-0.000284,6.0232310138
1.030049,0.028420,0.033991,-0.006433,-0.053993,0.159808,-0.006564,0.999974,-0.000871,0.007099,-0.000157,6.0264790614
1.129975,-0.128258,-0.039048,-0.008016,-0.318990,0.040523,-0.008434,0.999993,0.003714,-0.000262,0.001051,6.0302405606
1.239978,-0.370249,-0.020418,-0.018304,-0.678411,0.089136,-0.016631,0.999939,0.003613,-0.010390,0.001094,6.0364230395
1.339998,-0.195483,-0.061916,-0.016064,-0.314549,0.034517,-0.010880,0.999978,0.006300,0.002173,0.000637,6.0408743862
1.450045,-0.179668,-0.062345,-0.018720,-0.255638,0.044301,-0.013711,0.999964,0.006703,0.005109,0.000640,6.0483318017
1.550042,-0.077010,-0.133032,-0.017391,-0.070883,-0.064018,-0.006733,0.999874,0.010806,0.011574,0.000865,6.0531599957
1.650027,0.020028,-0.118702,-0.014300,0.083929,-0.029628,-0.004971,0.999808,0.009898,0.016874,0.000741,6.0576981193
1.750001,0.107992,-0.144161,-0.014528,0.216293,-0.065446,-0.006039,0.999727,0.011116,0.020533,0.000880,6.0620620133
1.860022,0.378811,4.260963,-0.273873,0.226126,-0.034760,-0.010337,0.999724,0.011386,0.020524,0.000592,3.5038864862
1.959993,0.294158,4.249940,-0.274012,-0.005861,-0.047729,-0.009230,0.999839,0.012057,0.013256,0.001159,3.5052478870
2.070081,0.346332,4.158106,-0.274484,0.071916,-0.214912,-0.011175,0.999716,0.017313,0.016289,0.001485,3.5090800952
2.170057,0.354759,4.136033,-0.275677,0.084288,-0.220784,-0.011942,0.999717,0.017377,0.016182,0.001570,3.5291752166
2.270067,0.431645,4.082921,-0.267979,0.204132,-0.271146,-0.001639,0.999624,0.018983,0.019702,0.001666,3.5270041045
2.380029,0.296287,4.152892,-0.271807,-0.056794,-0.111109,-0.005519,0.999819,0.014305,0.012364,0.001995,3.5288872325
2.480247,0.527911,4.178911,-0.271135,0.314718,-0.049397,0.005244,0.999643,0.012811,0.023403,0.001683,3.5298026286
2.580082,0.560227,4.174516,-0.269724,0.323696,-0.044022,0.014129,0.999640,0.012822,0.023465,0.002280,3.5509280994
2.690228,0.594691,4.169757,-0.268319,0.312891,-0.043201,0.012759,0.999645,0.012772,0.023345,0.001645,3.5774071182
2.790072,0.513408,1.167175,-0.204382,0.710455,0.141332,-0.006182,0.999404,0.007435,0.033700,0.000595,2.6126741660
2.890100,0.417896,1.120348,-0.198557,0.467033,0.049444,-0.007559,0.999609,0.010348,0.025963,0.001041,2.6118336761
