t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.000124,-0.000111,-0.000015,-0.012352,-0.011104,-0.001488,0.999997,0.000130,0.000036,-0.002385,3.3015557672
0.100027,-0.010718,-0.014423,-0.002376,-0.118362,-0.159578,-0.026309,0.999697,-0.000120,0.000502,-0.024616,2.5576853192
0.209888,-0.118650,0.043843,-0.022028,-0.272216,-0.367045,-0.030599,0.998644,0.000108,0.001396,-0.052039,2.1575614372
0.309858,-0.261827,0.150644,-0.051215,-0.415218,-0.517953,-0.011788,0.996983,0.000889,0.002698,-0.077564,1.9082171576
0.419802,-0.423885,0.263114,-0.083994,-0.576444,-0.681073,-0.025361,0.994314,0.001055,0.004417,-0.106390,1.7440826801
0.519764,-0.586874,0.398051,-0.119214,-0.713924,-0.848381,-0.059240,0.991079,0.000786,0.004984,-0.133179,1.6277525455
0.619747,-0.750603,0.534398,-0.153095,-0.865657,-1.022516,-0.069721,0.987087,0.002335,0.004601,-0.160100,1.5456276149
0.719714,-0.913249,0.676323,-0.186895,-1.019549,-1.170927,-0.084697,0.982451,0.004655,0.002961,-0.186441,1.4878887662
0.829659,-1.139599,1.083691,-0.251888,-1.174975,-1.265333,-0.147601,0.976602,0.006583,0.001081,-0.214952,1.3786912293
0.929617,-1.270180,0.940531,-0.271642,-1.306351,-1.432201,-0.197622,0.970791,0.008152,-0.000379,-0.239787,1.4339767923
1.029627,-1.415495,0.781320,-0.294375,-1.453006,-1.591955,-0.227302,0.964524,0.008851,-0.001977,-0.263840,1.4986271739
1.139559,-1.564568,1.072057,-0.341702,-1.616043,-1.661291,-0.239797,0.956987,0.008951,-0.003359,-0.289973,1.4915290008
1.239487,-1.688214,1.376314,-0.369112,-1.769213,-1.680358,-0.096024,0.949448,0.008312,-0.004664,-0.313779,1.4888236378
1.349468,-1.825594,1.650295,-0.400266,-1.937706,-1.704543,-0.099335,0.940405,0.007727,-0.006523,-0.339907,1.5010570868
1.449493,-1.926342,1.951879,-0.429594,-2.063627,-1.703668,-0.070627,0.931568,0.003698,-0.002234,-0.363541,1.5112810864
1.549478,-2.012640,2.249398,-0.452752,-2.167169,-1.713994,-0.040072,0.921955,0.003361,-0.003056,-0.387270,1.5270298357
1.659346,-2.101652,2.521825,-0.471698,-2.233694,-1.795059,-0.007105,0.910776,0.003696,-0.002866,-0.412874,1.5579686104
1.759209,-2.141719,2.835544,-0.490445,-2.313311,-1.774765,-0.005029,0.900511,0.004394,-0.002507,-0.434803,1.5801835559
1.859172,-2.157245,3.155329,-0.509665,-2.322106,-1.729711,-0.007250,0.890437,0.004435,-0.002018,-0.455080,1.6045637214
1.969114,-2.172218,3.467262,-0.531560,-2.330274,-1.664028,-0.029698,0.879833,0.003254,-0.001729,-0.475269,1.6424782631
2.069326,-2.128109,3.825998,-0.552310,-2.295956,-1.550716,-0.045358,0.872802,0.000781,-0.002153,-0.488070,1.6679426002
2.169103,-2.370379,3.658492,-0.556709,-2.428109,-1.678800,-0.044088,0.864323,0.000964,-0.001559,-0.502934,1.8070097896
2.278987,-2.208102,4.192749,-0.567393,-2.332026,-1.457186,-0.002318,0.855610,-0.003060,-0.003076,-0.517603,1.8324580234
2.378950,-2.014699,4.717888,-0.577303,-2.221511,-1.227920,0.037897,0.848236,-0.006713,-0.004669,-0.529556,1.8417913476
2.488893,-1.845876,5.195624,-0.584826,-2.101283,-1.018002,0.070596,0.840761,-0.010065,-0.005650,-0.541284,1.8667833327
