t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.052745,-0.120348,-0.000196,5.274466,-12.034825,-0.019609,1.000000,-0.000017,0.000012,-0.000030,330.0045256711
0.099945,0.468557,-1.081433,-0.004279,5.203566,-12.010024,-0.047556,1.000000,-0.000202,0.000398,-0.000422,6.1560888417
0.209908,1.058805,-2.543188,-0.008272,5.273252,-12.707949,-0.047302,1.000000,-0.000012,0.000218,-0.000787,6.0562000503
0.309893,-1.814322,-3.155170,-0.013757,5.145176,-12.675987,-0.027355,0.999999,-0.000505,-0.000089,-0.001318,3.4703702596
0.409876,-1.259699,-4.499901,-0.017654,5.256910,-12.933475,-0.031931,0.999996,0.001127,0.001328,-0.002066,3.4577498095
0.520000,-0.723135,-5.969300,-0.020019,5.090855,-13.056597,-0.023963,0.999993,0.002511,0.000550,-0.002805,3.4538179124
0.619894,-0.218457,-7.273622,-0.024572,5.052130,-13.057042,-0.045579,0.999990,0.003082,0.000323,-0.003093,3.4682005786
0.719912,0.440621,-8.603568,-0.025630,5.337996,-13.100540,-0.029136,0.999960,0.004771,0.006689,-0.003417,3.4650787578
0.829897,1.055892,-10.013097,-0.025790,5.384772,-13.037745,0.005650,0.999957,0.004105,0.007295,-0.003961,3.4670313383
0.929964,1.492774,-11.264827,-0.030717,5.173869,-12.918103,0.008282,0.999984,0.002054,0.002606,-0.004619,3.4685920898
1.030123,1.901779,-12.497816,-0.036557,4.973673,-12.812475,-0.009439,0.999983,-0.000771,-0.002305,-0.005212,3.4597679831
1.139917,2.427795,-13.988575,-0.035754,4.904029,-12.919433,-0.014430,0.999973,0.003739,-0.002613,-0.005793,3.4670864189
1.239924,2.913319,-15.281097,-0.038664,4.854868,-12.924247,-0.029098,0.999968,0.003548,-0.003010,-0.006583,3.4858390554
1.339951,3.381710,-16.457626,-0.038472,4.796695,-12.729832,-0.021757,0.999959,-0.002138,-0.004234,-0.007699,3.4885009677
1.449936,3.992287,-18.093649,-0.044434,4.883893,-13.107523,-0.026140,0.999920,0.009539,0.000419,-0.008339,3.4935225986
1.549994,4.576477,-19.421752,-0.045147,5.031926,-13.136584,-0.020172,0.999889,0.010365,0.005337,-0.009266,3.4974845506
1.650013,5.111918,-20.777468,-0.048508,5.061109,-13.208508,-0.020081,0.999848,0.012309,0.007243,-0.009997,3.5014055197
1.759974,5.665416,-22.230664,-0.052080,5.033591,-13.215597,-0.032479,0.999830,0.012672,0.007627,-0.011011,3.5250477106
1.859974,6.238591,-23.409991,-0.053928,5.122736,-13.024728,-0.048034,0.999858,0.005956,0.010392,-0.011839,3.5078152697
1.959960,6.751462,-24.711124,-0.057632,5.129427,-13.013170,-0.037046,0.999853,0.006350,0.009662,-0.012625,3.5286056930
2.070024,7.218459,-25.955852,-0.060808,4.971207,-12.734106,-0.016729,0.999894,-0.001453,0.004601,-0.013769,3.5316916567
2.170004,7.681743,-27.244935,-0.055370,4.894314,-12.726573,0.012335,0.999902,-0.000088,0.003037,-0.013685,3.5188031290
2.269971,8.126058,-28.542695,-0.050740,4.837064,-12.736169,0.019801,0.999904,0.001658,0.002011,-0.013614,3.5238378376
2.380011,8.657703,-29.939723,-0.050905,4.831369,-12.695611,-0.001499,0.999901,0.002790,0.003079,-0.013449,3.5456210350
2.480007,9.137689,-31.205583,-0.051046,4.800058,-12.659128,-0.001403,0.999892,0.004185,0.005198,-0.013095,3.5681348034
2.580010,9.626806,-32.635056,-0.087911,4.768812,-12.867292,-0.174839,0.999834,0.010826,0.007052,-0.012868,3.5464906107
2.689976,10.149814,-34.045560,-0.105238,4.756111,-12.826798,-0.157562,0.999830,0.012511,0.004554,-0.012767,3.5695402379
2.790045,10.558162,-35.330502,-0.104503,4.648716,-12.793246,-0.076726,0.999842,0.012402,-0.000437,-0.012706,3.5704845764
2.900014,11.157876,-36.684489,-0.111073,4.735392,-12.694352,0.000887,0.999862,0.010508,0.001154,-0.012848,3.5745483477
3.000215,11.524118,-37.933599,-0.111950,4.574563,-12.624192,0.034840,0.999877,0.009276,-0.003163,-0.012214,3.5766281875
3.100067,11.974414,-39.190961,-0.107575,4.509631,-12.592244,0.043818,0.999888,0.008912,-0.002195,-0.011857,3.5983936086
3.200010,12.593974,-40.441691,-0.101547,4.702417,-12.558092,0.021509,0.999868,0.009141,0.005754,-0.012097,3.5797503744
3.309987,13.044962,-41.709602,-0.118659,4.567115,-12.368052,-0.050307,0.999908,0.006072,0.003973,-0.011480,3.5853601209
3.410012,13.490344,-42.903796,-0.118773,4.560433,-12.272608,-0.049992,0.999909,0.006090,0.003381,-0.011549,3.5893702382
3.510107,14.021291,-44.288564,-0.113889,4.634109,-12.441290,-0.032837,0.999829,0.013363,0.006869,-0.010755,3.5936324477
3.620071,14.600991,-45.378982,-0.114039,4.704169,-12.025664,-0.057115,0.999889,0.005832,0.008685,-0.010598,3.5997163919
3.720032,15.109165,-46.566120,-0.113862,4.736991,-11.938162,-0.038039,0.999895,0.006809,0.008666,-0.009460,3.6051778766
3.820071,15.634047,-47.838692,-0.113192,4.817721,-11.945813,0.006349,0.999875,0.009587,0.009682,-0.008029,3.6105665901
3.930036,16.227057,-49.215049,-0.107704,4.868226,-11.929474,0.036603,0.999852,0.009881,0.011848,-0.007610,3.6175518127
4.030274,18.840269,-48.422113,0.085287,4.869457,-12.010228,0.056809,0.999854,0.011349,0.011264,-0.006032,2.6180929759
4.130043,19.475768,-49.705475,0.083453,5.104148,-12.143801,0.055505,0.999716,0.013035,0.018594,-0.007205,2.6232948273
4.240037,20.032986,-51.039678,0.089488,5.065897,-12.129792,0.054864,0.999725,0.012126,0.019080,-0.006270,2.6430217955
4.340084,20.509737,-52.256364,0.089845,4.989523,-12.105311,0.044786,0.999746,0.012139,0.018187,-0.005386,2.6455742859
4.440071,20.819820,-53.531379,0.092663,4.656527,-12.184858,0.044904,0.999813,0.015094,0.011450,-0.003784,2.6486263191
4.550160,21.580867,-54.881607,0.090009,5.000227,-12.169455,0.030613,0.999641,0.015148,0.021535,-0.004891,2.6540466413
4.650092,22.077044,-56.095727,0.092229,4.965189,-12.149541,0.022220,0.999640,0.015477,0.021431,-0.004600,2.6741083951
4.750075,22.552693,-57.387480,0.096785,4.931313,-12.229234,0.049551,0.999601,0.018799,0.020772,-0.003716,2.6756908853
4.860064,23.212622,-58.502442,0.088117,5.038755,-11.886349,0.037205,0.999603,0.011086,0.025424,-0.005027,2.6659571200
4.960091,23.611000,-59.660774,0.083108,4.837908,-11.816709,0.009869,0.999686,0.009943,0.022522,-0.004618,2.6709527796
5.060145,24.180468,-60.668969,0.078323,4.899686,-11.546412,-0.011180,0.999642,0.003755,0.025704,-0.006351,2.6758400529
5.170126,24.648754,-61.968453,0.077620,4.761616,-11.546585,-0.015129,0.999701,0.004138,0.023294,-0.006181,2.6826899094
5.270095,25.095182,-62.903684,0.080030,4.661392,-11.207828,-0.016774,0.999717,-0.003936,0.022265,-0.007448,2.6873430852
5.370083,25.626416,-63.781549,0.084995,4.676465,-10.817659,-0.008987,0.999573,-0.012567,0.024987,-0.008498,2.6923288655
5.480103,26.100948,-65.040619,0.087537,4.571790,-10.858408,-0.003140,0.999622,-0.010317,0.024266,-0.007765,2.6997142541
5.580157,26.550307,-66.121008,0.086993,4.491190,-10.798112,-0.005444,0.999610,-0.010440,0.024628,-0.008019,2.7201210700
5.680115,27.013258,-67.477504,0.079516,4.455825,-11.131820,-0.018150,0.999650,-0.000922,0.025849,-0.005513,2.7217669012
5.790128,27.501979,-68.697388,0.074438,4.442418,-11.088615,-0.046155,0.999650,-0.001994,0.025607,-0.006264,2.7460105818
5.890271,29.443752,-70.030747,0.173978,4.880211,-10.765238,-0.068826,0.999303,-0.010198,0.034627,-0.009518,2.2031040949
5.990267,29.835632,-71.263726,0.169806,4.744182,-10.966552,-0.055823,0.999494,-0.004981,0.029943,-0.009543,2.2059153489
6.100162,30.223559,-72.387166,0.179651,4.562049,-10.847045,-0.030929,0.999578,-0.009537,0.024389,-0.012593,2.2110706667
6.200154,30.621382,-73.306701,0.185900,4.488610,-10.619465,-0.006729,0.999468,-0.017017,0.022196,-0.016767,2.2142675955
6.310151,31.108931,-74.477356,0.185537,4.432372,-10.642586,-0.003306,0.999377,-0.017795,0.022684,-0.020374,2.2374965869
6.410179,31.549926,-75.545265,0.185385,4.408738,-10.676148,-0.001513,0.999281,-0.017730,0.023225,-0.024173,2.2613250559
6.510425,32.486957,-76.695715,0.199219,4.236970,-10.899553,-0.004840,0.999310,-0.012842,0.020380,-0.028266,1.9011393500
6.620172,32.946250,-77.895368,0.197279,4.185012,-10.931068,-0.017680,0.999142,-0.013077,0.021343,-0.032992,1.9262194950
6.720168,33.362929,-78.992689,0.194309,4.166957,-10.973650,-0.029701,0.998965,-0.013223,0.021718,-0.037715,1.9521220917
6.820203,33.604707,-80.177767,0.185589,3.921992,-11.146735,-0.037512,0.998858,-0.009652,0.016622,-0.043749,1.9378465046
6.920146,33.791212,-81.046642,0.167500,3.633926,-10.880784,-0.068721,0.998488,-0.016335,0.009824,-0.051560,1.9312948596
7.030316,34.083988,-82.087624,0.147046,3.430615,-10.726770,-0.087879,0.998057,-0.020588,0.006263,-0.058474,1.9319247032
7.130160,34.316088,-83.071112,0.138296,3.263131,-10.658025,-0.079463,0.997620,-0.021914,0.002464,-0.065325,1.9319535631
7.230189,34.638392,-84.140202,0.130675,3.222092,-10.687762,-0.076185,0.997263,-0.021630,0.002252,-0.070670,1.9544971661
7.340188,35.007047,-85.102071,0.116973,3.184140,-10.452810,-0.073978,0.996691,-0.027905,0.001446,-0.076332,1.9539015778
7.440210,35.418408,-88.053220,0.110827,3.014435,-10.803743,-0.067692,0.996424,-0.020875,-0.000766,-0.081871,1.6863864588
7.540414,36.029368,-90.514266,0.200632,2.993574,-10.833410,-0.044380,0.996014,-0.022713,-0.000535,-0.086258,1.5098732232
7.650208,36.338860,-91.654169,0.194480,2.898252,-10.773517,-0.031353,0.995435,-0.025508,-0.001728,-0.091956,1.5156645390
7.750219,36.531336,-92.676754,0.190876,2.696341,-10.712754,-0.012549,0.994746,-0.027968,-0.005451,-0.098324,1.5195183350
7.850189,36.525133,-93.640330,0.186750,2.236959,-10.580924,-0.011385,0.993682,-0.030639,-0.015170,-0.106899,1.5234395424
7.960185,36.733289,-95.047348,0.185675,2.089019,-10.929908,-0.010323,0.993349,-0.022725,-0.012998,-0.112128,1.5305920580
8.060382,36.932674,-96.144753,0.181436,1.989924,-10.952465,-0.042305,0.992913,-0.022746,-0.012517,-0.115977,1.5508456015
8.160222,36.955675,-97.138986,0.174155,1.655912,-10.834189,-0.057005,0.991788,-0.023448,-0.018590,-0.124346,1.5528881646
8.270229,37.307490,-98.147949,0.158183,1.770856,-10.584745,-0.048224,0.991380,-0.029886,-0.015008,-0.126679,1.5576516475
8.370225,37.519751,-99.346527,0.156573,1.735159,-10.762804,-0.027734,0.991215,-0.024951,-0.011996,-0.129328,1.5609967023
8.470244,37.542787,-100.159783,0.152483,1.460224,-10.395514,-0.025472,0.990236,-0.030824,-0.019119,-0.134601,1.5644590105
8.580288,37.729804,-101.205113,0.141667,1.427384,-10.229147,-0.047835,0.989764,-0.033314,-0.018345,-0.137554,1.5709834765
8.680262,37.926681,-102.299488,0.141133,1.433455,-10.280393,-0.040445,0.989558,-0.031150,-0.014721,-0.139958,1.5752182199
8.780242,38.062963,-103.321980,0.134171,1.363087,-10.226910,-0.069632,0.989309,-0.030447,-0.013983,-0.141935,1.5964901385
