t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,0.000000,0.000000,0.000000,0.000336,-0.000692,-0.000002,0.000060,1,-3.411565,6.982349,0.019376,0.000076,0.000008,-0.000003,0.000036,1
0.099996,-7.846636,-18.985005,0.035734,-7.533743,-19.612143,0.034289,148.534386,0,-3.419843,6.953927,0.013942,0.051933,-0.006758,-0.002111,0.207166,1
0.209969,-7.035028,18.601899,0.009272,-6.722135,17.974762,0.007827,123.968145,0,-4.460537,6.131292,0.004698,-0.988762,-0.829393,-0.011355,19.684992,0
0.310194,1.772937,10.104582,0.004936,2.403818,8.769869,0.004521,27.634409,0,-2.836140,6.398205,-0.008487,0.392417,-0.252808,-0.002860,11.766548,1
0.409988,29.311433,13.480926,-0.137926,30.392017,11.526221,-0.138406,347.923815,0,-4.271778,6.275256,-0.004396,-0.459420,-0.190878,0.004715,10.925560,1
0.520002,-1.391355,22.222946,-0.028385,0.557809,18.918446,-0.022190,117.497553,0,-1.309596,6.151730,-0.034649,2.938421,-0.263740,0.006742,114.275550,0
0.619995,-1.709856,18.205012,-0.024861,0.239307,14.900512,-0.018665,73.101562,0,-2.145523,6.666861,-0.057521,2.102494,0.251390,-0.016130,59.224755,0
0.720040,-2.965812,13.657552,0.007236,-0.102537,9.086049,0.030337,27.197507,0,-2.086359,6.036324,-0.084903,2.583506,-0.268971,0.006752,81.021109,0
0.830095,-4.226660,17.650152,-0.031710,-0.828960,12.393613,-0.001600,50.864052,0,-2.034116,5.922052,-0.063601,2.821884,-0.302452,0.000080,90.838652,0
0.930000,-9.385707,10.938822,-0.055299,-5.483045,5.070326,-0.022630,18.391127,0,-2.589627,5.734704,-0.033706,2.464774,-0.390646,-0.008085,65.936875,0
1.030039,6.500632,10.869056,-0.100211,10.926224,4.398520,-0.064314,45.727802,0,-1.998640,5.604743,-0.014444,3.228642,-0.413335,0.017817,105.035829,0
1.140023,-41.071820,7.380095,-0.067656,-36.054802,0.259367,-0.029831,427.867437,0,-3.083557,5.556038,-0.020438,2.293828,-0.355672,-0.002902,49.501185,0
1.240059,9.872478,21.547535,-0.123558,15.436027,13.847369,-0.079740,141.251103,0,-0.153955,5.509778,-0.055533,5.309351,-0.282470,0.004369,242.743925,0
1.350065,-11.535069,9.906261,-0.084901,-1.789236,0.530168,-0.010923,10.233255,1,-1.805837,5.826690,-0.093895,3.869719,0.176848,-0.048849,120.165673,0
1.450051,-5.568804,46.396091,-0.156836,4.753642,36.473964,-0.083121,618.518624,0,-1.239957,5.183357,-0.049642,4.526950,-0.277718,-0.052280,150.735378,0
1.550072,-6.963420,15.173083,-0.125719,3.949647,4.721192,-0.055924,17.298640,0,-0.945630,5.603126,-0.002245,4.959383,0.306558,-0.041437,168.290248,0
1.660091,-3.367481,22.228981,-0.113194,8.211180,11.215374,-0.049247,87.874239,0,-0.874405,5.776280,0.033203,5.175387,0.670681,-0.019944,171.387715,0
1.760052,25.183271,7.110680,-0.185788,37.381452,-4.395388,-0.130136,641.206494,0,-0.686731,5.637592,0.058312,5.510856,0.711069,-0.024666,180.609837,0
1.860073,3.814488,10.869779,-0.178016,16.650306,-1.109653,-0.129637,125.212953,0,-0.363251,5.499720,0.060148,6.011824,0.767041,-0.012579,200.224813,0
1.970046,-4.914256,25.782048,-0.194083,8.640806,13.304038,-0.153120,112.094031,0,0.065602,5.717800,0.030962,6.605781,1.184160,-0.036466,228.342011,0
2.070024,-8.117625,17.749671,-0.144796,6.109473,4.837025,-0.115529,26.777174,0,0.423068,6.305118,0.076557,7.144903,1.957816,-0.040427,260.350807,0
2.180081,-27.776652,15.043623,-0.175605,-12.792678,1.673779,-0.158396,72.320617,0,1.387052,5.379395,0.101747,8.264158,1.225213,-0.007818,305.262021,0
2.280194,-9.216561,18.466561,-0.166593,6.463840,4.698321,-0.156859,27.375699,0,0.633804,5.820214,0.063226,7.590244,1.840732,-0.011443,251.505680,0
2.390094,-13.396768,18.026652,-0.156448,1.303193,1.631361,-0.093924,10.158193,1,0.672876,5.661214,0.039665,7.437315,1.508856,-0.084275,232.880305,0
