t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.034306,0.069804,0.000201,-3.430597,6.980424,0.020084,1.000000,0.000026,0.000053,-0.000199,330.0045260835
0.099996,-0.322205,0.628350,0.001823,-3.576498,6.974316,0.020241,0.999997,-0.000234,0.000669,-0.002319,6.1561375759
0.209969,-0.717995,1.390836,0.001038,-3.683632,6.944381,-0.003702,0.999980,-0.000698,0.001967,-0.005979,6.0562724073
0.310194,-0.974313,1.998862,-0.000581,-3.426618,6.626597,-0.009942,0.999941,0.000726,0.005552,-0.009271,6.0249360260
0.409988,-1.481820,2.598706,-0.001642,-4.020645,6.453315,-0.021265,0.999894,0.001792,0.003522,-0.014032,6.0131098023
0.520002,-1.949163,3.304500,-0.006196,-4.248017,6.415471,-0.041391,0.999793,0.000705,0.003834,-0.019959,6.0289369521
0.619995,-2.396076,3.940688,-0.013931,-4.469468,6.362357,-0.077363,0.999646,-0.000363,0.003381,-0.026385,6.0466373543
0.720040,-2.863274,4.571503,-0.023101,-4.669865,6.305295,-0.091655,0.999424,-0.000639,0.001863,-0.033890,6.0679350073
0.830095,-3.397700,5.256539,-0.030109,-4.856000,6.224504,-0.063681,0.999056,-0.001111,0.000847,-0.043425,6.0960804233
0.930000,-3.902663,5.868496,-0.032669,-5.054401,6.125350,-0.025620,0.998584,-0.001440,0.000046,-0.053179,6.1263070495
1.030039,-4.425593,6.470536,-0.035896,-5.227282,6.018078,-0.032261,0.997839,-0.001062,-0.000089,-0.065697,6.1606835853
1.140023,-5.017018,7.120728,-0.037825,-5.377385,5.911709,-0.017537,0.996858,-0.000737,-0.001674,-0.079191,6.2043970489
1.240059,-5.563549,7.700165,-0.043817,-5.463306,5.792247,-0.059902,0.995547,-0.001584,-0.003861,-0.094169,6.2489739376
1.350065,-6.175164,8.317613,-0.048016,-5.559861,5.612887,-0.038164,0.993632,-0.002550,-0.007000,-0.112431,6.3058962434
1.450051,-10.322446,9.922127,-0.073715,-5.766906,5.461076,0.002638,0.991456,-0.002873,-0.011313,-0.129921,3.6476812553
1.550072,-10.913066,10.451891,-0.069795,-5.905012,5.296569,0.039192,0.989047,-0.002721,-0.012558,-0.147037,3.6982483667
1.660091,-11.578661,11.013606,-0.063947,-6.049792,5.105599,0.053147,0.985327,-0.002547,-0.013961,-0.170088,3.7619738180
1.760052,-12.198180,11.506068,-0.055653,-6.197587,4.926523,0.082977,0.981739,-0.003042,-0.015414,-0.189583,3.8290509876
1.860073,-12.835818,11.979432,-0.048379,-6.375076,4.732679,0.072728,0.977570,-0.003096,-0.015516,-0.210018,3.9044019710
1.970046,-13.555062,12.478011,-0.040963,-6.540180,4.533640,0.067429,0.973008,-0.002905,-0.015769,-0.230215,3.9984021114
2.070024,-14.227098,12.912646,-0.029267,-6.721835,4.347302,0.116984,0.968260,-0.001043,-0.015804,-0.249443,4.0968680443
2.180081,-14.983974,13.369844,-0.017209,-6.877106,4.154182,0.109564,0.962625,-0.000165,-0.016314,-0.270346,4.2166424337
2.280194,-15.680401,13.768240,-0.009734,-6.956440,3.979482,0.074669,0.956870,-0.000183,-0.017114,-0.290011,4.3375471414
2.390094,-16.458548,14.186207,-0.002379,-7.080502,3.803160,0.066920,0.949966,-0.002127,-0.018766,-0.311782,4.4866185067
2.490063,-15.387513,16.792776,-0.048888,-6.877644,3.976070,0.136396,0.942625,-0.012881,-0.018758,-0.333077,3.2979088385
2.590104,-16.091235,17.169483,-0.028072,-7.034340,3.765527,0.208077,0.935030,-0.014728,-0.019016,-0.353753,3.4291291252
2.690107,-16.812318,17.524737,-0.006921,-7.210617,3.552439,0.211505,0.926275,-0.016038,-0.017468,-0.376102,3.5733825008
2.800287,-17.625647,17.895403,0.011524,-7.381838,3.364189,0.167406,0.913957,-0.016417,-0.016366,-0.405149,3.7484106238
2.900128,-18.382294,18.211748,0.026780,-7.578473,3.168476,0.152806,0.903681,-0.016814,-0.016175,-0.427571,3.9263871508
3.010092,-19.236214,18.540251,0.046966,-7.765442,2.987359,0.183572,0.891521,-0.018247,-0.016098,-0.452325,4.1447338068
3.110085,-20.035581,18.821036,0.065392,-7.994224,2.808048,0.184273,0.879436,-0.020263,-0.015496,-0.475333,4.3635467030
3.210087,-20.860080,19.084192,0.084156,-8.244824,2.631506,0.187636,0.867393,-0.021833,-0.015371,-0.496906,4.6034799356
3.310228,-21.712270,19.331523,0.102857,-8.509935,2.469834,0.186742,0.854140,-0.022087,-0.014453,-0.519373,4.8655914518
3.420093,-22.683320,19.582752,0.125765,-8.838533,2.286704,0.208508,0.839322,-0.022158,-0.012816,-0.543031,5.1809926828
3.520121,-23.595241,19.796703,0.144346,-9.116710,2.138913,0.185761,0.825256,-0.021827,-0.011349,-0.564223,5.4919224152
3.630106,-25.280322,17.531845,-0.066906,-9.750835,1.124135,0.046779,0.810926,-0.011031,-0.002044,-0.585041,3.8987777105
3.730143,-26.283710,17.628364,-0.061529,-10.030184,0.964829,0.053746,0.797981,-0.010142,-0.000977,-0.602596,4.1427654380
3.830273,-27.313092,17.711161,-0.057092,-10.280501,0.826899,0.044317,0.786275,-0.008440,-0.000105,-0.617819,4.4084106885
3.940150,-28.466001,17.784518,-0.054758,-10.492680,0.667622,0.021245,0.774940,-0.006564,0.000734,-0.632000,4.7257359845
4.040171,-29.528904,17.836205,-0.053649,-10.626827,0.516769,0.011084,0.765694,-0.005702,0.001111,-0.643179,5.0407109966
4.140149,-30.601916,17.873499,-0.050319,-10.732457,0.373022,0.033311,0.758559,-0.005179,0.001415,-0.651582,5.3830062906
4.250152,-31.796448,17.895534,-0.045953,-10.859125,0.200313,0.039686,0.751973,-0.004836,0.002018,-0.659173,5.7911487287
4.350185,-32.890505,17.899329,-0.041044,-10.936929,0.037938,0.049071,0.747656,-0.003704,0.002713,-0.664070,6.1934220229
4.450160,-33.987757,17.884863,-0.036401,-10.975262,-0.144697,0.046447,0.741684,-0.002199,0.003295,-0.670737,6.6254489029
4.570146,-35.304998,17.839757,-0.033242,-10.978251,-0.375926,0.026328,0.740690,-0.001109,0.003722,-0.671836,7.1853795311
4.660181,-36.291510,17.790673,-0.029306,-10.957056,-0.545172,0.043709,0.739993,-0.000257,0.004338,-0.672601,7.6405065971
4.760190,-37.383203,17.717609,-0.025238,-10.915987,-0.730580,0.040682,0.739182,0.000467,0.004669,-0.673489,8.1790385416
4.860224,-38.469198,17.626271,-0.021074,-10.856255,-0.913061,0.041623,0.738941,0.000610,0.005151,-0.673750,8.7559568887
4.970249,-39.658271,17.503685,-0.016210,-10.807227,-1.114158,0.044205,0.739188,0.000649,0.005721,-0.673474,9.4369112555
5.070204,-40.736120,17.374692,-0.011984,-10.783419,-1.290527,0.042282,0.739770,0.000387,0.005895,-0.672834,10.1003699192
5.170275,-41.807725,17.226930,-0.009835,-10.708392,-1.476566,0.021475,0.739605,0.000571,0.006036,-0.673014,10.8073108526
5.280308,-42.978788,17.043781,-0.009452,-10.642879,-1.664496,0.003480,0.740292,0.001252,0.005341,-0.672263,11.6381261176
5.380283,-44.035879,16.860500,-0.005921,-10.573534,-1.833263,0.035322,0.740395,0.001788,0.005607,-0.672146,12.4483470372
5.480258,-45.084067,16.662623,-0.000067,-10.484533,-1.979269,0.058550,0.740455,0.001330,0.006505,-0.672073,13.3093729114
5.590246,-46.227366,16.428064,0.004209,-10.394752,-2.132590,0.038878,0.739417,0.000983,0.007670,-0.673204,14.3147587679
5.690296,-47.259428,16.200490,0.003442,-10.315472,-2.274600,-0.007664,0.739911,0.000964,0.007459,-0.672662,15.2865794125
5.790468,-48.285401,15.958662,0.002706,-10.242041,-2.414108,-0.007346,0.741759,0.001576,0.006878,-0.670630,16.3225940540
5.900245,-49.401232,15.677333,0.004371,-10.164531,-2.562736,0.015167,0.742280,0.001538,0.005404,-0.670067,17.5308743371
6.000306,-50.408758,15.409448,0.008608,-10.069084,-2.677207,0.042343,0.742852,0.001141,0.004296,-0.669441,18.7019510222
6.110250,-51.508593,15.103231,0.015763,-10.003654,-2.785228,0.065077,0.744027,-0.000437,0.003835,-0.668138,20.0667079882
6.210253,-52.505206,14.816521,0.020913,-9.965810,-2.867014,0.051505,0.743674,-0.001743,0.004135,-0.668528,21.3808235268
6.310546,-53.498613,14.523985,0.026431,-9.905067,-2.916810,0.055011,0.744787,-0.003122,0.004674,-0.667279,22.7747575905
6.420303,-54.580170,14.197323,0.028525,-9.854066,-2.976221,0.019086,0.746536,-0.003509,0.005581,-0.665312,24.3851316170
6.520303,-55.561911,13.897903,0.027590,-9.817395,-2.994189,-0.009358,0.746948,-0.003392,0.006444,-0.664842,25.9378824839
6.620311,-56.537893,13.598842,0.024776,-9.759103,-2.990393,-0.028135,0.747658,-0.002932,0.006691,-0.664043,27.5756090636
6.730317,-57.604950,13.266570,0.020863,-9.700005,-3.020502,-0.035575,0.747113,-0.000947,0.006727,-0.664663,29.4795104894
6.830537,-58.567247,12.958590,0.020932,-9.601836,-3.073031,0.000698,0.748832,0.000288,0.006927,-0.662724,31.3180730598
6.930301,-59.518017,12.646066,0.025840,-9.530158,-3.132627,0.049195,0.750111,-0.000841,0.007626,-0.661267,33.2478190456
7.040330,-60.556964,12.296942,0.026684,-9.442468,-3.173013,0.007666,0.750654,-0.002949,0.010299,-0.660609,35.4792620167
7.140318,-61.491024,11.976925,0.022750,-9.341706,-3.200546,-0.039345,0.751544,-0.004040,0.012195,-0.659558,37.6154886046
7.240340,-62.423347,11.655767,0.003212,-9.321175,-3.210866,-0.195338,0.751987,-0.003794,0.012146,-0.659055,39.8440388688
7.350391,-63.439587,11.300411,-0.013757,-9.234276,-3.229020,-0.154192,0.753211,-0.001007,0.009411,-0.657711,42.4495608466
7.450337,-64.354270,10.974663,-0.018566,-9.151834,-3.259257,-0.048114,0.753718,0.000041,0.007393,-0.657156,44.9531270711
7.560356,-65.355962,10.610250,-0.018522,-9.104676,-3.312262,0.000399,0.753050,-0.000514,0.006824,-0.657928,47.8435474756
7.660364,-66.261967,10.273676,-0.015814,-9.059347,-3.365475,0.027083,0.752385,-0.001149,0.007078,-0.658684,50.6063127018
7.760344,-67.166312,9.931446,-0.016776,-9.045212,-3.422968,-0.009625,0.752532,-0.002063,0.007565,-0.658509,53.4921827891
7.870375,-68.158878,9.549276,-0.021042,-9.020788,-3.473301,-0.038770,0.752773,-0.001777,0.007549,-0.658235,56.8250721078
7.970331,-69.056071,9.195577,-0.025741,-8.975932,-3.538567,-0.047013,0.753822,-0.001057,0.007099,-0.657040,60.0070765353
8.070338,-69.949203,8.836529,-0.028349,-8.930662,-3.590213,-0.026078,0.756072,-0.001194,0.007612,-0.654443,63.3438991827
8.180367,-70.924036,8.435285,-0.037262,-8.859832,-3.646730,-0.081005,0.754305,-0.001834,0.007748,-0.656476,67.1771397429
8.280502,-71.806638,8.062986,-0.046441,-8.814058,-3.717945,-0.091665,0.753818,-0.001975,0.008026,-0.657032,70.8404081327
8.380422,-72.683166,7.684064,-0.055245,-8.772315,-3.792267,-0.088111,0.752802,-0.002363,0.009963,-0.658167,74.6630296874
8.490386,-73.641482,7.258721,-0.070940,-8.714797,-3.868006,-0.142733,0.752604,-0.003140,0.013380,-0.658330,79.0529619120
8.590386,-74.507764,6.865128,-0.095183,-8.662846,-3.935940,-0.242425,0.752089,-0.002667,0.015287,-0.658879,83.2198675422
8.690351,-75.367860,6.464250,-0.124332,-8.604009,-4.010203,-0.291592,0.754291,-0.000585,0.017186,-0.656315,87.5722272563
8.800477,-76.298683,6.012115,-0.159617,-8.452291,-4.105591,-0.320410,0.754205,0.000909,0.017294,-0.656411,92.5841844039
8.900400,-77.138800,5.593990,-0.192297,-8.407661,-4.184480,-0.327050,0.755916,0.003383,0.017483,-0.654426,97.3414118791
9.010397,-78.048624,5.125016,-0.225229,-8.271357,-4.263522,-0.299392,0.755735,0.004258,0.015514,-0.654680,102.8149723224
9.110358,-78.866725,4.690153,-0.253521,-8.184220,-4.350334,-0.283025,0.755988,0.004662,0.013393,-0.654432,108.0114453091
9.210379,-79.672913,4.244909,-0.278144,-8.060150,-4.451486,-0.246182,0.756442,0.004840,0.012578,-0.653922,113.4332886234
9.320669,-80.548513,3.743380,-0.296941,-7.939064,-4.547364,-0.170434,0.757122,0.003634,0.012268,-0.653148,119.6776104156
9.420409,-81.332896,3.279631,-0.314545,-7.864295,-4.649580,-0.176493,0.757495,0.003113,0.011460,-0.652733,125.5582612639
9.520440,-82.113636,2.805083,-0.333904,-7.805007,-4.744029,-0.193537,0.757077,0.003366,0.011365,-0.653219,131.6907161741
9.630379,-82.959394,2.273060,-0.354920,-7.692984,-4.839264,-0.191156,0.757226,0.004247,0.010389,-0.653057,138.7136978088
9.730462,-83.722412,1.779581,-0.372987,-7.623822,-4.930670,-0.180522,0.756240,0.005062,0.009538,-0.654205,145.3794515430
9.830590,-84.474913,1.275791,-0.390178,-7.515396,-5.031470,-0.171686,0.757164,0.004777,0.009219,-0.653142,152.3111614887
9.940468,-85.287367,0.712507,-0.406971,-7.394155,-5.126457,-0.152838,0.757314,0.002873,0.009398,-0.652977,160.2271696970
10.040467,-86.018216,0.191402,-0.426062,-7.308551,-5.211092,-0.190905,0.760302,0.001300,0.009748,-0.649495,167.7139628439
10.140490,-86.742275,-0.338798,-0.448214,-7.238948,-5.300797,-0.221469,0.762101,0.000201,0.009561,-0.647387,175.4875173820
