t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,-0.000000,-0.000002,0.000000,-0.000139,-0.000043,-0.000005,0.000000,1,10.286884,-2.930182,0.085495,10.259129,-2.938618,0.084434,812.919588,0
0.109995,1.133021,-0.321281,-0.002648,0.644982,-0.189604,-0.004192,0.791469,1,10.304161,-2.919715,-0.036820,10.263039,-3.024720,-0.083653,809.295719,0
0.210043,2.167188,-0.611439,0.002227,1.035567,-0.308736,-0.004953,1.886742,1,10.327819,-2.895219,0.018783,10.248551,-3.079960,-0.067933,798.503610,0
0.310053,3.198763,-0.903470,0.005981,1.345995,-0.407757,-0.003265,3.027457,1,10.325249,-2.905630,0.005620,10.219508,-3.128117,-0.032277,783.441615,0
0.419984,4.333311,25.040710,0.005244,2.470226,25.504026,-0.004108,445.650859,0,10.314180,-2.912686,-0.029065,10.220334,-3.207389,-0.030035,768.544625,0
0.520005,5.362577,-1.519222,0.001134,2.357186,-0.737015,-0.004084,9.035892,1,10.299324,-2.910275,-0.055606,10.114257,-3.235039,-0.033741,738.509862,0
0.630077,-166.711658,-1.837129,-0.006852,-169.734878,-1.099620,-0.008114,19690.470625,0,10.280017,-2.907223,-0.070614,10.118044,-3.313308,-0.034672,714.605430,0
0.730154,7.525926,-2.126108,-0.012967,3.106638,-0.994955,-0.007586,15.091154,1,10.263403,-2.895542,-0.061373,9.917869,-3.319146,-0.027822,671.307819,0
0.830024,8.566968,-2.405208,-0.021605,3.007563,-0.923845,-0.011808,12.615059,1,10.242210,-2.882770,-0.060912,9.728160,-3.254645,-0.027078,638.549323,0
0.940023,9.711863,-2.710472,-0.029740,3.038896,-0.942981,-0.013068,12.227805,1,10.227178,-2.870334,-0.047085,9.548756,-3.254691,-0.022651,593.377053,0
1.040035,10.744274,-2.999269,-0.032747,3.000400,-0.962170,-0.011406,11.547794,1,10.204004,-2.863416,-0.035227,9.330840,-3.254333,-0.025293,545.005426,0
1.139997,11.772170,-3.311661,-0.029187,2.985664,-0.999787,-0.006588,11.247329,1,10.176336,-2.860555,-0.030883,9.099734,-3.243423,-0.036663,500.739172,0
1.250139,12.894350,-3.641851,-0.030387,3.046151,-1.046923,-0.006031,11.573498,1,10.142191,-2.848198,-0.047884,8.827419,-3.214733,-0.044956,455.718167,0
1.350070,13.911745,-3.947162,-0.029550,2.990595,-1.068066,-0.003601,11.096352,1,10.111241,-2.853466,-0.050956,8.540865,-3.191344,-0.041199,410.900814,0
1.450049,14.925144,-4.245472,-0.029423,2.935859,-1.071953,-0.003210,10.667982,1,10.086249,-2.849881,-0.036430,8.220358,-3.124441,-0.034971,367.677172,0
1.560039,16.034921,-4.571510,-0.028823,2.940237,-1.091027,-0.004357,10.724128,1,10.053489,-2.838584,-0.036271,7.867425,-3.058919,-0.055086,325.969569,0
1.660056,17.039119,-4.864305,-0.030763,2.808384,-1.072820,-0.007002,9.870504,1,10.018941,-2.836165,-0.047345,7.490166,-2.987215,-0.058762,285.365064,0
1.760073,18.039924,20.077045,-0.033748,3.556077,23.848751,-0.009623,363.941196,0,9.984114,-2.840424,-0.056643,7.453397,-3.038187,-0.053006,270.098237,0
1.870065,19.135747,-5.478074,-0.037415,3.225614,-1.269559,-0.011940,13.957701,1,9.939268,-2.815202,-0.062452,6.903670,-2.863254,-0.053663,227.127585,0
1.970060,20.128474,-5.765054,-0.043369,2.851398,-1.153049,-0.015096,10.687038,1,9.894641,-2.802961,-0.081597,6.391555,-2.741087,-0.067738,188.997467,0
2.070092,21.115375,-6.051078,-0.049087,2.548842,-1.048226,-0.016794,8.593435,1,9.853097,-2.802148,-0.070985,5.897520,-2.567053,-0.046830,157.147951,0
2.180066,22.201030,-6.361187,-0.048710,2.346562,-0.972414,-0.015699,7.436710,1,12.197376,-2.771615,-0.020333,7.786823,-2.418341,-0.024367,245.931299,0
2.280074,23.185914,-6.645885,-0.045357,2.032155,-0.877762,-0.015362,5.812103,1,9.833696,-2.765210,-0.029230,4.946136,-2.304883,-0.065685,107.250894,0
2.380102,24.167445,-6.929021,-0.047756,1.781777,-0.790813,-0.015992,4.664608,1,9.822142,-2.773475,-0.061214,4.480344,-2.165961,-0.056522,87.941437,0
2.490055,-27.661348,-7.240421,-0.051112,-50.589842,-1.044184,-0.016597,1590.171672,0,9.820266,-2.771938,-0.073165,4.393546,-2.191824,-0.045655,81.088500,0
2.590072,26.226449,-7.563665,-0.058499,1.808110,-0.879682,-0.017968,5.421999,1,9.820280,-2.779611,-0.085570,3.814708,-2.009521,-0.035313,62.100228,0
2.690077,27.214989,-7.847786,-0.047937,1.465068,-0.731025,-0.004002,3.657855,1,9.831800,-2.779818,-0.087879,3.322843,-1.844578,-0.018275,48.205256,0
2.800183,28.303568,-8.162104,-0.033347,1.264570,-0.639702,0.011603,2.780946,1,9.862993,-2.780176,-0.086229,2.875513,-1.707914,0.009974,37.328458,0
2.900115,29.294768,-8.446161,-0.022572,0.977387,-0.539031,0.018955,1.753215,1,9.893674,-2.781894,-0.053496,2.460604,-1.590795,0.011273,28.431090,0
3.000104,30.301750,-8.775828,-0.003915,0.815854,-0.500480,0.029253,1.302746,1,9.918504,-2.789438,-0.051759,2.092232,-1.477107,0.003890,21.716813,0
3.110132,31.404684,-9.082745,0.003456,0.746387,-0.450691,0.030768,1.090417,1,9.941633,-5.307544,-0.083224,1.752032,-3.875944,-0.003273,59.991691,0
3.210322,32.404846,-9.357137,0.009211,-0.722192,0.742366,-0.035068,0.642098,1,9.965537,-2.809545,-0.094148,0.199638,-0.174988,0.015310,12.281017,1
3.320160,33.504898,-9.666747,0.007382,-0.530280,0.028520,-0.071437,0.643974,1,10.000574,-1.787036,-0.082628,0.022072,0.316890,0.033789,6.247436,1
3.420084,34.520802,-9.979268,0.024595,-0.431382,0.317996,-0.067433,0.310734,1,10.034840,-2.822202,-0.071816,-0.078535,-0.333161,0.030207,5.868863,1
3.520178,35.536989,-10.281531,0.032180,-0.261098,0.356139,-0.061842,0.210907,1,10.072633,-2.826646,-0.074958,-0.127997,-0.169258,0.026992,2.057650,1
3.630148,36.660704,-10.616112,0.039750,-0.039783,0.297261,-0.047924,0.092366,1,10.118146,-2.833990,-0.086572,-0.163257,-0.089350,0.022484,1.498017,1
3.730385,37.680740,-10.917891,0.039842,-0.033777,0.271946,-0.051071,0.097072,1,10.166370,-2.845899,-0.080806,-0.200896,-0.042331,0.040866,1.820425,1
3.830143,38.702436,-11.221722,0.037768,0.046642,0.220899,-0.046601,0.056547,1,10.204158,-2.877150,-0.084395,-0.223866,-0.024034,0.032154,2.110746,1
