t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.009161,0.002944,-0.000046,-0.916054,0.294440,-0.004604,1.000000,-0.000027,0.000044,-0.000031,330.0045258088
0.109964,-0.091444,0.031193,-0.000459,-0.913861,0.311763,-0.004585,1.000000,-0.000103,0.000533,-0.000187,6.1569872784
0.209984,-0.865396,-2.772573,-0.084101,-0.711661,0.338467,-0.001160,0.999999,-0.000797,0.001294,0.000111,3.4526596675
0.310187,-0.911314,-2.737389,-0.083637,-0.623893,0.368046,0.009934,0.999997,-0.000599,0.002513,0.000347,3.4213654920
0.419966,-0.987363,-2.632040,-0.083339,-0.645975,0.576485,0.008913,0.999992,-0.002094,0.003367,0.000742,3.4094742359
0.519922,-1.143892,-2.590650,-0.084465,-0.910099,0.549517,-0.014516,0.999998,-0.001239,0.001002,0.001529,3.4039733311
0.619878,-1.216339,-2.550003,-0.083853,-0.930139,0.559598,-0.016476,0.999994,-0.000269,0.002415,0.002438,3.4027260757
0.729880,0.911926,-2.523908,-0.048620,-0.811820,0.533707,-0.021777,0.999975,0.000736,0.006366,0.002977,2.4860391000
0.830055,0.872179,-2.512524,-0.051340,-0.771734,0.447853,-0.035253,0.999943,0.002559,0.009517,0.004144,2.4884468804
0.939844,0.802060,-2.488872,-0.053470,-0.805048,0.411938,-0.022498,0.999917,0.003732,0.010796,0.005891,2.4935599545
1.039832,2.898985,-3.292138,0.096392,-0.693012,0.359973,-0.009612,0.999850,0.005715,0.014745,0.007092,2.0202621410
1.139837,2.886005,-3.267835,0.094831,-0.614039,0.343494,0.004348,0.999753,0.006292,0.019412,0.008821,2.0252445913
1.249806,2.829728,-3.275429,0.094878,-0.626995,0.276516,0.007255,0.999671,0.009127,0.021392,0.010856,2.0220831115
1.350018,2.762359,-3.247892,0.094382,-0.672276,0.274785,-0.004944,0.999646,0.008804,0.022020,0.012087,2.0393567033
1.459764,2.776975,-3.265375,0.090379,-0.494929,0.180302,-0.020252,0.999465,0.012116,0.027089,0.013746,2.0447062514
1.559777,3.736323,-4.563947,-0.024071,-0.289578,0.195329,-0.031717,0.999340,0.012174,0.030745,0.015045,1.7524117473
1.659764,3.147498,-3.558264,-0.184459,-0.269674,0.230229,-0.045061,0.999378,0.012476,0.028401,0.016754,1.5573371587
1.769749,3.008615,-3.534797,-0.185918,-0.408326,0.230886,-0.035503,0.999515,0.012203,0.021325,0.019157,1.5631531760
1.869825,2.982782,-3.545516,-0.187166,-0.315145,0.170580,-0.031970,0.999428,0.013853,0.022008,0.021615,1.5668271227
1.969685,2.309648,-3.965740,-0.211076,-0.352575,0.225664,-0.029009,0.999451,0.011851,0.019177,0.024262,1.4146299521
2.079717,2.245584,-4.000148,-0.215466,-0.351040,0.122890,-0.035184,0.999364,0.014144,0.018229,0.027198,1.4200621450
2.179675,2.239441,-3.929224,-0.216752,-0.248583,0.231601,-0.036607,0.999288,0.010276,0.020261,0.030108,1.4235425621
2.289676,2.179680,-3.871228,-0.225231,-0.252068,0.301115,-0.052417,0.999237,0.007662,0.019059,0.033231,1.4289378291
2.389690,0.882438,-3.628319,-0.249010,-0.437652,0.339436,-0.063795,0.999242,0.006007,0.012374,0.036405,1.3045577475
2.489656,0.739755,-4.102693,-0.501571,-0.656815,0.377589,-0.057473,0.999183,0.004054,0.004460,0.039974,1.2105281969
2.599665,0.581530,-4.057595,-0.508686,-0.750741,0.394885,-0.051152,0.999066,0.002894,-0.000078,0.043112,1.2165300701
2.699619,0.494128,-3.922161,-0.509244,-0.722212,0.567600,-0.032221,0.998933,-0.001849,-0.000729,0.046130,1.2205810945
2.799741,0.157864,-4.418116,-0.493080,-0.679759,0.588658,-0.018467,0.998819,-0.001830,-0.001897,0.048521,1.1400262911
2.909671,-0.102246,-4.332838,-0.500012,-0.899709,0.650075,-0.023816,0.998642,-0.003238,-0.010534,0.050914,1.1457791964
3.009596,0.476263,-3.775749,-0.196570,-0.982687,0.657393,0.005767,0.998479,-0.002704,-0.014861,0.053020,1.0791891691
3.119597,-0.253732,-3.688582,-0.258951,-1.106016,0.707463,-0.008267,0.998268,-0.002319,-0.019420,0.055477,1.0272166744
3.219556,0.529044,-3.016234,-0.348757,-0.897077,0.786464,-0.017676,0.998235,-0.001695,-0.015594,0.057280,0.9798251071
