t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.000185,-0.000017,0.000011,-0.018524,-0.001700,0.001055,1.000000,0.000014,0.000050,-0.000210,3.3015561133
0.099996,-0.016732,-0.000388,-0.000150,-0.184887,-0.004201,-0.001723,0.999997,-0.000145,0.000632,-0.002522,2.5577081541
0.209969,-0.198739,0.289761,-0.002324,-0.396575,-0.017149,-0.031154,0.999980,-0.000633,0.001763,-0.006061,2.1575432536
0.310194,-0.450291,0.714834,-0.003901,-0.602809,-0.034057,-0.033182,0.999947,-0.000719,0.002952,-0.009879,1.9081614312
0.409988,-0.725981,1.181667,-0.008656,-0.814507,-0.027394,-0.050029,0.999887,-0.001264,0.004277,-0.014346,1.7410297873
0.520002,-0.840145,1.176246,-0.016417,-1.037720,-0.049273,-0.070547,0.999776,-0.002339,0.004446,-0.020564,1.7772068485
0.619995,-1.219574,1.896421,-0.025394,-1.256225,-0.025174,-0.101101,0.999614,-0.003673,0.003863,-0.027272,1.6615429423
0.720040,-1.571365,2.542929,-0.033817,-1.479729,-0.016812,-0.114787,0.999380,-0.004237,0.002327,-0.034880,1.5803127827
0.830095,-1.922210,3.148040,-0.041920,-1.697204,0.001975,-0.091398,0.998986,-0.004948,0.001282,-0.044724,1.5294330691
0.930000,-2.245558,3.745768,-0.048358,-1.901382,0.023695,-0.062940,0.998469,-0.005927,0.000806,-0.054990,1.4917926649
1.030039,-2.559891,4.325275,-0.059203,-2.110011,0.064152,-0.069353,0.997769,-0.006316,0.000590,-0.066459,1.4685162449
1.140023,-2.883713,4.896833,-0.072533,-2.275235,0.123209,-0.070975,0.996716,-0.007061,-0.000547,-0.080672,1.4642369177
1.240059,-3.239108,6.032515,-0.089130,-2.393227,0.321388,-0.051971,0.995341,-0.010266,-0.003251,-0.095819,1.3946211244
1.350065,-3.512312,6.050932,-0.092922,-2.483555,0.167415,-0.034470,0.993434,-0.011147,-0.006420,-0.113678,1.4857354346
1.450051,-3.769907,6.049817,-0.091179,-2.576295,-0.011155,0.017433,0.991274,-0.011198,-0.008486,-0.131065,1.5810367747
1.550072,-3.970674,6.823283,-0.097928,-2.657613,0.116927,0.061528,0.988574,-0.013748,-0.009732,-0.149791,1.5895692715
1.660091,-3.272371,8.277898,-0.145080,-1.514858,0.563145,0.068058,0.985160,-0.024537,0.005918,-0.169772,1.0117447048
1.760052,-3.432072,8.319565,-0.135456,-1.597622,0.416834,0.096276,0.981568,-0.024570,0.005165,-0.189456,1.0564722148
1.860073,-3.683770,8.853501,-0.131229,-1.710557,0.354335,0.099404,0.977485,-0.025271,0.008380,-0.209319,1.0619645060
1.970046,-3.919776,9.391531,-0.125021,-1.827065,0.297036,0.114087,0.972597,-0.024805,0.008525,-0.231013,1.0771492824
2.070024,-4.100788,9.946149,-0.114626,-1.936079,0.270690,0.175200,0.967762,-0.023288,0.009095,-0.250621,1.0915682531
2.180081,-4.266634,10.506341,-0.102436,-2.004016,0.248157,0.177426,0.961957,-0.022970,0.009062,-0.272081,1.1154672878
2.280194,-4.366086,11.084265,-0.095536,-1.998801,0.266992,0.144611,0.956172,-0.023875,0.008418,-0.291708,1.1359314257
2.390094,-4.448692,11.668753,-0.087330,-1.994015,0.286677,0.154357,0.948930,-0.027053,0.007043,-0.314246,1.1677655023
2.490063,-4.471238,12.268582,-0.081652,-1.994706,0.308829,0.177852,0.941570,-0.031765,0.005355,-0.335272,1.1957999370
2.590104,-4.680912,12.279329,-0.055956,-2.095877,0.107431,0.256862,0.933680,-0.032878,0.005583,-0.356552,1.2823240664
2.690107,-4.582603,13.032760,-0.051652,-2.036407,0.155099,0.253979,0.924683,-0.037300,0.006711,-0.378846,1.3110276154
2.800287,-4.488388,13.753814,-0.045915,-2.022378,0.242967,0.241634,0.913722,-0.041152,0.007334,-0.404184,1.3533158746
2.900128,-4.019798,15.119210,-0.052619,-1.847726,0.619122,0.270149,0.902725,-0.049044,0.006056,-0.427370,1.3274377788
3.010092,-4.238485,15.168912,-0.023742,-1.988707,0.451982,0.262604,0.890264,-0.049837,0.007123,-0.452654,1.4452437610
3.110085,-3.612886,16.635138,-0.020368,-1.731716,0.931066,0.330305,0.877543,-0.061218,0.005395,-0.475543,1.4131379553
3.210087,-3.372244,17.277014,-0.002403,-1.688660,1.053698,0.377030,0.864683,-0.067014,0.005720,-0.497795,1.4577401245
3.310228,-3.086576,17.917906,0.024128,-1.635761,1.187307,0.429639,0.851209,-0.071799,0.006792,-0.519847,1.5015042622
3.420093,-2.727570,18.593677,0.052714,-1.257138,1.460014,0.442064,0.835749,-0.076537,0.008768,-0.543681,1.5530452565
3.520121,-2.871087,18.731685,0.098940,-1.434773,1.379696,0.462137,0.821519,-0.075715,0.011573,-0.565013,1.6904252469
3.630106,-1.821871,19.867463,0.103601,-0.940642,1.752658,0.564896,0.805689,-0.086127,0.012067,-0.585920,1.6246733150
3.730143,-1.330222,20.479244,0.134833,-0.760369,1.898325,0.629130,0.792409,-0.090487,0.013599,-0.603087,1.6574514669
3.830273,-0.801226,21.063517,0.164616,-0.524919,2.029126,0.671594,0.780687,-0.094342,0.015199,-0.617573,1.6865418611
3.940150,-0.217622,21.655217,0.198237,-0.212382,2.150398,0.699272,0.769592,-0.097860,0.016436,-0.630778,1.7261956344
4.040171,0.409182,22.192717,0.219454,0.161463,2.252025,0.730455,0.760808,-0.102123,0.016990,-0.640666,1.7462124928
4.140149,1.066381,22.706381,0.238802,0.559545,2.339372,0.772485,0.753246,-0.106997,0.017174,-0.648750,1.7637363216
4.250152,1.780648,23.234983,0.264614,0.977679,2.413467,0.800651,0.744155,-0.111656,0.017776,-0.658369,1.7938711824
4.350185,2.507801,23.711193,0.273790,1.413455,2.472811,0.809018,0.739661,-0.115527,0.017996,-0.662745,1.8033108543
4.450160,3.257615,24.163605,0.278352,1.887750,2.451317,0.812288,0.736717,-0.118742,0.017911,-0.665453,1.8108730019
4.570146,4.129418,24.682575,0.294164,2.458304,2.494393,0.795757,0.734887,-0.122536,0.017218,-0.666805,1.8484940675
4.660181,4.897906,25.087703,0.277585,2.949363,2.533411,0.795168,0.734233,-0.125763,0.016620,-0.666940,1.8320233273
4.760190,5.215793,25.338983,0.355987,3.178597,2.512585,0.783953,0.733909,-0.125153,0.017196,-0.667396,2.0023214684
4.860224,6.478881,25.908695,0.234702,3.943335,2.596253,0.718870,0.734011,-0.131773,0.014884,-0.666065,1.8094511808
4.970249,7.420596,26.414282,0.229332,4.482911,2.683514,0.687933,0.734205,-0.135238,0.013452,-0.665186,1.8298242237
5.070204,8.306519,26.886498,0.208677,4.975030,2.782727,0.646534,0.734569,-0.138166,0.012001,-0.664210,1.8304253197
5.170275,8.830093,27.167557,0.269236,5.231991,2.808581,0.605162,0.734933,-0.137765,0.011864,-0.663893,2.0010026760
5.280308,9.435860,27.479545,0.332126,5.505349,2.835415,0.571556,0.735354,-0.137102,0.011175,-0.663576,2.2074797881
5.380283,10.787312,28.248770,0.167626,6.217521,3.082247,0.528453,0.735763,-0.141545,0.006755,-0.662247,1.9266616360
5.480258,11.434452,28.562427,0.220738,6.473027,3.137354,0.531264,0.736190,-0.141954,0.007493,-0.661678,2.1073038595
5.590246,12.319051,29.064647,0.164647,6.851529,3.278884,0.450873,0.736527,-0.143119,0.007256,-0.661054,2.0691583896
5.690296,14.294230,31.480600,-0.338144,8.260240,5.017794,0.031332,0.739034,-0.148152,-0.029574,-0.656510,0.8234045948
5.790468,15.142613,31.996123,-0.338411,8.469204,5.146343,-0.002661,0.739432,-0.147552,-0.030333,-0.656162,0.8641775018
5.900245,15.965082,32.552262,-0.374967,8.598204,5.286586,-0.018334,0.739769,-0.145985,-0.030943,-0.656104,0.8186475927
6.000306,16.846258,33.096760,-0.375108,8.806355,5.441637,-0.001407,0.740186,-0.146366,-0.032266,-0.655485,0.8554565667
6.110250,17.527118,33.358654,-0.363906,8.841440,5.528077,0.009057,0.731390,-0.145601,-0.028793,-0.665612,0.7995988361
6.210253,18.216646,33.643996,-0.341150,8.889875,5.611110,-0.004111,0.733954,-0.144881,-0.026850,-0.663023,0.7601699940
6.310546,18.970606,33.993129,-0.305476,8.968339,5.720251,-0.016357,0.734971,-0.144510,-0.024130,-0.662082,0.7316008990
6.420303,19.841275,34.430580,-0.282928,9.045445,5.810695,-0.042774,0.736086,-0.143301,-0.020176,-0.661237,0.7113395407
6.520303,20.663457,34.933681,-0.273166,9.114832,5.883937,-0.065552,0.736991,-0.143488,-0.013535,-0.660358,0.7110921252
6.620311,21.494212,35.441644,-0.271442,9.199105,5.954372,-0.095039,0.737913,-0.141777,-0.008744,-0.659779,0.7124052421
6.730317,22.414956,35.946863,-0.267905,9.243920,6.020450,-0.101664,0.739447,-0.137922,-0.003781,-0.658924,0.6973025829
6.830537,23.407032,36.441914,-0.238139,9.540696,6.051931,-0.077526,0.739560,-0.139608,-0.001118,-0.658452,0.6821279180
6.930301,24.206573,36.928616,-0.263321,9.525392,6.077294,-0.024898,0.741449,-0.136216,0.006631,-0.657004,0.6684232380
7.040330,25.136746,37.516739,-0.290280,9.529673,6.123564,-0.070440,0.743348,-0.133570,0.015608,-0.655248,0.6585035713
7.140318,25.997811,38.066459,-0.284926,9.552391,6.162121,-0.102468,0.744984,-0.130407,0.023767,-0.653780,0.6479813560
7.240340,26.864335,38.627804,-0.311157,9.537399,6.180657,-0.249225,0.746583,-0.125845,0.029721,-0.652605,0.6377861083
7.350391,27.846142,39.267824,-0.302143,9.593346,6.227416,-0.186943,0.748317,-0.119265,0.032923,-0.651700,0.6314129862
7.450337,28.869076,39.934572,-0.332560,9.625950,6.211129,-0.074632,0.749639,-0.113903,0.037392,-0.650899,0.6239465899
7.560356,29.956593,40.627680,-0.338944,9.884764,6.299863,-0.058029,0.749595,-0.114517,0.036856,-0.650873,0.6442858753
7.660364,30.772599,41.185813,-0.350888,9.755950,6.305077,-0.022774,0.753768,-0.108916,0.045409,-0.646459,0.6326760005
7.760344,31.630072,41.756318,-0.352160,9.711111,6.255910,-0.034522,0.755108,-0.104888,0.052507,-0.645022,0.6235271721
7.870375,32.607183,42.405141,-0.352255,9.721567,6.226956,-0.047295,0.756363,-0.100022,0.057920,-0.643860,0.6172242961
7.970331,33.496209,42.996636,-0.356956,9.746214,6.182527,-0.050239,0.757613,-0.095196,0.062497,-0.642693,0.6092458355
8.070338,34.397801,43.599074,-0.360626,9.788628,6.156091,-0.023997,0.758698,-0.090685,0.066865,-0.641625,0.6018637962
8.180367,35.411921,44.253759,-0.372228,9.881957,5.973447,-0.068097,0.759734,-0.086010,0.070627,-0.640639,0.5961327424
8.280502,36.325901,44.893717,-0.364354,9.904157,6.017759,-0.067319,0.760680,-0.079815,0.072368,-0.640123,0.5890182575
8.380422,37.248028,45.530442,-0.365457,9.936260,6.034905,-0.053719,0.761395,-0.074360,0.075660,-0.639550,0.5823758402
8.490386,38.287441,46.232020,-0.371393,10.002729,6.058648,-0.104647,0.761835,-0.069581,0.079996,-0.639035,0.5774748342
8.590386,39.234825,46.877168,-0.370021,10.043564,6.085556,-0.191955,0.762510,-0.063678,0.083212,-0.638435,0.5707274684
8.690351,40.191601,47.520370,-0.370315,10.090018,6.091187,-0.225626,0.763239,-0.056279,0.085892,-0.637904,0.5647533190
8.800477,41.269883,48.226818,-0.385700,10.231546,6.087811,-0.242616,0.764132,-0.049828,0.086512,-0.637287,0.5611296664
8.900400,42.230083,48.880666,-0.400705,10.276132,6.096160,-0.238498,0.765401,-0.041257,0.086967,-0.636315,0.5558018200
9.010397,43.312833,49.600738,-0.414654,10.403825,6.095218,-0.191654,0.766759,-0.034252,0.084990,-0.635362,0.5528480926
9.110358,44.277631,50.274317,-0.433317,10.431624,6.115877,-0.172453,0.768347,-0.026663,0.082773,-0.634099,0.5478883525
9.210379,45.254738,50.954803,-0.441073,10.477842,6.121791,-0.128685,0.770008,-0.019167,0.080712,-0.632618,0.5436025154
9.320669,46.352800,51.705540,-0.444584,10.547107,6.123434,-0.055061,0.771446,-0.013331,0.078983,-0.631233,0.5416995637
