t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.158144,0.073076,0.000053,-15.814366,7.307617,0.005277,1.000000,0.000035,0.000024,0.000027,330.0045255999
0.110016,-1.586271,0.736301,0.000854,-15.844492,7.354592,0.008529,1.000000,0.000280,-0.000098,-0.000150,6.1569956927
0.210064,-3.173305,1.518242,-0.001865,-15.868607,7.619707,-0.011958,1.000000,0.000339,-0.000411,0.000004,6.0559454400
0.310176,-4.750729,2.245957,-0.006054,-15.853657,7.536724,-0.023337,0.999999,0.001474,-0.000341,0.000356,6.0246939328
0.419992,-6.582450,3.120798,-0.008470,-16.119250,7.690860,-0.025559,0.999995,0.001041,-0.002772,0.000934,6.0130178319
0.530098,-8.298687,3.909289,-0.009197,-16.018981,7.617337,-0.009046,0.999992,0.003522,-0.001266,0.001200,6.0092418805
0.630043,-9.741347,4.713729,-0.010140,-15.722517,7.741921,-0.006953,0.999987,0.002159,0.004554,0.001231,5.9969943438
0.730101,-11.274083,5.416943,-0.010110,-15.660570,7.651854,0.002383,0.999966,0.005473,0.005968,0.001630,6.0009458924
0.840059,-12.997269,6.267625,-0.008069,-15.671262,7.736400,0.018561,0.999970,0.005297,0.005398,0.001520,6.0189772480
0.940078,-14.601789,7.074619,-0.006635,-15.744376,7.832737,0.037221,0.999987,0.003597,0.003314,0.001355,6.0218083474
1.040067,-12.778765,5.739990,-0.075090,-15.677545,7.732163,0.049352,0.999963,0.006895,0.005026,0.000955,3.4189934725
1.140056,-14.347958,6.517015,-0.070694,-15.693754,7.771143,0.043956,0.999965,0.006478,0.005339,0.000506,3.4344008164
1.250072,-16.082933,7.414120,-0.067158,-15.729565,7.870824,0.035127,0.999983,0.003073,0.005009,-0.000675,3.4395308421
1.350063,-17.750154,8.110074,-0.061610,-15.946284,7.681336,0.037267,0.999962,0.008622,-0.000826,-0.001214,3.4428861992
1.450121,-19.349805,8.878460,-0.058802,-15.987202,7.679380,0.028066,0.999960,0.008603,-0.000515,-0.002489,3.4621593444
1.560088,-21.199978,9.665741,-0.057479,-16.186479,7.559577,0.012358,0.999917,0.011149,-0.005442,-0.003508,3.4638153047
1.660090,-22.652554,10.358417,-0.056636,-15.940257,7.399234,0.016921,0.999887,0.013820,0.003139,-0.004963,3.4645429930
1.760150,-24.032099,11.129051,-0.058757,-15.605122,7.427003,0.033248,0.999817,0.011755,0.013879,-0.005892,3.4664263191
1.870150,-25.828933,11.955425,-0.063442,-15.741031,7.392312,0.030161,0.999871,0.009930,0.010080,-0.007571,3.4585573764
1.970110,-27.404233,12.689100,-0.060568,-15.759268,7.339667,0.028747,0.999857,0.009300,0.010244,-0.009722,3.4775962353
2.080099,-29.138471,13.573191,-0.062221,-15.775219,7.395782,0.020220,0.999862,0.004886,0.010275,-0.012069,3.4817867258
2.180091,-30.731961,14.360492,-0.065499,-15.812929,7.430601,0.014993,0.999850,0.002265,0.009508,-0.014308,3.4711510652
2.280316,-32.318897,15.100028,-0.064031,-15.833777,7.378775,0.014649,0.999825,0.002042,0.009301,-0.016074,3.4901671432
2.390145,-33.839214,16.072512,-0.065994,-15.518325,7.586713,0.030678,0.999649,-0.005245,0.017921,-0.018795,3.4946952724
2.490152,-35.244744,16.940328,-0.071539,-15.305054,7.706263,0.038229,0.999440,-0.010278,0.023667,-0.021317,3.4983379445
2.590126,-36.593565,17.819771,-0.079872,-15.021256,7.828360,0.037778,0.999133,-0.015121,0.030490,-0.023982,3.5020422553
2.700113,-38.194393,18.694327,-0.083252,-14.908104,7.841664,0.040124,0.998994,-0.015779,0.031653,-0.027564,3.5080430171
2.800172,-39.630161,19.704062,-0.091947,-14.788235,8.128832,0.045460,0.998670,-0.024685,0.033284,-0.030664,3.5118683633
2.900155,-41.260939,20.255657,-0.098687,-14.961254,7.735681,0.018262,0.998912,-0.014512,0.028178,-0.034221,3.5160635902
3.010158,-42.817892,21.394893,-0.105721,-14.799834,8.087450,0.015269,0.998474,-0.025618,0.030366,-0.038364,3.5235691510
3.110132,-44.267657,22.200360,-0.107558,-14.712599,8.044662,0.014729,0.998270,-0.026141,0.031190,-0.042433,3.5297493695
3.220149,-45.857410,22.966819,-0.105721,-14.634505,7.819196,0.034249,0.998109,-0.022796,0.032555,-0.046895,3.5375101153
3.320357,-47.318469,23.743454,-0.101731,-14.580142,7.750169,0.039810,0.997860,-0.023127,0.032912,-0.051545,3.5590731547
3.420127,-48.776521,24.853061,-0.116479,-14.539420,8.126742,0.027462,0.997210,-0.035308,0.031708,-0.057616,3.5601078453
3.530224,-50.310049,25.930714,-0.125265,-14.404303,8.287456,0.034145,0.996585,-0.041870,0.032988,-0.063063,3.5657649251
3.630166,-51.913632,26.951324,-0.146052,-14.578042,8.483309,0.044186,0.996079,-0.047261,0.026110,-0.070081,3.5689759601
3.730136,-53.145073,27.821771,-0.163702,-14.241972,8.455435,0.061006,0.995629,-0.048632,0.032671,-0.072729,3.5729547710
3.840186,-54.788075,29.018206,-0.187562,-14.282117,8.742200,0.084875,0.994798,-0.056145,0.028504,-0.080079,3.5791370058
3.940140,-56.210914,29.887156,-0.176436,-14.234898,8.693476,0.111311,0.994372,-0.055467,0.028457,-0.085657,3.6017119561
4.040135,-57.616888,31.066773,-0.204089,-14.164721,9.058210,0.108834,0.993385,-0.065085,0.027265,-0.090587,3.6020561132
4.150136,-59.043295,32.266023,-0.217332,-13.950604,9.302866,0.101981,0.992395,-0.071895,0.030251,-0.095227,3.6065163454
4.250145,-60.537360,33.385877,-0.226826,-14.036897,9.510594,0.117308,0.991448,-0.076888,0.026545,-0.102055,3.6090986073
4.350167,-61.860883,34.478964,-0.245481,-13.887284,9.688669,0.104190,0.990522,-0.081905,0.028008,-0.106644,3.6119406438
4.460133,-63.084096,35.725928,-0.255480,-13.449278,9.920179,0.100391,0.989373,-0.089814,0.034957,-0.108865,3.6172792824
4.560150,-64.453627,36.874943,-0.269479,-13.420307,10.128825,0.122180,0.988361,-0.094234,0.032908,-0.114800,3.6221506569
4.670170,-65.875694,38.124544,-0.280383,-13.282279,10.315165,0.141165,0.987362,-0.098177,0.033838,-0.119719,3.6288741033
4.770218,-67.220719,39.303416,-0.295973,-13.245963,10.523749,0.143155,0.986361,-0.101677,0.032903,-0.125187,3.6329737099
4.870165,-68.504925,40.673289,-0.315854,-13.138627,10.972213,0.092377,0.984894,-0.110756,0.031919,-0.129221,3.6367566292
4.980158,-69.856790,41.975111,-0.328235,-12.955286,11.167061,0.062912,0.984066,-0.112999,0.033821,-0.133045,3.6440844558
5.080183,-73.145308,44.226503,-0.065379,-12.871078,11.266270,0.069241,0.983614,-0.111928,0.034691,-0.137014,2.6997531975
5.180174,-74.638413,45.422005,-0.077374,-13.146785,11.459021,0.079475,0.982894,-0.110289,0.025948,-0.145200,2.7048177189
5.290439,-75.988777,46.771014,-0.083562,-12.921852,11.698742,0.071296,0.981945,-0.113719,0.028315,-0.148493,2.7122581716
5.390241,-77.152627,47.996810,-0.083965,-12.655362,11.882471,0.062568,0.981025,-0.116959,0.032322,-0.151215,2.7172157178
5.490225,-78.410609,49.025965,-0.081819,-12.568172,11.731741,0.063727,0.981008,-0.110696,0.035566,-0.155259,2.7219840599
5.600192,-80.703965,48.611094,0.079554,-12.439326,11.880045,0.031448,0.980115,-0.112347,0.037129,-0.159292,2.1976636652
5.700194,-81.978567,49.810356,0.084198,-12.416433,11.992200,0.001689,0.979657,-0.111236,0.036571,-0.162976,2.2022188107
5.800394,-83.140501,50.882056,0.095246,-12.203879,11.877220,0.000656,0.979477,-0.107267,0.041617,-0.165487,2.2068806914
5.910204,-84.479464,52.194761,0.091831,-12.096129,12.002292,0.002822,0.978888,-0.106994,0.041331,-0.169181,2.2133650951
6.010252,-85.674745,53.434377,0.084601,-11.979483,12.165084,-0.003025,0.978136,-0.108549,0.041525,-0.172460,2.2178022914
6.120209,-85.121024,55.633942,0.223774,-11.630913,12.399479,-0.042522,0.976908,-0.113668,0.045880,-0.174998,1.8735950480
6.220221,-86.439015,56.907668,0.222117,-11.795667,12.557359,-0.049715,0.976686,-0.111732,0.039613,-0.178973,1.8784620778
6.320280,-87.681492,58.277637,0.216660,-11.795632,12.865752,-0.066477,0.975853,-0.114105,0.035960,-0.182753,1.8834324279
6.430239,-88.899767,59.695638,0.212876,-11.602254,12.980106,-0.103161,0.974967,-0.114689,0.039385,-0.186373,1.8898342038
6.530280,-90.228251,60.925465,0.206573,-11.765179,12.995883,-0.100077,0.975131,-0.108174,0.034673,-0.190303,1.8943553518
6.640272,-91.518118,62.306985,0.199040,-11.677054,13.017716,-0.071123,0.974563,-0.106050,0.035604,-0.194198,1.9011342746
6.740238,-92.653239,63.632346,0.188491,-11.549138,13.146978,-0.072518,0.973747,-0.106951,0.035772,-0.197736,1.9056284062
6.840275,-93.798111,64.953070,0.175836,-11.452888,13.233354,-0.061336,0.973022,-0.106741,0.035327,-0.201460,1.9101753203
6.940270,-94.934153,66.287207,0.171086,-11.361010,13.342059,-0.047501,0.972203,-0.107182,0.035281,-0.205157,1.9299361792
7.050318,-96.161269,67.757236,0.162799,-11.249634,13.439145,-0.046419,0.971269,-0.107245,0.036430,-0.209305,1.9332769008
7.150283,-97.277399,69.110215,0.157010,-11.165275,13.534614,-0.057915,0.970428,-0.107187,0.037309,-0.213045,1.9549274976
7.250277,-98.389175,70.639527,0.149025,-11.086700,13.844898,-0.077124,0.969007,-0.111849,0.034460,-0.217551,1.9526126623
7.360362,-99.410661,72.392432,0.148632,-10.752117,14.242881,-0.100357,0.966975,-0.120856,0.035904,-0.221505,1.9547021579
7.460338,-100.565643,73.663570,0.139972,-10.775450,14.155178,-0.085680,0.966639,-0.114889,0.036841,-0.225949,1.9564435380
7.570290,-101.825197,75.206449,0.129947,-10.786486,14.250895,-0.080875,0.966038,-0.112367,0.035712,-0.229932,1.9609875420
7.670314,-102.896991,76.513809,0.117950,-10.700458,14.204370,-0.077047,0.965698,-0.108804,0.038057,-0.232681,1.9637586131
7.770553,-103.959455,77.950098,0.110925,-10.599251,14.328569,-0.070081,0.965037,-0.108477,0.038155,-0.235544,1.9851802911
7.880352,-105.182219,79.334212,0.093606,-10.562572,14.214033,-0.068486,0.964853,-0.101863,0.040615,-0.238816,1.9869186118
7.980333,-106.199083,80.820563,0.086100,-10.417030,14.390431,-0.077461,0.963971,-0.103806,0.040513,-0.241541,1.9877198089
8.080358,-107.198778,82.261893,0.081182,-10.265885,14.499052,-0.082908,0.963337,-0.104287,0.041536,-0.243682,1.9896614266
8.190419,-108.417895,83.901693,0.083723,-10.278672,14.651024,-0.059980,0.963100,-0.102655,0.038367,-0.245822,1.9944898073
8.290439,-109.500827,85.381223,0.074565,-10.244629,14.810847,-0.085885,0.962938,-0.101268,0.036852,-0.247260,1.9973630766
8.390377,-110.562886,87.077438,0.080053,-10.184362,15.242653,-0.114941,0.962310,-0.105085,0.030889,-0.248924,2.0007685013
8.500409,-112.921240,87.764467,-0.003945,-10.092591,15.420251,-0.116769,0.962009,-0.105257,0.030128,-0.250105,1.7292118504
8.600399,-113.918595,89.326200,-0.016956,-9.974611,15.619002,-0.130118,0.961768,-0.105792,0.029537,-0.250876,1.7508931882
8.700391,-115.013424,91.007374,0.007624,-10.015737,15.976735,-0.102371,0.961892,-0.106291,0.023703,-0.250805,1.7484180867
8.810472,-116.104724,92.790553,-0.006947,-9.913622,16.198798,-0.132362,0.961498,-0.107271,0.023096,-0.251954,1.7738165264
8.910393,-117.085574,94.429762,-0.023570,-9.816252,16.405053,-0.166366,0.961154,-0.108692,0.024507,-0.252523,1.7997392862
9.020373,-118.156592,96.258865,-0.050990,-9.738276,16.631187,-0.249319,0.960877,-0.109334,0.025564,-0.253195,1.8313809039
