t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.019160,-0.035108,0.000275,1.915970,-3.510757,0.027525,1.000000,0.000012,0.000003,0.000033,330.0045258664
0.110166,0.190199,-0.353860,0.001994,1.896926,-3.529257,0.019879,1.000000,0.000013,0.000188,0.000239,6.1569970748
0.209890,0.410769,-0.641237,0.004336,2.027752,-3.212223,0.021776,1.000000,-0.000745,0.000565,0.000086,6.0559209192
0.309902,0.599824,-0.881845,0.012527,1.966517,-2.949348,0.039283,0.999997,-0.002236,0.000183,-0.000300,6.0246510353
0.419904,0.671905,-1.162944,0.018914,1.557507,-2.852609,0.046534,0.999990,-0.003277,-0.003181,-0.000378,6.0130218833
0.519874,0.903247,-1.449908,0.022677,1.701317,-2.878843,0.045330,0.999995,-0.003205,-0.000527,-0.000407,6.0082208791
0.620048,1.118914,-1.765717,0.025430,1.771317,-2.950134,0.037959,0.999997,-0.002208,0.001192,-0.000188,6.0073297004
0.729893,1.384622,-2.048210,0.032360,1.890728,-2.887228,0.047998,0.999983,-0.004026,0.004244,-0.000251,6.0103556554
0.829851,1.626288,-2.425567,0.042160,1.971145,-3.053936,0.054771,0.999976,-0.000001,0.006918,0.000275,6.0130526217
0.939855,1.877598,-2.581946,0.049291,2.018892,-2.769565,0.057461,0.999924,-0.008835,0.008603,0.000331,6.0184216114
1.039913,2.006983,-2.801762,0.051035,1.886825,-2.691493,0.058504,0.999917,-0.011902,0.004950,0.000194,6.0228329572
1.139936,2.166582,-2.909284,0.055691,1.818254,-2.420945,0.058868,0.999787,-0.020324,0.003654,-0.000005,6.0273814296
1.249902,2.328162,-3.239025,0.059408,1.751751,-2.511970,0.048266,0.999857,-0.016801,0.001758,0.000517,6.0338858793
1.349784,2.516531,-3.537435,0.074329,1.758260,-2.596390,0.057316,0.999895,-0.014280,0.002519,0.000728,6.0382229638
1.449798,2.639678,-3.704133,0.078827,1.654842,-2.434262,0.059685,0.999818,-0.019019,-0.000339,0.001136,6.0426183302
1.559898,2.808648,-3.979039,0.089019,1.617527,-2.426706,0.062534,0.999824,-0.018652,-0.000897,0.001636,6.0488940323
1.659789,2.967262,-4.220189,0.095258,1.587873,-2.414136,0.062457,0.999820,-0.018865,-0.000906,0.001780,6.0697752332
1.759810,3.123635,-4.460403,0.101212,1.563402,-2.401628,0.059531,0.999816,-0.019087,-0.000806,0.001845,6.0935112917
1.869729,3.346122,-4.852923,0.106062,1.621885,-2.591679,0.057177,0.999911,-0.013021,0.001613,0.002380,6.0900366886
1.969772,3.556793,-5.046188,0.110045,1.684682,-2.489380,0.053758,0.999862,-0.015968,0.003750,0.002669,6.0874624176
2.079900,3.644142,-5.412964,0.113038,1.539009,-2.620607,0.051706,0.999925,-0.011981,-0.000553,0.002339,6.0894281417
2.179679,3.865883,-5.584846,0.122131,1.622909,-2.487756,0.056789,0.999869,-0.015762,0.002454,0.002766,6.0902146617
2.279674,3.989602,-5.743207,0.129806,1.549405,-2.345145,0.063054,0.999811,-0.019234,0.000934,0.002632,6.0921678515
2.389646,4.141279,-6.193050,0.129584,1.473865,-2.617903,0.062710,0.999931,-0.011461,0.000329,0.002644,6.0968290810
2.489672,4.382182,-6.380190,0.131582,1.638571,-2.507074,0.061176,0.999882,-0.014537,0.004166,0.002818,6.0996601081
2.589776,4.265723,-6.599435,0.135525,1.213710,-2.461720,0.048596,0.999845,-0.016091,-0.006793,0.002389,6.1029258497
2.699630,4.514801,-6.692134,0.146048,1.346206,-2.198305,0.047106,0.999725,-0.023269,-0.001920,0.001955,6.1095822852
2.799626,4.508344,-6.977172,0.145616,1.105359,-2.274161,0.044318,0.999756,-0.020697,-0.007492,0.001719,6.1143313739
2.899600,4.826832,-7.004689,0.147090,1.379216,-1.969525,0.048283,0.999591,-0.028475,0.001071,0.002204,6.1189508896
3.009571,4.976701,-7.218226,0.152316,1.362809,-1.941758,0.047525,0.999593,-0.028414,0.001014,0.002231,6.1415386200
3.109707,5.103123,-7.257732,0.157470,1.312005,-1.690626,0.044513,0.999415,-0.034130,0.000675,0.002142,6.1437854779
3.219590,8.879993,-7.945724,0.261086,1.320982,-1.656816,0.042974,0.999412,-0.034217,0.000962,0.001994,3.5939114892
3.319595,9.018919,-8.248099,0.260699,1.315009,-1.932419,0.041470,0.999624,-0.027327,0.001446,0.001693,3.5934144448
