t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.120256,-0.030477,-0.000758,12.025587,-3.047721,-0.075780,1.000000,0.000088,-0.000187,-0.000011,330.0045259483
0.109995,1.207343,-0.298327,-0.002998,12.062140,-2.980390,-0.029904,0.999998,0.000280,-0.000767,0.001595,6.1570515176
0.210043,2.416074,-0.589370,-0.002183,12.081502,-2.909027,0.008141,0.999999,-0.001091,0.000294,-0.001013,6.1692488108
0.310053,3.623185,-0.875762,-0.006013,12.069836,-2.863624,-0.038292,0.999996,-0.001428,0.002104,-0.000814,6.1873643153
0.419984,4.950281,-1.182579,-0.014358,12.072093,-2.790993,-0.075914,0.999993,-0.001687,0.003282,-0.000247,6.2145149309
0.520005,6.156696,-1.454652,-0.024293,12.061689,-2.720180,-0.099325,0.999992,-0.001456,0.003711,-0.000633,6.2460652978
0.630077,7.481958,-1.745311,-0.036783,12.039904,-2.640609,-0.113467,0.999993,-0.001060,0.003415,-0.000782,6.2886721634
0.730154,4.111824,-2.865926,-0.047747,11.899060,-2.583585,-0.111249,0.999997,-0.000794,0.002244,-0.000497,3.6475463497
0.830024,5.298422,-3.114227,-0.058005,11.881483,-2.486246,-0.102707,0.999998,-0.001016,0.001415,-0.000721,3.6870435627
0.940023,6.602553,-3.379040,-0.067843,11.855755,-2.407398,-0.089436,0.999997,-0.001598,0.001206,-0.001075,3.7395132408
1.040035,7.785501,-3.612427,-0.075437,11.828126,-2.333607,-0.075931,0.999991,-0.002030,0.001464,-0.003343,3.7958830782
1.139997,8.639985,-2.009813,-0.059544,11.775616,-2.128044,-0.086370,0.999988,-0.002983,0.001571,-0.003587,2.8937961464
1.250139,9.229995,-2.288905,-0.048072,10.599328,-2.131898,-0.071553,0.999881,-0.002008,-0.015005,-0.003086,2.6762301820
1.350070,10.283388,-2.496520,-0.054843,10.541220,-2.077589,-0.067758,0.999883,-0.001682,-0.015206,-0.000927,2.7110624705
1.450049,11.016245,-2.927979,-0.047130,10.027789,-2.343545,-0.038144,0.999740,0.003847,-0.022476,-0.000607,2.6026777670
1.560039,12.124375,-3.417245,-0.052085,9.942286,-2.593069,-0.052573,0.999718,0.010181,-0.021451,-0.000090,2.5985018254
1.660056,12.956596,-3.790524,-0.057436,9.652554,-2.700499,-0.079752,0.999573,0.014041,-0.025606,0.000371,2.5956591027
1.760073,13.913135,-4.056598,-0.066952,9.563722,-2.660279,-0.095141,0.999561,0.015243,-0.025410,-0.000628,2.6192870914
1.870065,15.110426,-4.421611,-0.072828,9.668092,-2.707160,-0.088867,0.999639,0.017267,-0.020499,-0.001745,2.6176492340
1.970060,16.173116,-4.788770,-0.074665,9.701138,-2.848176,-0.094175,0.999622,0.020656,-0.018059,-0.001859,2.6159415990
2.070092,17.115799,-5.132753,-0.078273,9.581687,-2.896676,-0.069651,0.999536,0.023588,-0.019190,-0.001507,2.6165156449
2.180066,18.159220,-5.444261,-0.082592,9.487834,-2.832542,-0.039269,0.999590,0.021947,-0.018351,-0.000693,2.6431825529
2.280074,19.346861,-5.807083,-0.087899,9.794753,-2.943403,-0.055772,0.999685,0.023934,-0.007342,-0.001913,2.6391848661
2.380102,22.577313,-5.176420,-0.058375,9.709093,-2.615794,-0.072794,0.999841,0.014348,-0.010407,-0.002134,2.1193350180
2.490055,23.641260,-5.459473,-0.069367,9.676418,-2.574313,-0.099971,0.999863,0.013111,-0.009804,-0.002276,2.1409181586
2.590072,22.762249,-6.212680,-0.098136,9.667327,-2.578239,-0.107445,0.999876,0.013022,-0.008496,-0.002591,1.8403675224
