t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,-0.000009,-0.000024,0.000005,-0.000880,-0.002424,0.000499,1.000000,-0.000005,0.000002,-0.000002,3.3015558394
0.110166,0.002493,-0.002715,-0.000126,0.024933,-0.026971,-0.001284,1.000000,-0.000004,0.000103,-0.000011,2.5587495787
0.209890,0.003228,-0.007659,-0.000112,0.007373,-0.049580,0.000146,0.999994,-0.000110,0.000166,-0.003418,2.5731531293
0.309902,0.180518,-0.269055,0.005082,-0.005680,-0.127918,-0.004571,0.999994,-0.000129,-0.000025,-0.003452,2.1739388039
0.419904,0.343807,-0.513972,0.009961,-0.020903,-0.165408,-0.001319,0.999994,-0.000075,-0.000036,-0.003474,1.9291855131
0.519874,0.521596,-0.761105,0.014667,0.090865,-0.206594,-0.000437,0.999994,0.000078,0.000099,-0.003553,1.7638593437
0.620048,0.690585,-1.003939,0.056034,0.075939,-0.248386,-0.002743,0.999993,0.000197,0.000084,-0.003606,1.6492000266
0.729893,1.020023,-1.474998,0.047475,0.084642,-0.323295,-0.000192,0.999994,0.000349,0.000124,-0.003516,1.4740461746
0.829851,1.026048,-1.509373,0.047285,0.060272,-0.343895,-0.001903,0.999994,0.000210,0.000265,-0.003362,1.5227091907
0.939855,1.194758,-1.764983,0.047279,0.061442,-0.407009,-0.002551,0.999995,0.000274,0.000444,-0.003195,1.4906563659
1.039913,1.369001,-2.026412,0.049145,0.069952,-0.478106,-0.000113,0.999995,0.000581,0.000711,-0.003123,1.4673383302
1.139936,1.592919,-2.359390,0.053757,0.096781,-0.570847,0.001960,0.999994,0.001135,0.001184,-0.002999,1.4558489400
1.249902,1.811180,-2.690635,0.058026,0.127780,-0.671711,-0.004720,0.999993,0.001810,0.001768,-0.002796,1.4618662686
1.349784,1.821410,-2.760709,0.057318,0.102422,-0.701567,-0.007087,0.999994,0.001858,0.001693,-0.002551,1.5470873446
1.449798,2.035409,-3.068413,0.062354,0.147368,-0.803475,-0.002061,0.999992,0.002648,0.002127,-0.002288,1.5502144451
1.559898,2.242446,-3.378104,0.067501,0.172616,-0.905194,-0.000476,0.999989,0.003262,0.002808,-0.002000,1.5705156105
1.659789,2.450257,-3.679924,0.072804,0.227139,-1.018358,0.000523,0.999981,0.003820,0.003573,-0.003162,1.5852495031
1.759810,2.655103,-3.977025,0.077739,0.284015,-1.128013,-0.000494,0.999976,0.004450,0.004426,-0.003009,1.6045799884
1.869729,3.899969,-5.197019,0.118954,1.514703,-2.274131,0.028230,0.999506,0.020894,0.023404,-0.002080,1.0143302988
1.969772,4.075538,-5.426047,0.129854,1.647672,-2.399524,0.031735,0.999427,0.022162,0.025495,-0.001921,0.8969333268
2.079900,4.194015,-5.616373,0.135302,1.690933,-2.445881,0.033158,0.999421,0.021871,0.026008,-0.001843,0.8391649740
2.179679,4.284888,-5.771106,0.138694,1.701731,-2.452604,0.036405,0.999447,0.020754,0.025900,-0.001788,0.7984547091
2.279674,4.382968,-5.934585,0.140411,1.699663,-2.444978,0.040580,0.999486,0.019395,0.025471,-0.001853,0.7682983321
2.389646,4.507511,-6.133002,0.632930,1.696089,-2.437912,0.080737,0.999534,0.017718,0.024775,-0.001930,0.7463560312
2.489672,4.621450,-6.313124,0.539465,1.684462,-2.413983,0.061282,0.999586,0.015626,0.024080,-0.001995,0.7257918496
2.589776,4.743614,-6.502431,0.470368,1.670220,-2.390362,0.043871,0.999636,0.013270,0.023388,-0.002114,0.7079891123
2.699630,4.888301,-6.721222,0.418443,1.654901,-2.367866,0.034660,0.999689,0.010823,0.022373,-0.002200,0.6941614264
2.799626,5.020239,-6.918099,0.376847,1.638088,-2.332343,0.036597,0.999739,0.008370,0.021153,-0.002292,0.6796768529
