t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,traceP
0.010000,0.011175,0.052105,-0.000860,1.117469,5.210473,-0.086005,1.000000,-0.000091,-0.000230,0.000891,330.0045258244
0.109983,0.122813,0.558701,-0.010648,1.227161,5.582272,-0.106359,0.999960,-0.001162,-0.003436,0.008186,6.0503370211
0.209995,0.253242,1.123556,-0.016138,1.304133,5.647895,-0.054902,0.999891,-0.002023,-0.005967,0.013352,6.0593464993
0.310022,0.324172,1.651618,-0.015521,1.146121,5.553601,0.006910,0.999741,-0.000457,-0.009330,0.020766,6.0039815658
0.420005,0.459879,2.271505,-0.009528,1.233901,5.636246,0.054494,0.999673,0.000145,-0.009590,0.023721,6.0174189384
0.520073,0.521077,2.934892,-0.009776,1.138818,5.894701,0.078643,0.999571,-0.002750,-0.012124,0.026502,6.0112538728
0.630003,0.626470,3.413028,-0.013757,1.125160,5.576333,0.005436,0.999448,0.004312,-0.013996,0.029833,6.0105449108
0.730095,0.699016,4.114910,-0.000770,1.117907,5.860010,0.028112,0.999304,-0.000628,-0.016900,0.033256,6.0117450191
0.830072,0.861701,4.802963,0.004703,1.248577,6.084827,0.028338,0.999230,-0.004025,-0.015665,0.035733,6.0144229237
0.929987,0.927367,5.499494,0.007019,1.199202,6.275503,0.075414,0.999123,-0.006395,-0.018101,0.037221,6.0183145425
1.039999,1.230995,6.204026,0.014192,1.546425,6.346185,0.109588,0.999138,-0.004166,-0.008587,0.040407,6.0244429303
1.140000,1.247609,6.845125,0.026640,1.372006,6.410546,0.114027,0.998975,-0.003111,-0.014139,0.042881,6.0284172488
1.250188,1.315307,7.436842,0.038634,1.272048,6.276537,0.090501,0.998794,0.005101,-0.017828,0.045455,6.0342652962
1.349983,1.317518,8.129923,0.041774,1.052825,6.425135,0.057660,0.998583,0.002766,-0.023607,0.047609,6.0379745778
1.449990,1.426448,8.746902,0.044683,1.042674,6.445177,0.017752,0.998368,0.004793,-0.024975,0.051136,6.0418347718
1.560038,1.482037,9.506536,0.049796,0.947759,6.558834,0.001654,0.998170,0.002499,-0.029336,0.052818,6.0478944131
