t,zx,zy,zz,innov_x,innov_y,innov_z,mahalanobis_pos,accepted_pos,vx,vy,vz,innov_vx,innov_vy,innov_vz,mahalanobis_vel,accepted_vel
0.000000,0.000000,0.000000,0.000000,-0.000109,-0.000514,0.000008,0.000028,1,1.110238,5.198579,-0.085424,-0.000029,-0.000047,0.000002,0.000019,1
0.109983,60.647696,-12.683723,-0.208446,60.647578,-12.684291,-0.208432,1292.441955,0,1.177459,5.618846,-0.124336,0.022487,0.140633,-0.013022,1.527853,1
0.209995,27.844059,-29.400813,-0.044681,27.638118,-30.530094,-0.023821,569.611773,0,0.845550,5.703437,-0.100096,-0.209445,0.025321,-0.021132,2.460228,1
0.310022,27.406176,-0.296960,-0.105655,27.196649,-1.393065,-0.089443,249.654981,0,1.096422,5.294881,-0.025603,0.022539,-0.208430,0.029123,2.059134,1
0.420005,33.033628,-3.331980,0.135580,32.626512,-5.676997,0.153226,367.248116,0,0.888639,6.117265,0.002581,-0.192565,0.268073,-0.030158,4.924983,1
0.520073,24.395092,-2.467471,-0.077257,23.892310,-5.267496,-0.062902,201.328621,0,1.029900,5.088134,0.054202,-0.063663,-0.470066,-0.017287,9.662420,1
0.630003,21.873934,-10.338945,-0.116887,21.286812,-13.867313,-0.113303,213.224564,0,0.904789,6.220242,0.058818,-0.132494,0.387922,0.035641,6.839776,1
0.730095,25.527337,-4.760251,-0.032052,24.790464,-8.954873,-0.033922,231.137994,0,1.318640,6.283802,0.039563,0.122451,0.258286,0.009540,3.259887,1
0.830072,32.327220,-6.642455,-0.072305,31.519672,-11.514929,-0.071789,373.082698,0,0.972223,6.439076,0.004141,-0.168860,0.216244,-0.016473,3.017865,1
0.929987,34.523177,-4.890976,-0.130538,33.462307,-10.396847,-0.132674,411.849795,0,1.859794,6.307866,0.049705,0.401944,0.019756,-0.014328,6.527476,1
1.039999,31.925220,-15.264008,-0.093785,30.814813,-21.468071,-0.109022,466.874916,0,0.968665,6.345574,0.118254,-0.348167,-0.000507,0.002471,4.923528,1
1.140000,57.195655,-2.188215,0.088548,56.020512,-8.933458,0.059886,1069.402544,0,1.032059,5.939903,0.127950,-0.204704,-0.283288,0.005053,4.983515,1
1.250188,31.388469,0.526934,-0.112264,30.176018,-6.961794,-0.148284,317.141929,0,0.800174,6.513564,0.082559,-0.282133,0.141508,-0.007275,4.104440,1
